index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	सम्भाव्य	1	सम्भाव्य	सम्भाव्य{अव्य}	सम्भाव्य{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA		
2.1	भर्तारम्	2	भर्तारम्	भर्तृ{पुं;2;एक}	भर्तृ{पुं;2;एक}	कर्म,1.1	कर्म,1.1	N2	स्वामी_को	स्वामी_को
3.1	अमुम्	3	अमुम्	अदस्{सर्वनाम;पुं;2;एक}	अदस्{सर्वनाम;पुं;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2	अदस्_को	अदस्_को
4.1	युवानम्	4	युवानम्	युवन्{पुं;2;एक}	युवन्{पुं;2;एक}	कर्म,3.1	कर्म,3.1	N2	युवक_को	युवक_को
5.1	मृदु-	5	मृदु-प्रवाल-उत्तर-पुष्प-शय्ये	मृदु	मृदु	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	मृदु-	मृदु-
5.2	प्रवाल-		--	प्रवाल	प्रवाल	कर्मधारयः,5.3	कर्मधारयः,5.3	CP	प्रवाल-	प्रवाल-
5.3	उत्तर-		--	उत्तर	उत्तर	बहुव्रीहिः,5.4	बहुव्रीहिः,5.4	CP	उत्तर-	उत्तर-
5.4	पुष्प-		--	पुष्प	पुष्प	षष्ठी-तत्पुरुषः,5.5	षष्ठी-तत्पुरुषः,5.5	CP	पुष्प-	पुष्प-
5.5	शय्ये		--	शय्य{पुं;7;एक}	शय्य{पुं;7;एक}	अधिकरणम्,8.1	अधिकरणम्,8.1	N7	सोया_जाता_है	सोया_जाता_है
6.1	वृन्दावने	6	वृन्दावने	वृन्दा{पुं;7;एक}	वृन्दा{पुं;7;एक}	अधिकरणम्,8.1	अधिकरणम्,8.1	N7	वृन्द	वृन्द
7.1	चैत्र-	7	चैत्ररथादनूने	चैत्ररथ	चैत्र-	कर्मधारयः,7.2	कर्मधारयः,7.2	CP	चैत्ररथ-	चैत्ररथ-
7.2	रथ-		--	रथ	रथ	पञ्चमी-तत्पुरुषः,7.3	पञ्चमी-तत्पुरुषः,7.3	CP	दन्त_रहित	दन्त_रहित
7.3	अ-			अ	अ	नञ्-तत्पुरुषः,7.4	नञ्-तत्पुरुषः,7.4	CP	ऊने	ऊने
7.4	नूने			नूने{अव्य}	नूने{अव्य}	विशेषणम्,8.1	विशेषणम्,8.1	NA		
8.1	निर्विश्यताम्	8	निर्विश्यताम्	निर्_विश्1{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;तुदादिः}	निर्_विश्1{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;तुदादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP		
9.1	सुन्दरि	9	सुन्दरि	सुन्दरी{स्त्री;8;एक}	सुन्दरी{स्त्री;8;एक}	सम्बोध्यः,8.1	सम्बोध्यः,8.1	N8	सुन्दर	सुन्दर
10.1	यौवन-	10	यौवन-श्रीः	यौवन	यौवन	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	यौवन-	यौवन-
10.2	श्रीः		--	श्री{स्त्री;1;एक}/श्री{स्त्री;8;एक}	श्री{स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	श्री	श्री
