index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	ताम्	1	ताम्	तद्{सर्वनाम;स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	कर्म,4.1	कर्म,4.1	N2	उसको	-	-	-
2.1	देवता-	2	देवतापित्रतिथिक्रियार्थामन्वग्ययौ	देवता	देवता	इतरेतर-द्वन्द्वः,2.2	इतरेतर-द्वन्द्वः,2.2	CP	देवता-पिता-अतिथि-क्रिया-अर्थ_को	-	-	-
2.2	पितृ-	-	-	पितृ	पितृ	इतरेतर-द्वन्द्वः,2.3	इतरेतर-द्वन्द्वः,2.3	CP				-
2.3	अतिथि-	-	-	अतिथि	अतिथि	षष्ठी-तत्पुरुषः,2.4	षष्ठी-तत्पुरुषः,2.4	CP				-
2.4	क्रिया-	-	-	क्रिया	क्रिया	षष्ठ्यर्थ-बहुव्रीहिः,2.5	षष्ठ्यर्थ-बहुव्रीहिः,2.5	CP				-
2.5	अर्थाम्	-	-	अर्थ{स्त्री;2;एक}	अर्थ{स्त्री;2;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N2				-
3.1	अन्वक्	-	-	अन्वच्{नपुं;2;एक}/अन्वच्{नपुं;1;एक}	अन्वच्{नपुं;2;एक}	सम्बन्धः,4.1	सम्बन्धः,4.1	N2	अन्वच्_को	-	-	-
4.1	ययौ	-	-	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;अदादिः}/या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;या;अदादिः}	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;:अदादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	ध्_या1_प्प्_स्क्या	-	-	-
5.1	मध्यम-	3	मध्यमलोकपालः	मध्यम	मध्यम	कर्मधारयः,5.2	कर्मधारयः,5.2	CP	मध्यम-लोक-पाल	-	-	-
5.2	लोक-	-	-	लोक	लोक    	उपपद-तत्पुरुषः,5.3	उपपद-तत्पुरुषः,5.3	CP				-
5.3	पालः	-	-	पाल{पुं;1;एक}	पाल{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1				-
