index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	वङ्गान्	4.1	वङ्गान्	वङ्ग{पुं;2;बहु}	वङ्ग{पुं;2;बहु}	कर्म,3.1	कर्म,3.1	N2	कपास	कपास
2.1	उत्खाय	6.1	उत्खाय	उत्_{कृत्_धातु खै} अव्य ल्यप्;चुरादिः	उत्_{कृत्_धातु खै} अव्य ल्यप्;चुरादिः	पूर्वकालः,6.1	पूर्वकालः,6.1	NA		
3.1	तरसा	5.1	तरसा	तरस्{नपुं;3;एक}	तरस्{नपुं;3;एक}	करणम्,2.1	करणम्,2.1	N3	तट_से	तट_से
4.1	नेता	1.1	नेता	णी1{कर्तरि;लुट्;प्र;एक;परस्मैपदी;भ्वादिः}/णी1{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;भ्वादिः}/णी1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;भ्वादिः}/नेतृ{पुं;1;एक(णी1;तृच्;भ्वादिः)}	नेतृ{पुं;1;एक(णी1;तृच्;भ्वादिः)}	विशेषणम्,9.1	विशेषणम्,9.1	N1	संचालक	संचालक
5.1	नौ-	3.1	नौ-साधन-उद्यतान्	नौ	नौ	कर्मधारयः,5.2	कर्मधारयः,5.2	CP	नौ-	नौ-
5.2	साधन-	3.2	--	साधन	साधन	तृतीया-तत्पुरुषः,5.3	तृतीया-तत्पुरुषः,5.3	CP	साधन-	साधन-
5.3	उद्यतान्	3.3	--	उद्यत{पुं;2;बहु(उत्_यम्1;क्त;भ्वादिः)}	उद्यत{पुं;2;बहु(उत्_यम्1;क्त;भ्वादिः)}	कर्म,1.1	कर्म,1.1	N2	उद्यत	उद्यत
6.1	निचखान	9.1	निचखान	नि_खन्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/नि_खन्1{कर्तरि{लिट्;उ;एक;परस्मैपदी;भ्वादिः}	नि_खन्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	गाडा	गाडा
7.1	जय-	8.1	जय-स्तम्भान्	जय	जय	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	जय-	जय-
7.2	स्तम्भान्	8.2	--	स्तम्भ{पुं;2;बहु(जय-ष्तभ्1;घञ्;ष्तभिँ;:भ्वादिः)}	स्तम्भ{पुं;2;बहु(जय-ष्तभ्1;घञ्;ष्तभिँ;:भ्वादिः)}	कर्म,6.1	कर्म,6.1	N2	स्तम्भान्-	स्तम्भान्-
8.1	गङ्गा-	7.1	गङ्गा-स्रोतोन्तरेषु	गङ्गा	गङ्गा	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	गङ्गा-	गङ्गा-
8.2	स्रोतोन्तरेषु	7.2	--	स्रोतस्-अन्तर{नपुं;7;बहु}	स्रोतस्-अन्तर{नपुं;7;बहु}	अधिकरणम्,7.2	अधिकरणम्,7.2	N7	-	-
9.1	सः	2.1	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	वह	वह
