index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तव	2	तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	तुम्हारी	-	-	-
2.1	भूत-	1	भूतानुकम्पा	भूत	भूत	सप्तमी-तत्पुरुषः,2.2	सप्तमी-तत्पुरुषः,2.2	CP	दया	-	-	-
2.2	अनुकम्पा	-	-	अनुकम्पा{स्त्री;1;एक}	अनुकम्पा{स्त्री;1;एक}	कर्ता,3.1	कर्ता,3.1	N1				-
3.1	(अस्ति)	-	(-)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	KP	है	-	-	-
4.1	चेत्	3	चेदियं	चेत्{अव्य}	चेत्{अव्य}	सम्बन्धः,2.2	सम्बन्धः,2.2	NA	तो	-	-	-
5.1	त्वत्-	6	त्वदन्ते	त्वत्	त्वत्	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	त्वत्-अन्त_में	-	-	-
5.2	अन्ते	-	-	अन्ति{स्त्री;8;एक}/अन्त{पुं;7;एक}/अन्त{नपुं;8;द्वि}/अन्त{नपुं;1;द्वि}/अन्त{नपुं;2;द्वि}/अन्त{नपुं;7;एक}/अन्ति{पुं;8;एक}/अन्ति{नपुं;8;एक}/अन्ति{नपुं;1;एक}/अन्ति{नपुं;2;एक}/अन्ता{स्त्री;8;एक}/अन्ता{स्त्री;8;द्वि}/अन्ता{स्त्री;1;द्वि}/अन्ता{स्त्री;2;द्वि}	अन्त{नपुं;7;एक}	अधिकरणम्,6.1	अधिकरणम्,6.1	N7				-
6.1	इयम्	-	-	इदम्{सर्वनाम;स्त्री;1;एक}	इदम्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	-	-	-	-
7.1	एका	-	-	एका{संख्येयम्;स्त्री;1;एक}	एका{संख्येयम्;स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	एक	-	-	-
8.1	गौः	4	गौरेका	गो{पुं;1;एक}/गो{स्त्री;1;एक}/गो{पुं;8;एक}/गो{स्त्री;8;एक}	गो{स्त्री;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	गाय	-	-	-
9.1	स्वस्तिमती	-	-	स्वस्तिमती{स्त्री;1;एक}	स्वस्तिमती{स्त्री;1;एक}	कर्तृसमानाधिकरणम्,10.1	कर्तृसमानाधिकरणम्,10.1	N1	जी_हुई	-	-	-
10.1	भवेत्	5	भवेत्स्वस्तिमती	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	हो	-	-	-
