index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	(यः)	-	(-)	यद्{सर्वनामपुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	-	-	-	-
2.1	क्षतात्	1	क्षतात्किल	क्षत{पुं;5;एक}/क्षत{नपुं;5;एक}	क्षत{नपुं;5;एक}	अपादानम्,4.1	अपादानम्,4.1	N5	क्षीन_से	-	-	-
3.1	किल	-	-	किल{अव्य}	किल{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	-	-	-	-
4.1	त्रायते	2	त्रायते	त्रै1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;त्रैङ्;भ्वादिः}/त्रै1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;त्रैङ्;भ्वादिः}	त्रै1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;त्रैङ्;भ्वादिः}	सम्बन्धः,5.1	सम्बन्धः,5.1	KP	पालन_करता_है	-	-	-
5.1	इति	3	इत्युदग्रः	इति{अव्य}	इति{अव्य}	वाक्यकर्मद्योतकः,7.1	वाक्यकर्मद्योतकः,7.1	NA	-	-	-	-
6.1	क्षत्रस्य	4	क्षत्रस्य	क्षत्र{नपुं;6;एक}	क्षत्र{नपुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	क्षत्र_का	-	-	-
7.1	उदग्रः	-	-	उदग्र{पुं;1;एक}	उदग्र{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1	उदग्र	-	-	-
8.1	शब्दः	5	शब्दः	शब्द{पुं;1;एक}	शब्द{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	शब्द	-	-	-
9.1	भुवनेषु	6	भुवनेषु	भुवन{नपुं;7;बहु}	भुवन{नपुं;7;बहु}	अधिकरणम्,10.1	अधिकरणम्,10.1	N7	भुवनों_में	-	-	-
10.1	रूढः	7	रूढः	रूढ{पुं;1;एक(रुह्1;क्त;रुहँ;भ्वादिः)}	रूढ{पुं;1;एक(रुह्1;क्त;रुहँ;भ्वादिः)}	कर्ता,11.1	कर्ता,11.1	N1	उगा_हुआ	-	-	-
11.1	(अस्ति)	-	(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	है	-	-	-
