index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सञ्चार-	1	सञ्चारपूतानि	सञ्चार	सञ्चार	तृतीया-तत्पुरुषः,1.2	तृतीया-तत्पुरुषः,1.2	CP	-	-	-	-
1.2	पूतानि	-	-	पूत{नपुं;2;बहु(पू1;क्त;भ्वादिः)}	पूत{नपुं;2;बहु}	विशेषणम्,2.2	विशेषणम्,2.2	N2				-
2.1	दिक्-	2	दिगन्तराणि	दिश्	दिश्	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	स्थान-अन्तरों_को	-	-	-
2.2	अन्तराणि	-	-	अन्तर{नपुं;2;बहु}/अन्तर{नपुं;1;बहु}  	अन्तर{नपुं;2;बहु}	सम्बन्धः,5.1	सम्बन्धः,5.1	N2				-
3.1	कृत्वा	3	कृत्वा	कृ3{अव्य;क्त्वा;डुकृञ्;तनादिः}	कृ3{अव्य;क्त्वा;डुकृञ्;तनादिः}	पूर्वकालः,4.2	पूर्वकालः,4.2	NA	-	-	-	-
4.1	दिन-	4	दिनान्ते	दिन	दिन	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	-	-	-	-
4.2	आन्ते	-	-	अन्त{पुं;7;एक}	अन्त{पुं;7;एक}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7				-
5.1	निलयाय	5	निलयाय	निलय{पुं;4;एक}	निलय{पुं;4;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N4	निलय_को	-	-	-
6.1	गन्तुम्	6	गन्तुम्	गम्1{अव्य;तुमुन्;गमॢँ;भ्वादिः}	गम्1{अव्य;तुमुन्;गमॢँ;भ्वादिः}	प्रयोजनम्,11.1	प्रयोजनम्,11.1	NA	-	-	-	-
7.1	प्रचक्रमे	7	प्रचक्रमे	प्र_क्रम्{कर्मणि;लिट्;उ;एक;आत्मनेपदी{धातुःक्रमुँ}भ्वादिः/प्र_क्रम्{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;क्रमुँ;भ्वादिः}	प्र_क्रम्{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;क्रमुँ;भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	-	-	-	-
8.1	पल्लव-	8	पल्लवरागताम्रा	पल्लव	पल्लव	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	-	-	पल्लव-राग-ताम्र	-
8.2	राग-	-	-	राग	राग	अव्ययीभावः,8.3	अव्ययीभावः,8.3	CP				-
8.3	ताम्रा	-	-	ताम्र{स्त्री;1;एक}	ताम्र{स्त्री;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1				-
9.1	प्रभा	9	प्रभा	प्रभा{स्त्री;1;एक}	प्रभा{स्त्री;1;एक}	कर्तृसमानाधिकरणम्,7.1	कर्तृसमानाधिकरणम्,7.1	N1	प्रभा	-	-	-
10.1	पतङ्गस्य	10	पतङ्गस्य	पतङ्ग{पुं;6;एक}	पतङ्ग{पुं;6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	पक्षी_का	-	-	-
11.1	मुनेः	11	मुनेश्च	मुनि{पुं;6;एक}/मुनि{पुं;5;एक}/मुनि{स्त्री;6;एक}/मुनि{स्त्री;5;एक}	मुनि{पुं;6;एक}	षष्ठीसम्बन्धः,13.1	षष्ठीसम्बन्धः,13.1	N6	मुनि_के	-	-	-
12.1	च	-		च{अव्य}	च{अव्य}	समुच्चितः,2.2	समुच्चितः,2.2	NA	और	-	-	-
13.1	धेनुः	12	धेनुः	धेनु{पुं;1;एक}/धेनु{स्त्री;1;एक}	धेनु{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	धेनु	-	-	-
