index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	ऋषि-	8	ऋषिप्रभावान्मयि	ऋषि	ऋषि	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	ऋषि	-	-	-
1.2	प्रभावात्	-		प्रभाव{पुं;5;एक}/प्रभाव{पुं;5;एक(भू1;घञ्;भू;भ्वादिः)}	प्रभाव{पुं;5;एक(भू1;घञ्;भू;भ्वादिः)}	हेतुः,2.1	हेतुः,2.1	N5	प्रभाव_से	-	-	-
2.1	मयि	-		अस्मद्{सर्वनाम;7;एक}	अस्मद्{सर्वनाम;7;एक}	अधिकरणम्,4.1	अधिकरणम्,4.1	N7	मुझमें	-	-	-
3.1	न	9	नान्तकोऽपि	न{अव्य}	न{अव्य}	प्रतिषेधः,11.1	प्रतिषेधः,11.1	NA	नहीं	-	-	-
4.1	अन्तक	-		अन्तक{पुं;8;एक}	अन्तक{पुं;8;एक}	सम्बोध्यः,5.1	सम्बोध्यः,5.1	N8	घातक	-	-	-
5.1	अपि	-		अपि{अव्य}	अपि{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	भी	-	-	-
6.1	प्रभुः	10	प्रभुः	प्रभु{पुं;1;एक}	प्रभु{पुं;1;एक}	कर्ता,11.1	कर्ता11.1	N1	प्रभु	-	-	-
7.1	प्रहर्तुम्	11	प्रहर्तुम्	प्र_हृ1{अव्य;तुमुन्;हृञ्;भ्वादिः}/प्र_हृ2{अव्य;तुमुन्;हृ;जुहोत्यादिः}	प्र_हृ1{अव्य;तुमुन्;हृञ्;भ्वादिः}	प्रयोजनम्,6.1	प्रयोजनम्,6.1	NA	प्रहार_करने~के_लिये	-	-	-
8.1	किम्	12	किमुतान्यहिंस्राः	किम्{अव्य}/किम्{सर्वनाम;नपुं;1;एक}/किम्{सर्वनाम;नपुं;2;एक}	किम्{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	क्या	-	-	-
9.1	उत	-		उत{अव्य}	उत{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	अथवा	-	-	-
10.1	अन्यहिंस्राः	-		अन्य-हिंस्र{पुं;8;बहु}/हिंस्र{पुं;1;बहु}/हिंस्रा{स्त्री;8;बहु}/हिंस्रा{स्त्री;1;बहु}/हिंस्रा{स्त्री;2;बहु}	अन्य-हिंस्र{पुं;1;बहु}	कर्ता,12.1	कर्ता,12.1	N1	अन्य-	-	-	-
11.1	(अस्ति)			अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	KP				
12.1	(स्युः)			अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः}	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP				
