index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तदा-	1	तदाप्रभृत्येव	तदा	तदा	पञ्चमी-तत्पुरुषः,1.2	पञ्चमी-तत्पुरुषः,1.2	CP	तबप्रभृत	-	-	-
1.2	प्रभृति	-	-	प्रभृति{अव्य}	प्रभृति{अव्य}	कालाधिकरणम्,8.1	कालाधिकरणम्,8.1	NA				-
2.1	एव	-	-	एव{अव्य}	एव{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	हि	-	-	-
3.1	वन-	2	वनद्विपानां	वन	वन	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	वन-द्विपों_का	-	-	-
3.2	द्विपानाम्	-	-	द्विप{पुं;6;बहु}	द्विप{पुं;6;बहु}	षष्ठीसम्बन्धः,4.2	षष्ठीसम्बन्धः,4.2	N6				-
4.1	त्रास-	3	त्रासार्थमस्मिन्नहमद्रिकुक्षौ	त्रास	त्रास	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	डर-अर्थ_को	-	-	-
4.2	अर्थम्	-	-	अर्थ{पुं;2;एक}/अर्थ{नपुं;1;एक}/अर्थ{नपुं;2;एक}/अर्थम्{अव्य}	अर्थ{अव्य}	प्रयोजनम्,8.1	प्रयोजनम्,8.1	NA				-
5.1	शूल-	5	शूलभृता	शूल{पुं;8;एक}	शूल-	उपपद-तत्पुरुषः,5.2	उपपद-तत्पुरुषः,5.2	CP	शूल-भरण_करने_वाली	-	-	-
5.2	भृता	-	-	भृत्{पुं3एक}/भृता{स्त्री1एक{कृदन्त}({कृत्_धातुभृ2}क्त{धातुःडुभृञ्}जुहोत्यादिः)} 	भृत्{पुं;3;एक}	करणम्,6.4	करणम्,6.4	N3				-
6.1	अङ्क-	-	-	अङ्क	अङ्क	उपपद-तत्पुरुषः,6.2	उपपद-तत्पुरुषः,6.2	CP	पास-आये-गये-सत्व-वृत्ति	-	-	-
6.2	आगत-	-	-	आगत	आगत	इतरेतर-द्वन्द्वः,6.3	इतरेतर-द्वन्द्वः,6.3	CP				-
6.3	सत्त्व-	-	-	सत्त्व	सत्त्व	सप्तम्यर्थ-बहुव्रीहिः,6.4	सप्तम्यर्थ-बहुव्रीहिः,6.4	CP				-
6.4	वृत्ति	-	-	वृत्ति{नपुं;8;एक}/वृत्ति{नपुं;1;एक}/वृत्ति{नपुं;2;एक}	वृत्ति{नपुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2				-
7.1	सिंहत्वम्	7	सिंहत्वमङ्कागतसत्त्ववृत्ति	सिंह{त्व;नपुं;1;एक}/सिंह{त्व;नपुं;2;एक}	सिंह{त्व;नपुं;1;एक}	कर्म,8.1	कर्म,8.1	N1	सिंह	-	-	-
8.1	विधाय	6	विधाय	वि_{कृत्_धातुधा1}अव्यल्यप्{धातुःडुधाञ्}जुहोत्यादिः{कृदन्त}/वि_{कृत्_धातुधे1}अव्यल्यप्{धातुःधेट्}भ्वादिः{कृदन्त}/विध{पुं4एक}/विध{नपुं4एक}/विधाय{पुं8एक{कृदन्त}({कृत्_धातुधा1}घञ्{धातुःडुधाञ्}जुहोत्यादिः)}/विधाय{पुं8एक{कृदन्त}({कृत्_धातुधे1}घञ्{धातुःधेट्}भ्वादिः)}	वि_{कृत्_धातुधा1}अव्यल्यप्{धातुःडुधाञ्}जुहोत्यादिः{कृदन्त}	पूर्वकालः,13.1	पूर्वकालः,13.1	NA	-	-	-	-
9.1	अस्मिन्	-	-	इदम्{सर्वनाम;पुं;7;एक}/इदम्{सर्वनाम;नपुं;7;एक}	इदम्{सर्वनाम;पुं;7;एक}	विशेषणम्,10.3	विशेषणम्,10.3	N7	इसमें	-	-	-
10.1	हिम-	-	-	हिम	हिम	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	अद्रि-कुक्षि_में	-	-	-
10.2	अद्रि-	-	-	अद्रि	अद्रि	षष्ठी-तत्पुरुषः,10.3	षष्ठी-तत्पुरुषः,10.3	CP				-
10.3	कुक्षौ	-	-	कुक्षि{पुं;7;एक}	कुक्षि{पुं;7;एक}	अधिकरणम्,13.1	अधिकरणम्,13.1	N7				-
11.1	अहम्	-	-	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	मैं	-	-	-
12.1	व्यापारितः	4	व्यापारितः	वि-आ-पारित{पुं;1;एक(वि-आ-पार1;क्त;पार;चुरादिः)}/वि-आ-पारित{पुं;1;एक(पॄ3;क्त;पॄ;चुरादिः)}	वि-आ-पारित{पुं;1;एक(वि-आ-पार1;क्त;पार;चुरादिः)}	कर्तृसमानाधिकरणम्,13.1	कर्तृसमानाधिकरणम्,13.1	N1	-	-	-	-
13.1	(अस्मि)	-	(-)	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	हूँ	-	-	-
