index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	रक्ष्यम्	11	रक्ष्यम्	रक्ष्य{पुं;2;एक(रक्ष्1;ण्यत्;रक्षँ;भ्वादिः)}/रक्ष्य{नपुं;1;एक(रक्ष्1;ण्यत्;रक्षँ;भ्वादिः)}/रक्ष्य{नपुं;2;एक(रक्ष्1;ण्यत्;रक्षँ;भ्वादिः)}	रक्ष्य{नपुं;1;एक}	कर्म,2.1	कर्म,2.1	N1	-	-	-	-
2.1	विनाश्य	10	विनाश्य	वि_{कृत्_धातुणश्1}णिजन्तअव्यल्यप्{धातुःणशँ}दिवादिः{कृदन्त}	वि_{कृत्_धातुणश्1}णिजन्तअव्यल्यप्{धातुःणशँ}दिवादिः{कृदन्त}	पूर्वकालः,4.1	पूर्वकालः,4.1	NA	-	-	-	-
3.1	हि	8	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	हि	-	-	-
4.1	स्वयम्	12	स्वयमक्षतेन	स्वयम्{अव्य}	स्वयम्{अव्य}	विशेषणम्,3.1	विशेषणम्,3.1	NA	खुद	-	-	-
5.1	अक्षतेन	-	-	अक्षत{पुं;3;एक}	अक्षत{पुं;3;एक}	कर्ता,11.1	कर्ता,11.1	N3	अक्षत_से	-	-	-
6.1	नियोक्तुः	7	नियोक्तुर्न	नि_योक्तृ{पुं1एक{कृदन्त}({कृत्_धातुयुज्2}तृच्{धातुःयुजिँर्}रुधादिः)}/योक्तृ{पुं1एक{कृदन्त}({कृत्_धातुयुज्1}तृच्{धातुःयुजँ}दिवादिः)}/युज्{भावेलुट्प्रएकआत्मनेपदी{धातुःयुजँ}दिवादिः}/युज्{कर्तरिलुट्प्रएकपरस्मैपदी{धातुःयुजिँर्}रुधादिः}/युज्{कर्मणिलुट्प्रएकआत्मनेपदी{धातुःयुजिँर्}रुधादिः}	नि_योक्तृ{पुं6एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	-	-	-	-
7.1	अग्रे	-	-	अग्र{नपुं;1;द्वि}/अग्र{नपुं;2;द्वि}/अग्रा{स्त्री;1;द्वि}/अग्रा{स्त्री;2;द्वि}/अग्र{नपुं;8;द्वि}/अग्र{नपुं;7;एक}	अग्र{नपुं;7;एक}	देशाधिकरणम्,8.1	देशाधिकरणम्,8.1	N7	आगे	-	-	-
8.1	स्थातुम्	6	स्थातुम्	ष्था1{अव्य;तुमुन्;ष्था;भ्वादिः}	ष्था1{अव्य;तुमुन्;ष्था;भ्वादिः}	प्रयोजनम्,9.1	प्रयोजनम्,9.1	NA	-	-	-	-
9.1	न	-	-	न{अव्य}	न{अव्य}	प्रतिषेधः,10.1	प्रतिषेधः,10.1	NA	नहीं	-	-	-
10.1	शक्यम्	9	शक्यमग्रे	शक्य{पुं;2;एक(शक्3;यत्;शकॢँ;स्वादिः)}/शक्य{नपुं;1;एक(शक्3;यत्;शकॢँ;स्वादिः)}/शक्य{नपुं;2;एक(शक्3;यत्;शकॢँ;स्वादिः)}	शक्य{पुं;2;एक(शक्3;यत्;शकॢँ;स्वादिः)}	कर्म,11.1	कर्म,11.1	N2	-	-	-	-
11.1	(भूयात्)	-	(-)	भूय{नपुं5एक}/भू{कर्तरिआशीर्लिङ्प्रएकपरस्मैपदी{धातुःभू}भ्वादिः}	भू{कर्तरिआशीर्लिङ्प्रएकपरस्मैपदी{धातुःभू}भ्वादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	है	-	-	-
