index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	राज्येन	8	राज्येन	राज्य{नपुं;3;एक}	राज्य{नपुं;3;एक}	कर्ता,2.1	कर्ता,2.1	N3	राज्य_से	राज्य_से
2.1	किम्	9	किम्	किम्{अव्य}/किम्{सर्वनाम;नपुं;1;एक}/किम्{सर्वनाम;नपुं;2;एक}	किम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	क्या	क्या
3.1	तत्	10	तद्विपरीतवृत्तेः	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	सम्बन्धः,4.2	सम्बन्धः,4.2	N1	वह	वह
4.1	विपरीत-			विपरीत(वि_परि_इ1;क्त;अदादिः)	विपरीत(वि_परि_इ1;क्त;अदादिः)	षष्ठ्यर्थ-बहुव्रीहिः,4.2	षष्ठ्यर्थ-बहुव्रीहिः,4.2	CP		
4.2	वृत्तेः		--	वृत्ति{स्त्री;5;एक}/वृत्ति{स्त्री;6;एक}/वृत्ति{पुं;5;एक}/वृत्ति{पुं;6;एक}	वृत्ति{स्त्री;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	अस्तित्व_के	अस्तित्व_के
5.1	प्राणैः	11	प्राणैरुपक्रोशमलीमसैर्वा	प्राण{पुं;3;बहु}	प्राण{पुं;3;बहु}	हेतुः,2.1	हेतुः,2.1	N3	प्राणों_से	प्राणों_से
6.1	उपक्रोश-			उपक्रोश	उपक्रोश	तृतीया-तत्पुरुषः,6.2	तृतीया-तत्पुरुषः,6.2	CP		
6.2	मलीमसैः			मलीमस{पुं;3;बहु}	मलीमस{पुं;3;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N3		
7.1	वा			वा{अव्य}	वा{अव्य}	सम्बन्धः,4.2	सम्बन्धः,4.2	NA	वा	वा
8.1	(अस्ति)			अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP		
