index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सः	3	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	वह	-	-	-
2.1	सहिष्णुः	5	सहिष्णुः	सहिष्णु{पुं;1;एक}	सहिष्णु{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	सहिष्णु	-	-	-
3.1	धर्म-	4	धर्मपत्नीसहितः	धर्म	धर्म	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	धर्म-पत्नी-साथ	-	-	-
3.2	पत्नी-	-	-	पत्नी	पत्नी	तृतीया-तत्पुरुषः,3.3	तृतीया-तत्पुरुषः,3.3	CP				-
3.3	सहितः	-	-	सहितृ{पुं;8;एक}/सहितृ{नपुं;8;एक}/सहित{पुं;1;एक}	सहित{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1				-
4.1	श्रोत्र-	1	श्रोत्राभिरामध्वनिना	श्रोत्र	श्रोत्र	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	ध्वनि_से	-	-	-
4.2	अभिराम-	-	-	अभिराम	अभिराम	षष्ठ्यर्थ-बहुव्रीहिः,4.3	षष्ठ्यर्थ-बहुव्रीहिः,4.3	CP				
4.3	ध्वनिना	-	-	ध्वनि{पुं;3;एक}	ध्वनि{पुं;3;एक}	करणम्,6.1	करणम्,6.1	N3				
5.1	सुखेन	-		सुख{पुं;3;एक}/सुख{नपुं;3;एक}	सुख{पुं;3;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N3	सुख	-	-	-
6.1	रथेन	2	रथेन	रथ{पुं;3;एक}	रथ{पुं;3;एक}	हेतुः,12.1	हेतुः,12.1	N3	रथ_से	-	-	-
7.1	स्वेन	8	स्वेनेव	स्व{पुं;3;एक}/स्व{नपुं;3;एक}/स्व{सर्वनाम;पुं;3;एक}/स्व{सर्वनाम;नपुं;3;एक}	स्व{सर्वनाम;पुं;3;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N3	स्व_	-	-	-
8.1	पूर्णेन	9	पूर्णेन	पूर्ण{पुं;3;एक}/पूर्ण{नपुं;3;एक}	पूर्ण{पुं;3;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N3	पूर्ण	-	-	-
9.1	मनोरथेन	10	मनोरथेन	मनोरथ{पुं;3;एक}	मनोरथ{पुं;3;एक}	उपमानम्,10.1	उपमानम्,10.1	N3	मनोरथ_से	-	-	-
10.1	इव	-		इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,6.1	उपमान_द्योतकः,6.1	NA	जैसे	-	-	-
11.1	मार्गं	7	मार्गं	मार्ग{पुं;2;एक}	मार्ग{पुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	मार्ग_को	-	-	-
12.1	ययौ	6	ययावनुद्घातसुखेन	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;अदादिः}/या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;या;अदादिः}/ययि{पुं;7;एक}	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;अदादिः}	अभिहित_कर्ता,2;सकर्मक.1	अभिहित_कर्ता,2;सकर्मक.1	KP	गया	-	-	-
13.1	अन्-	-		अन्	अन्	नञ्-तत्पुरुषः,13.2	नञ्-तत्पुरुषः,13.2	CP				
13.2	उद्घात	-		उद्घात{पुं;1;एक}	उद्घात{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1				
