index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	सा	1	सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	वह	वह
2.1	शूरसेन-	2	शूरसेन-अधिपतिम्	शूरसेन	शूरसेन	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	शूरसेन-	शूरसेन-
2.2	अधिपतिम्		--	अधिपति{पुं;2;एक}	अधिपति{पुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N2	अधिपति	अधिपति
3.1	सुषेणम्	3	सुषेणम्	सुषेण{पुं;2;एक}	सुषेण{पुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	सुषेण_को	सुषेण_को
4.1	उद्दिश्य	4	उद्दिश्य	उत्_दिश्1{अव्य;ल्यप्;तुदादिः}	उत्_दिश्1{अव्य;ल्यप्;तुदादिः}	पूर्वकालः,7.1	पूर्वकालः,7.1	NA	दिखा_कर	दिखा_कर
5.1	लोक-	5	लोक-अन्तर-गीत-कीर्तिम्	लोक	लोक	कर्मधारयः,5.2	कर्मधारयः,5.2	CP	लोक-	लोक-
5.2	अन्तर-		--	अन्तर	अन्तर	सप्तमी-तत्पुरुषः,5.3	सप्तमी-तत्पुरुषः,5.3	CP	अन्तर-	अन्तर-
5.3	गीत-		--	गीत	गीत	बहुव्रीहिः,5.4	बहुव्रीहिः,5.4	CP	गीत-	गीत-
5.4	कीर्तिम्		--	कीर्ति{स्त्री;2;एक}/कीर्ति{पुं;2;एक}	कीर्ति{पुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N2	कीर्ति	कीर्ति
6.1	आचार-	6	आचार-शुद्ध-उभय-वंश-दीपम्	आचार	आचार	तृतीया-तत्पुरुषः,6.2	तृतीया-तत्पुरुषः,6.2	CP		
6.2	शुद्ध-		--	शुद्ध	शुद्ध	तृतीया-तत्पुरुषः,6.3	तृतीया-तत्पुरुषः,6.3	CP	शुद्ध-	शुद्ध-
6.3	उभय-		--	उभय	उभय	षष्ठी-तत्पुरुषः,6.4	षष्ठी-तत्पुरुषः,6.4	CP	उभय-	उभय-
6.4	वंश-		--	वंश	वंश	षष्ठी-तत्पुरुषः,6.5	षष्ठी-तत्पुरुषः,6.5	CP	वंश-	वंश-
6.5	दीपम्		--	दीप{पुं;2;एक}/दीप{नपुं;1;एक}/दीप{नपुं;2;एक}	दीप{पुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N2	दीपक	दीपक
7.1	जगदे	8	जगदे	गद्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}/गद्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;भ्वादिः}	गद्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्म,8.1;सकर्मक	अभिहित_कर्म,8.1;सकर्मक	KP		
8.1	कुमारी	9	कुमारी	कुमारी{स्त्री;1;एक}/कुमारिन्{पुं;1;एक}	कुमारी{स्त्री;1;एक}	कर्म,7.1	कर्म,7.1	N1	कन्या	कन्या
9.1	शुद्ध-	7	शुद्धान्तरक्ष्या	शुद्ध	शुद्ध	कर्मधारयः,9.2	कर्मधारयः,9.2	CP	-	-
9.2	अन्त-			अन्त	अन्त	उपपद-तत्पुरुषः,9.3	उपपद-तत्पुरुषः,9.3	CP		
9.3	रक्ष्या			रक्ष्या{स्त्री;1;एक(रक्ष्1;ण्यत्;भ्वादिः)}	रक्ष्या{स्त्री;1;एक(रक्ष्1;ण्यत्;भ्वादिः)}	विशेषणम्,8.1	विशेषणम्,8.1	N1		
