index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	स	1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1		
2.1	नन्दिनी-	2	नन्दिनीस्तन्यमनिन्दितात्मा	नन्दिनी	नन्दिनी	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	नन्दिनी	नन्दिनी
2.2	स्तन्यम्			स्तन्य{नपुं;2;एक}	स्तन्य{नपुं;2;एक}	कर्म,6.1	कर्म,6.1	N2		
3.1	अनिन्दित-			अनिन्दित	अनिन्दित	षष्ठ्यर्थ-बहुव्रीहिः,3.2	षष्ठ्यर्थ-बहुव्रीहिः,3.2	CP	अनिन्दित-	अनिन्दित-
3.2	आत्मा		--	आत्मन्{पुं;1;एक}	आत्मन्{पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N1	आत्मा	आत्मा
4.1	सत्-	3	सद्वत्सलो	सत्	सत्	सप्तमी-तत्पुरुषः,4.2	सप्तमी-तत्पुरुषः,4.2	CP		
4.2	वत्सलः		--	वत्सल{पुं;1;एक}	वत्सल{पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N1	घास_से_प्रज्वलित_अग्नि	घास_से_प्रज्वलित_अग्नि
5.1	वत्स-	4	वत्सहुतावशेषम्	वत्स	वत्स	इतरेतर-द्वन्द्वः,5.2	इतरेतर-द्वन्द्वः,5.2	CP	वत्स-	वत्स-
5.2	हुत-		--	हुत	हुत	षष्ठी-तत्पुरुषः,5.3	षष्ठी-तत्पुरुषः,5.3	CP		
5.3	अवशेषम्		--	अवशेष{पुं;2;एक(अव_शिष्2;घञ्;रुधादिः)}	अवशेष{पुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	बचा_हुवे_को	बचा_हुवे_को
6.1	पपौ	5	पपौ	पा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/पा1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}/पा2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/पा2{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/पपि{पुं;7;एक}	पा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	पिया	पिया
7.1	वसिष्ठेन	6	वसिष्ठेन	वसिष्ठ{पुं;3;एक}	वसिष्ठ{पुं;3;एक}	हेतुः,8.2	हेतुः,8.2	N3	वसिष्ठ_से	वसिष्ठ_से
8.1	कृत-	7	कृताभ्यनुज्ञः	कृत	कृत	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	CP		
8.2	अभ्यनुज्ञः		--	अभ्यनुज्ञ{पुं;1;एक}	अभ्यनुज्ञ{पुं;1;एक}	सम्बन्धः,13.2	सम्बन्धः,13.2	N1	अभ्यनुज्ञ	अभ्यनुज्ञ
9.1	शुभ्रम्	8	शुभ्रम्	शुभ्र{नपुं;1;एक}/शुभ्र{नपुं;2;एक}	शुभ्र{नपुं;1;एक}	सम्बन्धः,10.1	सम्बन्धः,10.1	N1	चाँदी	चाँदी
10.1	यशः	9	यशः	यशस्{नपुं;1;एक}/यशस्{नपुं;2;एक}/यशस्{नपुं;8;एक}	यशस्{नपुं;1;एक}	सम्बन्धः,11.1	सम्बन्धः,11.1	N1	यश	यश
11.1	मूर्तम्	10	मूर्तमिवातितृष्णः	मूर्त{नपुं;1;एक}	मूर्त{नपुं;1;एक}	विशेषणम्,2.2	विशेषणम्,2.2	N1		
12.1	इव			इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,13.2	उपमान_द्योतकः,13.2	NA	जैसे	जैसे
13.1	अति-			अति	अति	बहुव्रीहिः,13.2	बहुव्रीहिः,13.2	CP	अति-	अति-
13.2	तृष्णः		--	तृष्ण{पुं;1;एक}	तृष्ण{पुं;1;एक}	उपमानम्,6.1	उपमानम्,6.1	N1	तृष्ण	तृष्ण
