index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	सा		सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	वह	वह
2.1	हि		हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	हि	हि
3.1	प्रणयवती		प्रणयवती	प्रणय{मतुप्;स्त्री;1;एक}	प्रणय{मतुप्;स्त्री;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N1	प्रणय	प्रणय
4.1	आसीत्		आसीत्	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	थी	थी
5.1	सपत्न्योः		सपत्न्योः	सपत्नी{स्त्री;6;द्वि}/सपत्नी{स्त्री;7;द्वि}	सपत्नी{स्त्री;6;द्वि}	समुच्चितः,6.1	समुच्चितः,6.1	N6	सपत्नियों_का	सपत्नियों_का
6.1	उभयोः		उभयोः	उभा{सर्वनाम;स्त्री;6;द्वि}/उभ{सर्वनाम;पुं;6;द्वि}/उभ{सर्वनाम;नपुं;6;द्वि}/उभा{सर्वनाम;स्त्री;7;द्वि}/उभ{सर्वनाम;पुं;7;द्वि}/उभ{सर्वनाम;नपुं;7;द्वि}	उभा{सर्वनाम;स्त्री;6;द्वि}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	उभाकी	उभाकी
7.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	भी	भी
8.1	भ्रमरी		भ्रमरी	भ्रमरी{स्त्री;1;एक}	भ्रमरी{स्त्री;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	भ्रमरी	भ्रमरी
9.1	वारणसी		वारणसी	वारणसी{स्त्री;1;एक}	वारणसी{स्त्री;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	वारणसी	वारणसी
10.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	ही	ही
11.1	मदनि-		मदनि-स्यन्द-रेखयोः	मदनी	मदनी	षष्ठी-तत्पुरुषः,11.2	षष्ठी-तत्पुरुषः,11.2	CP	मदनि-	मदनि-
11.2	स्यन्द-		--	स्यन्द	स्यन्द	षष्ठी-तत्पुरुषः,11.3	षष्ठी-तत्पुरुषः,11.3	CP	स्यन्द-	स्यन्द-
11.3	रेखयोः		--	रेखा{स्त्री;6;द्वि}/रेखा{स्त्री;7;द्वि}/रेख{नपुं;6;द्वि}/रेख{नपुं;7;द्वि}/रेख{पुं;6;द्वि}/रेख{पुं;7;द्वि}	रेखा{स्त्री;6;द्वि}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	रेखाओं_की	रेखाओं_की
