index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	पुरन्दरश्रीः	1	पुरन्दरश्रीः	श्री{स्त्री;1;एक}/श्री{स्त्री;8;एक}	श्री{स्त्री;8;एक}	सम्बोध्यः,2.1	सम्बोध्यः,2.1	N8	श्री	-	-	-
2.1	सः	8	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,12.2	विशेषणम्,12.2	N1	उसने	-	-	-
3.1	पौरैः	4	पौरैरभिनन्द्यमानः	पौर{पुं;3;बहु}/पौर{नपुं;3;बहु}	पौर{नपुं;3;बहु}	करणम्,4.2	करणम्,4.2	N3	नागरिकों_से	-	-	-
4.1	अभि-	-	-	अभि	अभि	प्रादि-समासः,4.2	प्रादि-समासः,4.2	CP	अभि-	-	-	-
4.2	नन्द्यमानः	-	-	नन्द्यमान{पुं;1;एक}	नन्द्यमान{पुं;1;एक}	कर्ता,12.2	कर्ता,12.2	N1				-
5.1	पुरम्	2	पुरमुत्पताकं	पुर्{स्त्री;2;एक}/पुर{नपुं;1;एक}/पुर{नपुं;2;एक}	पुर{नपुं;2;एक}	कर्म,6.1	कर्म,12.1	N2	पुर_को	-	-	-
6.1	प्रविश्य	3	प्रविश्य	प्र_विश्1{अव्य;ल्यप्;तुदादिः}	प्र_विश्1{अव्य;ल्यप्;तुदादिः}	पूर्वकालः,7.4	पूर्वकालः,8.1	NA	आ_कर	-	-	-
7.1	भुजङ्ग-	6	भुजगेन्द्रसमानसारे	भुजङ्ग	भुजङ्ग	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	-	-	-	-
7.2	इन्द्र-	-	-	इन्द्र	इन्द्र	तृतीया-तत्पुरुषः,7.3	तृतीया-तत्पुरुषः,7.3	CP				-
7.3	समान-	-	-	समान	समान	षष्ठ्यर्थ-बहुव्रीहिः,7.4	षष्ठ्यर्थ-बहुव्रीहिः,7.4	CP				-
7.4	सारे	-	-	सार{पुं;7;एक}/सार{नपुं;8;द्वि}/सार{नपुं;1;द्वि}/सार{नपुं;2;द्वि}/सार{नपुं;7;एक}/सारि{पुं;8;एक}/सारि{नपुं;8;एक}/सारि{नपुं;1;एक}/सारि{नपुं;2;एक}/सारा{स्त्री;8;एक}/सारा{स्त्री;8;द्वि}/सारा{स्त्री;1;द्वि}/सारा{स्त्री;2;द्वि}	सार{पुं;7;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N7				-
8.1	भुजे	5	भुजे	भुज{पुं;7;एक}	भुज{पुं;7;एक}	अधिकरणम्,9.1	अधिकरणम्,11.2	N7	भू_में	-	-	-
9.1	भूमेः	9	भूमेधुरमाससञ्ज	भूमि{स्त्री;6;एक}	भूमि{स्त्री;6;एक}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	भूमेः-धुर	-	-	-
10.1	धुरम्	-	-	धुर्{स्त्री;2;एक}/धुर{पुं;2;एक}/धुर{नपुं;1;एक}/धुर{नपुं;2;एक}	धुर{नपुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1				-
11.1	भूयः	7	भूयः	भूयः{अव्य}/भूयस्{नपुं;1;एक}/भूयस्{नपुं;2;एक}/भूयस्{नपुं;8;एक}	भूयस्{नपुं;1;एक}	क्रियाविशेषणम्,12.2	क्रियाविशेषणम्,12.2	N1	बहुत	-	-	-
12.1	आ-	-	-	आ	आ	उपपद-तत्पुरुषः,12.2	उपपद-तत्पुरुषः,12.2	CP	षन्ज्1_प्प्_स्क्या	-	-	-
12.2	ससञ्ज	-	-	षन्ज्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;षन्जँ;भ्वादिः}/षन्ज्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;षन्जँ;भ्वादिः}/षन्ज्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;षन्जँ;भ्वादिः}	षन्ज्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;षन्जँ;भ्वादिः}	अभिहित_कर्ता,2;सकर्मक.1	अभिहित_कर्ता,2;सकर्मक.1	KP				-
13.1	उत्-	-	-	उत्	उत्	सप्तम्यर्थ-बहुव्रीहिः,13.2	सप्तम्यर्थ-बहुव्रीहिः,13.2	CP	-	-	-	-
13.2	पताकं	-	-	पताक{नपुं;2;एक}	उत्-पताक{नपुं;2;एक}	सम्बन्धः,5.1	सम्बन्धः,10.1	N2				-
