index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	ततः	1	ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	वहाँ_से	वहाँ_से
2.1	समानीय	2	समानीय	सम्_आङ्_णी1{अव्य;ल्यप्;भ्वादिः}	सम्_आङ्_णी1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,7.1	पूर्वकालः,7.1	NA	मिला_कर	मिला_कर
3.1	स	3	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1		
4.1	मानिता-	4	मानितार्थी	मानिता	मानिता	तृतीया-तत्पुरुषः,4.2	तृतीया-तत्पुरुषः,4.2	CP	मानिता-	मानिता-
4.2	अर्थी		--	अर्थिन्{पुं;1;एक}	अर्थिन्{पुं;1;एक}	विशेषणम्,6.4	विशेषणम्,6.4	N1	याचक	याचक
5.1	हस्तौ	5	हस्तौ	हस्त{पुं;1;द्वि}/हस्त{पुं;2;द्वि}/हस्त{पुं;8;द्वि}	हस्त{पुं;2;द्वि}	कर्म,6.4	कर्म,6.4	N2	हाथ	हाथ
6.1	स्व-	6	स्वहस्तार्जितवीरशब्दः	स्व	स्व	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	स्व-	स्व-
6.2	हस्त-		--	हस्त	हस्त	तृतीया-तत्पुरुषः,6.3	तृतीया-तत्पुरुषः,6.3	CP	हस्त-	हस्त-
6.3	अर्जित-		--	अर्जित	अर्जित(अर्ज्1;क्त;भ्वादिः)	बहुव्रीहिः,6.4	बहुव्रीहिः,6.4	CP		
6.4	वीरशब्दः		--	वीरशब्द{पुं;1;एक}	शब्द{पुं;1;एक}	कर्ता,3.1	कर्ता,3.1	N1	शब्द_ने	शब्द_ने
7.1	वंशस्य	7	वंशस्य	वंश{पुं;6;एक}	वंश{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	वंश_का	वंश_का
8.1	कर्तारम्	8	कर्तारमनन्तकीर्तिं	कर्तृ{पुं;2;एक}	कर्तृ{पुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	कर्ता_की	कर्ता_की
9.1	अनन्त-			अनन्त	अनन्त	बहुव्रीहिः,9.2	बहुव्रीहिः,9.2	CP	अनन्त-	अनन्त-
9.2	कीर्तिम्		--	कीर्ति{स्त्री;2;एक}/कीर्ति{पुं;2;एक}	कीर्ति{पुं;2;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N2	कीर्ति	कीर्ति
10.1	सुदक्षिणायाम्	9	सुदक्षिणायाम्	सुदक्षिणा{स्त्री;7;एक}	सुदक्षिणा{स्त्री;7;एक}	अधिकरणम्,12.1	अधिकरणम्,12.1	N7	सुदक्षिणा_में	सुदक्षिणा_में
11.1	तनयम्	10	तनयम्	तनय{पुं;2;एक}	तनय{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	पुत्र_की	पुत्र_की
12.1	ययाचे	11	ययाचे	याच्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}/याच्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;भ्वादिः}/याच्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}/याच्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;भ्वादिः}	याच्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	याचना_की	याचना_की
			.							
