index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	मही-	4	महीतलस्पर्शनमात्रभिन्नमृद्धं	मही	मही	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	पृथ्वी-बाहू-छूना-मात्र-भिन्न	-	-	-
1.2	तल-	-	-	तल	तल	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP				-
1.3	स्पर्श-	-	-	स्पर्श	स्पर्श	अव्ययीभावः,1.4	अव्ययीभावः,1.4	CP				-
1.4	मात्र-	-	-	मात्र	मात्र	तृतीया-तत्पुरुषः,1.5	तृतीया-तत्पुरुषः,1.5	CP				-
1.5	भिन्नम्	-	-	भिन्न{पुं;2;एक}/भिन्न{नपुं;1;एक}/भिन्न{नपुं;2;एक}	भिन्न{नपुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-
2.1	ऋद्धं	-	-	ऋद्ध{पुं;2;एक(ऋध्1;क्त;ऋधुँ;दिवादिः)}/ऋद्ध{नपुं;1;एक(ऋध्1;क्त;ऋधुँ;दिवादिः)}/ऋद्ध{नपुं;2;एक(ऋध्1;क्त;ऋधुँ;दिवादिः)}/ऋद्ध{पुं;2;एक(ऋध्2;क्त;ऋधुँ;स्वादिः)}/ऋद्ध{नपुं;1;एक(ऋध्2;क्त;ऋधुँ;स्वादिः)}/ऋद्ध{नपुं;2;एक(ऋध्2;क्त;ऋधुँ;स्वादिः)}	ऋद्ध{नपुं;2;एक(ऋध्2;क्त;ऋधुँ;स्वादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N2	बढा_हुआ	-	-	-
3.1	हि	5	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	हि	-	-	-
4.1	राज्यं	6	राज्यं	राज्य{नपुं;1;एक}/राज्य{नपुं;2;एक}	राज्य{नपुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	राज्य	-	-	-
5.1	पदम्	7	पदमैन्द्रमाहुः	पद्{पुं;2;एक}/पद{नपुं;1;एक}/पद{नपुं;2;एक}	पद{नपुं;2;एक}	कर्मसमानाधिकरणम्,7.1	कर्मसमानाधिकरणम्,7.1	N2	पैर_को	-	-	-
6.1	ऐन्द्रम्	-	-	ऐन्द्र{पुं;2;एक}/ऐन्द्र{नपुं;1;एक}/ऐन्द्र{नपुं;2;एक}	ऐन्द्र{नपुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	ऐन्द्र_को	-	-	-
7.1	आहुः	-	-	अह्2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;अहँ;स्वादिः}/ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;ब्रूञ्;अदादिः}	ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;ब्रूञ्;अदादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	KP	कहते_हैं	-	-	-
