"index"	"word"	"poem"	"sandhied_word"	"morph_analysis"	"morph_in_context"	"kaaraka_sambandha"	"possible_relations"	"color_code"	"hindi_meaning"	"hindi_meaning_active"
1.1	"सर्व-"		"सर्व-ज्ञः"	"सर्व"	"सर्व"	"द्वितीया-तत्पुरुषः,1.2"	"द्वितीया-तत्पुरुषः,1.2"	"CP"	"सर्व-"	"सर्व-"
1.2	"ज्ञः"		"--"	"ज्ञ{पुं;1;एक}"	"ज्ञ{पुं;1;एक}"	"विशेषणम्,2.1"	"विशेषणम्,2.1"	"N1"		
2.1	"त्वम्"		"त्वम्"	"युष्मद्{सर्वनाम;1;एक}"	"युष्मद्{सर्वनाम;1;एक}"	"कर्ता,13.1"	"कर्ता,13.1"	"N1"	"तुम"	"तुम"
3.1	"अविज्ञातः"		"अविज्ञातः"	"अविज्ञातृ{पुं;8;एक}/अविज्ञातृ{नपुं;8;एक}"	"अविज्ञातृ{पुं;8;एक}"	"सम्बोध्यः,13.1"	"सम्बोध्यः,13.1"	"N8"	"अविज्ञातृ"	"अविज्ञातृ"
4.1	"सर्व-"		"सर्व-योनिः"	"सर्व"	"सर्व"	"षष्ठी-तत्पुरुषः,4.2"	"षष्ठी-तत्पुरुषः,4.2"	"CP"	"सर्व-"	"सर्व-"
4.2	"योनिः"		"--"	"योनि{स्त्री;1;एक}/योनि{पुं;1;एक}"	"योनि{स्त्री;1;एक}"	"विशेषणम्,5.1"	"विशेषणम्,5.1"	"N1"	"योनि"	"योनि"
5.1	"त्वम्"		"त्वम्"	"युष्मद्{सर्वनाम;1;एक}"	"युष्मद्{सर्वनाम;1;एक}"	"कर्ता,13.1"	"कर्ता,13.1"	"N1"	"तुम"	"तुम"
6.1	"आत्मभूः"			"आत्मभू{पुं;1;एक}"	"आत्मभू{पुं;1;एक}"	"विशेषणम्,9.1"	"विशेषणम्,9.1"	"N1"		
7.1	"सर्व-"		"सर्व-प्रभुः"	"सर्व"	"सर्व"	"षष्ठी-तत्पुरुषः,7.2"	"षष्ठी-तत्पुरुषः,7.2"	"CP"	"सर्व-"	"सर्व-"
7.2	"प्रभुः"		"--"	"प्रभु{पुं;1;एक}"	"प्रभु{पुं;1;एक}"	"विशेषणम्,9.1"	"विशेषणम्,9.1"	"N1"	"प्रभु"	"प्रभु"
8.1	"अनीशः"			"अनीश{पुं;1;एक}"	"अनीश{पुं;1;एक}"	"विशेषणम्,9.1"	"विशेषणम्,9.1"	"N1"		
9.1	"त्वम्"		"त्वम्"	"युष्मद्{सर्वनाम;1;एक}"	"युष्मद्{सर्वनाम;1;एक}"	"कर्ता,13.1"	"कर्ता,13.1"	"N1"	"तुम"	"तुम"
10.1	"एकः"		"एकः"	"एक{संख्येयम्;पुं;1;एक}"	"एक{संख्येयम्;पुं;1;एक}"	"विशेषणम्,11.1"	"विशेषणम्,11.1"	"N1"	"एक"	"एक"
11.1	"त्वम्"		"त्वम्"	"युष्मद्{सर्वनाम;1;एक}"	"युष्मद्{सर्वनाम;1;एक}"	"कर्ता,13.1"	"कर्ता,13.1"	"N1"	"तुम"	"तुम"
12.1	"सर्व-"		"सर्व-रूप-भाक्"	"सर्व"	"सर्व"	"कर्मधारयः,12.2"	"कर्मधारयः,12.2"	"CP"	"सर्व-"	"सर्व-"
12.2	"रूप-"		"--"	"रूप"	"रूप"	"बहुव्रीहिः,12.3"	"बहुव्रीहिः,12.3"	"CP"	"रूप-"	"रूप-"
12.3	"भाक्"		"--"	"भाज्{पुं;1;एक}/भाज्{नपुं;1;एक}/भाज्{नपुं;2;एक}/भाज्{पुं;8;एक}/भाज्{नपुं;8;एक}"	"भाज्{पुं;8;एक}"	"सम्बोध्यः,13.1"	"सम्बोध्यः,13.1"	"N8"	"भाज्"	"भाज्"
13.1	"(असि) "				"अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;अदादिः}"	"अभिहित_कर्ता"	"अभिहित_कर्ता"	"KP"		
