index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	ज्या-	1	ज्या-घात-रेखे	ज्या	ज्या	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	ज्या-	ज्या-
1.2	घात-		--	घात	घात	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP	घात-	घात-
1.3	रेखे		--	रेखा{स्त्री;1;द्वि}/रेखा{स्त्री;2;द्वि}/रेखा{स्त्री;8;एक}/रेखा{स्त्री;8;द्वि}/रेख{पुं;7;एक}/रेख{नपुं;8;द्वि}/रेख{नपुं;1;द्वि}/रेख{नपुं;2;द्वि}/रेख{नपुं;7;एक}	रेखा{स्त्री;2;द्वि}	कर्म,4.1	कर्म,4.1	N2		
2.1	सु-			सु	सु	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP		
2.2	भुजः	2	सुभुजः	भुज्{पुं;1;बहु}/भुज्{पुं;2;बहु;}/ भुज्{पुं;5;एक}/भुज्{पुं;6;एक}/ भुज्{पुं;8;बहु}/भुज्{नपुं;5;एक}/भुज्{नपुं;6;एक}/ भुज्{स्त्री;1;बहु}/भुज्{स्त्री;2;बहु}/भुज्{स्त्री;5;एक}/ भुज्{स्त्री;6;एक}/भुज्{स्त्री;8;बहु}	भुज्{पुं;1;बहु}	कर्ता,4.1	कर्ता,4.1	N1		
3.1	भुजाभ्याम्	3	भुजाभ्याम्	भुजा{स्त्री;3;द्वि}/भुजा{स्त्री;4;द्वि}/भुजा{स्त्री;5;द्वि}	भुजा{स्त्री;3;द्वि}	करणम्,4.1	करणम्,4.1	N3		
4.1	बिभर्ति	4	बिभर्ति	भृ2{कर्तरि;लट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}	भृ2{कर्तरि;लट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP	धारण_करता_है	धारण_करता_है
5.1	यः	5	यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	जो	जो
6.1	चाप-	6	चाप-भृताम्	चाप	चाप	उपपद-तत्पुरुषः,6.2	उपपद-तत्पुरुषः,6.2	CP	चाप-	चाप-
6.2	भृताम्		--	भृत्{पुं;6;बहु}/भृता{स्त्री;2;एक(भृ2;क्त;जुहोत्यादिः)}	भृत्{पुं;6;बहु}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	भृतों_का	भृतों_का
7.1	पुरोगः	7	पुरोगः	पुरोग{पुं;1;एक}	पुरोग{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	पुरोग	पुरोग
8.1	रिपु-	8	रिपु-श्रियाम्	रिपु	रिपु	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	रिपु-	रिपु-
8.2	श्रियाम्		--	श्री{स्त्री;6;बहु}/श्री{स्त्री;7;एक}	श्री{स्त्री;6;बहु}	षष्ठीसम्बन्धः,9.4	षष्ठीसम्बन्धः,9.4	N6	श्री_का	श्री_का
9.1	सा-	9	सा-अञ्जन-बाष्प-सेके	सा	सा	अव्ययीभावः,9.2	अव्ययीभावः,9.2	CP	वह	वह
9.2	अञ्जन-		--	अञ्जन	अञ्जन	कर्मधारयः,9.3	कर्मधारयः,9.3	CP		
9.3	बाष्प-		--	बाष्प	बाष्प	बहुव्रीहिः,9.4	बहुव्रीहिः,9.4	CP	बाष्प-	बाष्प-
9.4	सेके		--	सेक{पुं;7;एक}/सेक{नपुं;8;द्वि}/सेक{नपुं;1;द्वि}/सेक{नपुं;2;द्वि}/सेक{नपुं;7;एक}/सेका{स्त्री;8;एक}/सेका{स्त्री;8;द्वि}/सेका{स्त्री;1;द्वि}/सेका{स्त्री;2;द्वि}	सेक{नपुं;2;द्वि}	कर्म,4.1	कर्म,4.1	N2	छिड़कनों_को	छिड़कनों_को
10.1	बन्दी-	10	बन्दी-कृतानाम्	बन्दि{पुं;1;द्वि;}/{बन्दि;पुं;2;द्वि}/{बन्दि;पुं;8;द्वि}/{बन्दी;स्त्री;1;एक}	बन्दी	बहुव्रीहिः,10.2	बहुव्रीहिः,10.2	N1	बन्दी	बन्दी
10.2	कृतानाम्	11	कृतानाम्	कृत{पुं;6;बहु(कृ2;क्त;स्वादिः)}	कृत{पुं;6;बहु(कृ2;क्त;स्वादिः)}	षष्ठीसम्बन्धः,8.2	षष्ठीसम्बन्धः,8.2	N6	-	-
11.1	इव	12	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,12.1	उपमान_द्योतकः,12.1	NA		
12.1	पद्धती	13	पद्धती	पद्धति{स्त्री;1;द्वि}/पद्धति{स्त्री;2;द्वि}	पद्धति{स्त्री;1;द्वि}	कर्ता,4.1	कर्ता,4.1	N1		
13.1	द्वे	14	द्वे	द्वा{स्त्री;1;द्वि}/द्वा{स्त्री;2;द्वि}/द्वि{संख्येयम्;नपुं;1;द्वि}/द्वि{संख्येयम्;नपुं;2;द्वि}/द्वि{संख्येयम्;स्त्री;1;द्वि}/द्वि{संख्येयम्;स्त्री;2;द्वि}/द्वि{संख्या;नपुं;1;द्वि}/द्वि{संख्या;नपुं;2;द्वि}	{संख्येयम्;स्त्री;2;द्वि}	सम्बन्धः,1.3	सम्बन्धः,1.3	N2		
