index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सः	1	स 	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	उसने	-	-	-
2.1	न्यस्त-	2	न्यस्तचिह्नामपि 	न्यस्त	न्यस्त	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	रखा_हुआ-चिह्ना	-	-	-
2.2	चिह्नाम्	-	-	चिह्ना{स्त्री;2;एक}	चिह्ना{स्त्री;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-
3.1	अपि	-	-	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	भी	-	-	-
4.1	राजलक्ष्मीम्	3	राजलक्ष्मीं	राजलक्ष्मी{स्त्री;2;एक}	राजलक्ष्मी{स्त्री;2;एक}	कर्म,6.1	कर्म,6.1	N2	राजलक्ष्मी	-	-	-
5.1	तेज-	4	तेजोविशेषानुमितां 	तेज	तेज	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	तेज-विशेषः-ण्थ्या_हुई	-	-	-
5.2	विशेषः-	-	-	विशेषः	विशेषः	तृतीया-तत्पुरुषः,5.3	तृतीया-तत्पुरुषः,5.3	CP				-
5.3	अनुमिताम्	-	-	अनुमिता{स्त्री;2;एक(अनु_मा1;क्त;अदादिः)}	अनुमिता{स्त्री;2;एक(अनु_मा1;क्त;अदादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-
6.1	दधानः	5	दधानः	दधान{पुं;1;एक(धा1;शानच्_लट्;कर्तरि;जुहोत्यादिः)}	दधान{पुं;1;एक}	वर्तमान_समानकालः,7.1	वर्तमान_समानकालः,7.1	N1	-	-	-	-
7.1	आसीत्	6	आसीदनाविष्कृतदानराजिरन्तर्मदावस्थ 	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	अस्2_प्प्_स्क्या	-	-	-
8.1	अनाविष्कृत-	-	-	अनाविष्कृत	अनाविष्कृत	तृतीयार्थ-बहुव्रीहिः,8.2	तृतीयार्थ-बहुव्रीहिः,8.2	CP	अनाविष्कृत-राजि	-	-	-
8.2	दान-	-	-	दान	दान	षष्ठी-तत्पुरुषः,8.3	षष्ठी-तत्पुरुषः,8.3	CP				-
8.3	राजिः	-	-	राजि{पुं;1;एक}	राजि{पुं;1;एक}	विशेषणम्,9.3	विशेषणम्,9.3	N1				-
9.1	अन्तः-	-	-	अन्तः	अन्तः	सप्तम्यर्थ-बहुव्रीहिः,9.2	सप्तम्यर्थ-बहुव्रीहिः,9.2	CP	अन्तः-कस्तूरी-	-	-	-
9.2	मद-	-	-	मद	मद	षष्ठी-तत्पुरुषः,9.3	षष्ठी-तत्पुरुषः,9.3	CP				-
9.3	अवस्थः	-	-	अवस्थ{पुं;1;एक(अव_ष्था1;घञ्;भ्वादिः)}	अवस्थ{पुं;1;एक(अव_ष्था1;घञ्;भ्वादिः)}	कर्तृसमानाधिकरणम्,7.1	कर्तृसमानाधिकरणम्,7.1	N1				-
10.1	इव	7	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,11.2	उपमान_द्योतकः,11.2	NA	जैसे	-	-	-
11.1	द्विप-	8	द्विपेन्द्रः 	द्विप	द्विप	षष्ठी-तत्पुरुषः,11.2	षष्ठी-तत्पुरुषः,11.2	CP	द्विप-इन्द्र	-	-	-
11.2	इन्द्रः	-	-	इन्द्र{पुं;1;एक}	इन्द्र{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1				-
