index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	कण्डूयमानेन	1	कण्डूयमानेन	कण्डूयमान{पुं3एक{कृदन्त}({कृत्_धातुकण्डू1}शानच्_लट्कर्मणि{धातुःकण्डूञ्}चुरादिः)}/कण्डूयमान{नपुं3एक{कृदन्त}({कृत्_धातुकण्डू1}शानच्_लट्कर्मणि{धातुःकण्डूञ्}चुरादिः}	कण्डूयमान{पुं3एक{कृदन्त}({कृत्_धातुकण्डू1}शानच्_लट्कर्मणि{धातुःकण्डूञ्}चुरादिः)}	विशेषणम्,4.2	विशेषणम्,4.2	NA	खुरचना-मान	-	-	-
2.1	कटम्	2	कटम्	कट{पुं;2;एक}	कट{पुं;2;एक}	कर्म,1.1	कर्म,1.1	N2	चटाई_को	-	-	-
3.1	कदाचित्	3	कदाचिद्वन्यद्विपेनोन्मथिता	कदाचित्{अव्य}	कदाचित्{अव्य}	कालाधिकरणम्,2.1	कालाधिकरणम्,2.1	NA	कभी	-	-	-
4.1	वन्य-	-	-	वन्य	वन्य	कर्मधारयः,4.2	कर्मधारयः,4.2	CP	वन्य-द्विप_के_द्वारा	-	-	-
4.2	द्विपेन	-	-	द्विप{पुं;3;एक}	द्विप{पुं;3;एक}	कर्ता,8.1	कर्ता,8.1	N3				-
5.1	उत्-	-	-	उत्	उत्-	अव्ययीभावः,5.2	अव्ययीभावः,5.2	CP	उत्-मथी_हुई	-	-	-
5.2	मथिता	-	-	मथिन्{तल्;स्त्री;1;एक(मथ्1;क्त;मथेँ;भ्वादिः)}	मथिन्{तल्;स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1				-
6.1	त्वक्	4	त्वगस्य	त्वच्{स्त्री;1;एक}/त्वच्{स्त्री;8;एक	त्वच्{स्त्री;1;एक}	कर्म,3.1	कर्म,3.1	N1	-	-	-	-
7.1	अस्य	-	-	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;दिवादिः}/अ{नपुं;6;एक}	इदम्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	त्वक्-इसकी	-	-	-
8.1	(आसीत्)			अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP				
