index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	तत्-	6	तदन्विता	तत्	तत्	तृतीया-तत्पुरुषः,1.2	तृतीया-तत्पुरुषः,1.2	CP	तत्-	तत्-
1.2	अन्विताः		--	अन्वित{पुं;1;बहु(अनु_इ1;क्त;अदादिः)}/अन्विता{स्त्री;1;बहु}/अन्विता{स्त्री;2;बहु}/अन्वित{पुं;8;बहु(अनु_इ1;क्त;अदादिः)}/अन्विता{स्त्री;8;बहु}	अन्वित{पुं;1;बहु(अनु_इ1;क्त;अदादिः)}	कर्ता,5.1	कर्ता,5.1	N1	पीछे_गये_हुए	पीछे_गये_हुए
2.1	हैमवतात्	7	हैमवताच्च	हैमवत{पुं;5;एक}/हैमवत{नपुं;5;एक}	हैमवत{पुं;5;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N5	बर्फ्Zईले_से	बर्फ्Zईले_से
3.1	च			च{अव्य}	च{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	च1	च1
4.1	कुक्षेः	8	कुक्षेः	कुक्षि{पुं;5;एक}/कुक्षि{पुं;6;एक}	कुक्षि{पुं;5;एक}	अपादानम्,5.1	अपादानम्,5.1	N5	कुक्षि_से	कुक्षि_से
5.1	प्रति-आययौ	9	प्रत्याययावाश्रममश्रमेण	प्रति-आङ्_या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;या;:अदादिः}	प्रति-आङ्_या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;या;अदादिः}	अभिहित_कर्ता,1.2	अभिहित_कर्ता,1.2	KP		
6.1	आश्रमम्			आश्रम{पुं;2;एक}/आश्रम{नपुं;1;एक}/आश्रम{नपुं;2;एक}	आश्रम{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	आश्रम_को	आश्रम_को
7.1	अ-			अ	अ	नञ्-तत्पुरुषः,7.2	नञ्-तत्पुरुषः,7.2	CP		
7.2	श्रमेण			श्रम{पुं;3;एक}	श्रम{पुं;3;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N3	बारासिंहा	बारासिंहा
8.1	(वसिष्ठ-धेनुः)			वसिष्ठ-धेनु{स्त्री;1;एक}	वसिष्ठ-धेनु{स्त्री;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	-	-
