index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तस्याः	1	तस्याः	तद्{सर्वनाम;स्त्री;6;एक}/तद्{सर्वनाम;स्त्री;5;एक}/तस्1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;तसुँ;दिवादिः}	तद्{सर्वनाम;स्त्री;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	उसके	-	-	-
2.1	खुर-	2	खुरन्यासपवित्रपांसुमपांसुलानां 	खुर	खुर	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	जाङ्गम_द्रव्य-धरोहर-पवित्र-पांसु	-	-	-
2.2	न्यास-		-	न्यास	न्यास	तृतीया-तत्पुरुषः,2.3	तृतीया-तत्पुरुषः,2.3	CP				-
2.3	पवित्र-		-	पवित्र	पवित्र	तृतीयार्थ-बहुव्रीहिः,2.4	तृतीयार्थ-बहुव्रीहिः,2.4	CP				-
2.4	पांसुम्	-	-	पांसु{पुं;2;एक}	पांसु{पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2				-
3.1	अ-		-	अ	अ	नञ्-तत्पुरुषः,3.2	नञ्-तत्पुरुषः,3.2	CP	अ-पांसुलाओं_की	-	-	-
3.2	पांसुलानाम्	-	-	पांसुल{पुं;6;बहु}/पांसुल{नपुं;6;बहु}/पांसुला{स्त्री;6;बहु}	पांसुला{स्त्री;6;बहु}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6				-
4.1	धुरि	3	धुरि	धुर्{स्त्री;7;एक}	धुर्{स्त्री;7;एक}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	धुर्_में	-	-	-
5.1	कीर्तनीया	4	कीर्तनीया	कीर्तनीया{स्त्री;1;एक(कॄत्1;अनीयर्;कॄतँ;चुरादिः)}	कीर्तनीया{स्त्री;1;एक(कॄत्1;अनीयर्;कॄतँ;चुरादिः)}	विशेषणम्,7.4	विशेषणम्,7.4	N1	प्रसद्धि_करना	-	-	-
6.1	मार्गम्	5	मार्गं 	मार्ग{पुं;2;एक}	मार्ग{पुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	मार्ग_का	-	-	-
7.1	मनुष्य-	6	मनुष्येश्वरधर्मपत्नी 	मनुष्य	मनुष्य	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	मनुष्य-ईश्वर-धर्म-पत्नी	-	-	-
7.2	ईश्वर-		-	ईश्वर	ईश्वर	षष्ठी-तत्पुरुषः,7.3	षष्ठी-तत्पुरुषः,7.3	CP				-
7.3	धर्म-		-	धर्म	धर्म	षष्ठी-तत्पुरुषः,7.4	षष्ठी-तत्पुरुषः,7.4	CP				-
7.4	पत्नी	-	-	पत्नी{स्त्री;1;एक}	पत्नी{स्त्री;1;एक}	कर्ता,12.1	कर्ता,12.1	N1				-
8.1	श्रुतेः	7	श्रुतेरिवार्थं 	श्रुति{स्त्री;5;एक}/श्रुति{स्त्री;6;एक}	श्रुति{स्त्री;6;एक}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	श्रुति_के	-	-	-
9.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,11.1	उपमान_द्योतकः,11.1	NA	जैसे	-	-	-
10.1	अर्थम्	-	-	अर्थ{पुं;2;एक}/अर्थ{नपुं;1;एक}/अर्थ{नपुं;2;एक}	अर्थ{नपुं;1;एक}	उपमानम्,6.1	कर्ता,12.1#उपमानम्,6.1	N1	अर्थ_ने	-	-	-
11.1	स्मृतिः	8	स्मृतिरन्वगच्छत् 	स्मृति{स्त्री;1;एक}	स्मृति{स्त्री;1;एक}	उपमानम्,7.4	उपमानम्,7.4	N1	याद	-	-	-
12.1	अन्वगच्छत्	-	-	अनु_गम्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;गमॢँ;भ्वादिः}	अनु_गम्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;गमॢँ;भ्वादिः}	अभिहित_कर्ता,7;सकर्मक.1	अभिहित_कर्ता,7;सकर्मक.1	KP	अनुसरण_किया	-	-	-
