index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	दुग्ध्वा	8	दुग्ध्वा	दुह्2{अव्य;क्त्वा;अदादिः}	दुह्2{अव्य;क्त्वा;अदादिः}	पूर्वकालः,6.1	पूर्वकालः,6.1	NA	दोह_कर	दोह_कर
2.1	पयः	9	पयः	पयस्{नपुं;1;एक}/पयस्{नपुं;2;एक}/पयस्{नपुं;8;एक}	पयस्{नपुं;2;एक}	कर्म,3.2	कर्म,3.2	N2	दूध	दूध
3.1	पत्र-	10	पत्रपुटे	पत्र	पत्र	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	पत्र-	पत्र-
3.2	पुटे		--	पुट{पुं;7;एक}/पुट{नपुं;8;द्वि}/पुट{नपुं;1;द्वि}/पुट{नपुं;2;द्वि}/पुट{नपुं;7;एक}/पुटि{नपुं;8;एक}/पुटि{नपुं;1;एक}/पुटि{नपुं;2;एक}/पुटा{स्त्री;8;एक}/पुटा{स्त्री;8;द्वि}/पुटा{स्त्री;1;द्वि}/पुटा{स्त्री;2;द्वि}	पुटा{स्त्री;2;द्वि}	कर्म,1.1	कर्म,1.1	N2	पुटों_को	पुटों_को
4.1	मदीयम्	11	मदीयम्	मदीय{पुं;2;एक}/मदीय{नपुं;1;एक}/मदीय{नपुं;2;एक}	मदीय{नपुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	मेरे_ने	मेरे_ने
5.1	पुत्र	12	पुत्रोपभुङ्क्ष्वेति	पुत्र{पुं;8;एक}	पुत्र{पुं;8;एक}	सम्बोधनम्,4.1	सम्बोधनम्,4.1	N8	पुत्र	पुत्र
6.1	उपभुङ्क्ष्व			उप_भुज्2{कर्तरि;लोट्;म;एक;परस्मैपदी;रुधादिः}	उप_भुज्2{कर्तरि;लोट्;म;एक;परस्मैपदी;रुधादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	उपभोग_करो	उपभोग_करो
7.1	इति			इति{अव्य}	इति{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	ऐसा	ऐसा
8.1	तम्	13	तमादिदेश	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	उसको	उसको
9.1	आदिदेश			आङ्_दिश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तुदादिः}/आङ्_दिश्1{कर्तरि{लिट्;उ;एक;परस्मैपदी;तुदादिः}	आङ्_दिश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	आदेश_दिया	आदेश_दिया
			.	-						
