index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सा	1	सेयं	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	वह	-	-	-
2.1	इयं	-	-	इदम्{सर्वनाम;स्त्री;1;एक}	इदम्{सर्वनाम;स्त्री;1;एक}	कर्म,5.1	कर्म,5.1	N1	यह	-	-	-
3.1	मया	4	मया	अस्मद्{सर्वनाम;3;एक}	अस्मद्{सर्वनाम;3;एक}	सम्बन्धः,6.1	सम्बन्धः,6.1	N3	मुझसे	-	-	-
4.1	स्व-	2	स्वदेहार्पणनिष्क्रयेण	स्व	स्व	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	अपना-शरीर-अर्पण-निष्क्रय	-	-	-
4.2	देह-	-	-	देह	देह	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP				-
4.3	अर्पण-	-	-	अर्पण	अर्पण	कर्मधारयः,4.4	कर्मधारयः,4.4	CP				-
4.4	निष्क्रयेण	-	-	निष्क्रय{पुं;3;एक}/निष्क्रय{नपुं;3;एक}	निष्क्रय{पुं;3;एक}	करणम्,1.1	करणम्,1.1	N3				-
5.1	भवत्तः	6	भवत्तः	भवत्{अव्य;तसिल्}	भवत्{अव्य;तसिल्}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	आपसे	-	-	-
6.1	मोचयितुं	5	मोचयितुं	मुच्3{अव्य;तुमुन्;मुचँ;चुरादिः}	मुच्3{अव्य;तुमुन्;मुचँ;चुरादिः}	प्रयोजनम्,7.1	प्रयोजनम्,7.1	NA	छोडने~के_लिये	-	-	-
7.1	न्याय्या	3	न्याय्या	न्याय्या{स्त्री;1;एक}	न्याय्या{स्त्री;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	-	-	-	-
8.1	(अस्ति)	-	(-)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,2;सकर्मक.1	अभिहित_कर्ता,2;सकर्मक.1	KP	अस्2_प्प्_स्क्ती_है	-	-	-
