index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	निसर्ग-	1	निसर्ग-भिन्न-आस्पदम्	निसर्ग(नि_सृज्2;घञ्;तुदादिः)	निसर्ग(नि_सृज्2;घञ्;तुदादिः)	पञ्चमी-तत्पुरुषः,1.2	पञ्चमी-तत्पुरुषः,1.2	CP		
1.2	भिन्न-		--	भिन्न	भिन्न	बहुव्रीहिः,1.3	बहुव्रीहिः,1.3	CP	भिन्न-	भिन्न-
1.3	आस्पदम्		--	आस्पद{नपुं;1;एक}/आस्पद{नपुं;2;एक}/आस्पद{पुं;2;एक}	आस्पद{नपुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	आस्पद	आस्पद
2.1	एक-	2	एक-संस्थम्	एक	एक	सप्तमी-तत्पुरुषः,2.2	सप्तमी-तत्पुरुषः,2.2	CP	एक-	एक-
2.2	संस्थम्		--	संस्थ{पुं;2;एक}/संस्थ{नपुं;1;एक}/संस्थ{नपुं;2;एक}	संस्थ{पुं;2;एक}	विशेषणम्,20.1	विशेषणम्,20.1	N2	ठहरने_वाले_को	ठहरने_वाले_को
3.1	अस्मिन्	3	अस्मिन्	इदम्{सर्वनाम;पुं;7;एक}/इदम्{सर्वनाम;नपुं;7;एक}	इदम्{सर्वनाम;पुं;7;एक}	अधिकरणम्,2.2	अधिकरणम्,2.2	N7	इसमें	इसमें
4.1	द्वयम्	4	द्वयम्	द्वय{नपुं;1;एक}/द्वय{नपुं;2;एक}	द्वय{नपुं;1;एक}	कर्ता,20.1	कर्ता,20.1	N1	दोहरा	दोहरा
5.1	श्रीः	5	श्रीः	श्री{स्त्री;1;एक}/श्री{स्त्री;8;एक}	श्री{स्त्री;1;एक}	कर्ता,20.1	कर्ता,20.1	N1	श्री	श्री
6.1	च	6	च	च{अव्य}	च{अव्य}	समुच्चितः,5.1	समुच्चितः,5.1	NA	और	और
7.1	सरस्वती	7	सरस्वती	सरस्वती{स्त्री;1;एक}/सरस्{मतुप्;स्त्री;1;एक}	सरस्वती{स्त्री;1;एक}	कर्ता,20.1	कर्ता,20.1	N1	सरस्वती	सरस्वती
8.1	च	8	च	च{अव्य}	च{अव्य}	समुच्चितः,7.1	समुच्चितः,7.1	NA	और	और
9.1	कान्त्या	9	कान्त्या	कान्ति{स्त्री;3;एक}	कान्ति{स्त्री;3;एक}	हेतुः,11.1	हेतुः,11.1	N3	चमक_से	चमक_से
10.1	गिरा	10	गिरा	गिर्{स्त्री;3;एक}/गिरा{स्त्री;1;एक}	गिर्{स्त्री;3;एक}	हेतुः,13.1	हेतुः,13.1	N3	भाषण_से	भाषण_से
11.1	सूनृतया	11	सूनृतया	सूनृता{स्त्री;3;एक}	सूनृता{स्त्री;3;एक}	हेतुः,13.1	हेतुः,13.1	N3	सच्चाई_से	सच्चाई_से
12.1	च	12	च	च{अव्य}	च{अव्य}	समुच्चितः,13.1	समुच्चितः,13.1	NA	और	और
13.1	योग्या	13	योग्या	योग्या{स्त्री;1;एक}	योग्या{स्त्री;1;एक}	विशेषणम्,16.1	विशेषणम्,16.1	N1	योग्य	योग्य
14.1	त्वम्	14	त्वम्	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,19.1	कर्ता,19.1	N1	तुम	तुम
15.1	एव	15	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,14.1	सम्बन्धः,14.1	NA	ही	ही
16.1	कल्याणि	16	कल्याणि	कल्याणिन्{नपुं;1;एक}/कल्याणिन्{नपुं;2;एक}/कल्याणी{स्त्री;8;एक}	कल्याणिन्{नपुं;1;एक}	विशेषणम्,17.1	विशेषणम्,17.1	N1	प्रसन्न	प्रसन्न
17.1	तयोः	17	तयोः	तद्{सर्वनाम;पुं;6;द्वि}/तद्{सर्वनाम;नपुं;6;द्वि}/तद्{सर्वनाम;स्त्री;6;द्वि}/तद्{सर्वनाम;पुं;7;द्वि}/तद्{सर्वनाम;नपुं;7;द्वि}/तद्{सर्वनाम;स्त्री;7;द्वि}	तद्{सर्वनाम;पुं;6;द्वि}	षष्ठीसम्बन्धः,18.1	षष्ठीसम्बन्धः,18.1	N6	उनका	उनका
18.1	तृतीया	18	तृतीया	तृतीया{स्त्री;1;एक}/तृतीया{स्त्री;1;एक}	तृतीया{स्त्री;1;एक}	विशेषणम्,14.1	विशेषणम्,14.1	N1	तृतीय	तृतीय
19.1	(भव)			भू1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	-	-
20.1	(वर्तते)				वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP		
