index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	सा	1	सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1	वह	वह
2.1	चूर्ण-	2	चूर्ण-गौरम्	चूर्ण	चूर्ण	तृतीया-तत्पुरुषः,2.2	तृतीया-तत्पुरुषः,2.2	CP	चूर्ण-	चूर्ण-
2.2	गौरम्		--	गौर{पुं;2;एक}/गौर{नपुं;1;एक}/गौर{नपुं;2;एक}	गौर{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	श्वेत_को	श्वेत_को
3.1	रघु-	3	रघु-नन्दनस्य	रघु	रघु	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	रघु-	रघु-
3.2	नन्दनस्य		--	नन्दन{पुं;6;एक}/नन्दन{नपुं;6;एक(नद्1;ल्युट्;भ्वादिः)}	नन्दन{पुं;6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	नन्दन_का	नन्दन_का
4.1	धात्री-	4	धात्रीकराभ्यां	धात्री	धात्री	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	धात्री	धात्री
4.2	कराभ्याम्			कर{पुं;3;द्वि}/कर{पुं;4;द्वि}/कर{पुं;5;द्वि}	कर{पुं;3;द्वि}	हेतुः,6.1	हेतुः,6.1	N3	हाथों_से	हाथों_से
5.1	करभ-	5	करभ-उपम-ऊरूः	करभ	करभ	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	करभ-	करभ-
5.2	उपम-		--	उपम	उपम	बहुव्रीहिः,5.3	बहुव्रीहिः,5.3	CP	उपम-	उपम-
5.3	ऊरूः		--	आ	ऊरूः	विशेषणम्,1.1	विशेषणम्,1.1	N1	-	-
6.1	आसञ्जयामास	6	आसञ्जयामास	आ_षन्जँ{णिजन्ते;कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः;सकर्मकः}	आ_षन्जँ{णिजन्ते;कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः;सकर्मकः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	आसन_को	आसन_को
7.1	यथा	7	यथाप्रदेशं	यथा{अव्य}	यथा{अव्य}	उपमान_द्योतकः,8.1	उपमान_द्योतकः,8.1	NA	जैसे	जैसे
8.1	प्रदेशम्			प्र_दिश्1{अव्य;णमुल्;तुदादिः}/प्रदेश{पुं;2;एक}	प्र_दिश्1{अव्य;णमुल्;तुदादिः}	कर्म,6.1	कर्म,6.1	NA		
9.1	कण्ठे	8	कण्ठे	कण्ठ{पुं;7;एक}	कण्ठ{पुं;7;एक}	अधिकरणम्,6.1	अधिकरणम्,6.1	N7	गले_में	गले_में
10.1	गुणम्	9	गुणम्	गुण{पुं;2;एक}	गुण{पुं;2;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N2	गुण_को	गुण_को
11.1	मूर्तम्	10	मूर्तमिवानुरागम्	-	-	विशेषणम्,13.1	विशेषणम्,13.1	N2	-	-
12.1	इव			इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,6.1	उपमान_द्योतकः,6.1	NA	जैसे	जैसे
13.1	अनुरागम्			अनुराग{पुं;2;एक}	अनुराग{पुं;2;एक}	उपमानम्,12.1	उपमानम्,12.1	N2	अनुराग_को	अनुराग_को
