index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	अवन्ति-	1	अवन्ति-नाथः	अवन्ति	अवन्ति	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	अवन्ति-	अवन्ति-
1.2	नाथः		--	नाथ{पुं;1;एक}	नाथ{पुं;1;एक}	विशेषणम्,11.2	विशेषणम्,11.2	N1	नाथ	नाथ
2.1	अयम्	2	अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	इदम्{सर्वनाम;पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	इस	इस
3.1	उदग्र-	3	उदग्र-बाहुः	उदग्र	उदग्र	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	उदग्र-	उदग्र-
3.2	बाहुः		--	बाहु{पुं;1;एक}	बाहु{पुं;1;एक}	विशेषणम्,11.2	विशेषणम्,11.2	N1	भुजा	भुजा
4.1	विशाल-	4	विशाल-वक्षाः	विशाल	विशाल	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	विशाल-	विशाल-
4.2	वक्षाः		--	वक्षस्{पुं;1;एक}	वक्षस्{पुं;1;एक}	विशेषणम्,11.2	विशेषणम्,11.2	N1	वक्षस्	वक्षस्
5.1	तनु-	5	तनु-वृत्त-मध्यः	तनु	तनु	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	तनु-	तनु-
5.2	वृत्त-		--	वृत्त	वृत्त	बहुव्रीहिः,5.3	बहुव्रीहिः,5.3	CP		
5.3	मध्यः		--	मध्य{पुं;1;एक}	मध्य{पुं;1;एक}	विशेषणम्,11.2	विशेषणम्,11.2	N1	मध्य	मध्य
6.1	आरोप्य	6	आरोप्य	आरोप्य{अव्य}[आ_रुह्1]{ णिच् ल्यप्}	आरोप्य{अव्य}[आ_रुह्1]{ णिच् ल्यप्}	पूर्वकालः,11.2	पूर्वकालः,11.2	NA		
7.1	चक्र-	7	चक्र-भ्रमम्	चक्र	चक्र	कर्मधारयः,7.2	कर्मधारयः,7.2	CP	चक्र-	चक्र-
7.2	भ्रमम्		--	भ्रम{पुं;2;एक(भ्रम्1;घञ्;भ्वादिः)}/भ्रम{पुं;2;एक(भ्रम्2;घञ्;दिवादिः)}/भ्रम{नपुं;1;एक}/भ्रम{नपुं;2;एक}	भ्रम{पुं;2;एक(भ्रम्1;घञ्;भ्वादिः)}	विशेषणम्,6.1	विशेषणम्,6.1	N2	घूमने_को	घूमने_को
8.1	उष्ण-	8	उष्ण-तेजाः	उष्ण	उष्ण	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	CP	उष्ण-	उष्ण-
8.2	तेजाः		--	तेजस्{पुं;1;एक}	तेजस्{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	तेजस्	तेजस्
9.1	त्वष्टृ	9	त्वष्टृ	त्वष्टृ{नपुं;1;एक(त्वक्ष्1;तृच्;भ्वादिः)}/त्वष्टृ{नपुं;2;एक(त्वक्ष्1;तृच्;भ्वादिः)}	त्वष्टृ{नपुं;1;एक(त्वक्ष्1;तृच्;भ्वादिः)}	कर्ता,12.1	कर्ता,12.1	N1		
10.1	इव	10	इव	इव{अव्य}	इव{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	ही	ही
11.1	यत्न-	11	यत्न-उल्लिखितः	यत्न	यत्न	तृतीया-तत्पुरुषः,11.2	तृतीया-तत्पुरुषः,11.2	CP	यत्न-	यत्न-
11.2	उल्लिखितः		--	उल्लिखित{पुं;1;एक(उत्_लिख्1;क्त;तुदादिः)}	उल्लिखित{पुं;1;एक(उत्_लिख्1;क्त;तुदादिः)}	कर्ता,12.1	कर्ता,12.1	N1	फाडा_हुआ	फाडा_हुआ
12.1	विभाति	12	विभाति	वि_भा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	वि_भा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,11.2	अभिहित_कर्ता,11.2	KP	चमकता_है	चमकता_है
