index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	स	1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1		
2.1	पल्वल-	2	पल्वलोत्तीर्णवराहयूथान्यावासवृक्षोन्मुखबर्हिणानि	पल्वल	पल्वल	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	छोटातालाब	छोटातालाब
2.2	उत्तीर्ण-			उत्तीर्ण	उत्तीर्ण	पञ्चमी-तत्पुरुषः,2.3	पञ्चमी-तत्पुरुषः,2.3	CP	उत्तीर्ण	उत्तीर्ण
2.3	वराह-			वराह	वराह	बहुव्रीहिः,2.4	बहुव्रीहिः,2.4	CP	सुअर	सुअर
2.4	यूथानि			यूथ{नपुं;1;बहु}/यूथ{नपुं;2;बहु}/यूथ{नपुं;8;बहु}	यूथ{नपुं;2;बहु}	कर्म,8.1	कर्म,8.1	N2	समूह	समूह
3.1	आवास-			आवास	आवास	चतुर्थी-तत्पुरुषः,3.2	चतुर्थी-तत्पुरुषः,3.2	CP	आवास	आवास
3.2	वृक्ष-			वृक्ष	वृक्ष	षष्ठी-तत्पुरुषः,3.3	षष्ठी-तत्पुरुषः,3.3	CP	वृक्ष	वृक्ष
3.3	उन्मुख-			उन्मुख	उन्मुख	बहुव्रीहिः,3.4	बहुव्रीहिः,3.4	CP	उन्मुख	उन्मुख
3.4	बर्हिणानि			बर्हिण{नपुं;1;बहु}/बर्हिण{नपुं;2;बहु}/बर्हिण{नपुं;8;बहु}	बर्हिण{नपुं;2;बहु}	कर्म,8.1	कर्म,8.1	N2	बर्हिण	बर्हिण
4.1	ययौ	3	ययौ	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/ययि{पुं;7;एक}	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	गया	गया
5.1	मृग-	4	मृग-अध्यासित-शाद्वलानि	मृग	मृग	तृतीया-तत्पुरुषः,5.2	तृतीया-तत्पुरुषः,5.2	CP	मृग-	मृग-
5.2	अध्यासित-		--	अध्यासित	अध्यासित	बहुव्रीहिः,5.3	बहुव्रीहिः,5.3	CP		
5.3	शाद्वलानि		--	शाद्वल{नपुं;1;बहु}/शाद्वल{नपुं;2;बहु}/शाद्वल{नपुं;8;बहु}	शाद्वल{नपुं;2;बहु}	कर्म,8.1	कर्म,8.1	N2	हरा_भरे	हरा_भरे
6.1	श्यामायमानानि	5	श्यामायमानानि	श्यामायमान{नपुं;2;बहु}	श्यामायमान{नपुं;2;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N2		
7.1	वनानि	6	वनानि	वन{नपुं;1;बहु}/वन{नपुं;2;बहु}/वन्1{कर्तरि;लोट्;उ;एक;परस्मैपदी;भ्वादिः}/वन{नपुं;8;बहु}	वन{नपुं;2;बहु}	कर्म,8.1	कर्म,8.1	N2	वन	वन
8.1	पश्यन्	7	पश्यन्	पश्यत्{पुं;1;एक(दृश्1;शतृ_लट्;भ्वादिः)}	पश्यत्{पुं;1;एक(दृश्1;शतृ_लट्;भ्वादिः)}	वर्तमानसमानकालः,4.1	वर्तमानसमानकालः,4.1	N1	देखता_हुआ	देखता_हुआ
