index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	पुरुष-	3	पुरुषाधिराजो	पुरुष	पुरुष	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	पुरुष_अधिराज	-	-	-
1.2	अधिराजः	-	-	अधिराज्{पुं;1;एक}	अधिराज्{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1				-
2.1	इति	1	इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	ऐसा	-	-	-
3.1	मृग-	4	मृगाधिराजस्य	मृग	मृग	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	अधिराज्_का	-	-	-
3.2	अधिराजस्य	-	-	अधिराज{पुं;6;एक}	अधिराज{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6				-
4.1	प्रगल्भम्	2	प्रगल्भम्	प्रगल्भ{पुं;2;एक}/प्रगल्भ{नपुं;2;एक}/प्रगल्भ{नपुं;1;एक}	प्रगल्भ{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	साहसी_को	-	-	-
5.1	वचः	5	वचो	वचः{नपुं;2;एक}/वचः{नपुं;1;एक}/वच{पुं;1;एक}	वचः{नपुं;2;एक}	कर्म,6.1	कर्म,6.1	N2	वचः_को	-	-	-
6.1	निशम्य	6	निशम्य	नि_{कृत्_धातुशम्1}अव्यल्यप्{धातुःशमुँ}दिवादिः{कृदन्त}	नि_{कृत्_धातुशम्1}अव्यल्यप्{धातुःशमुँ}दिवादिः{कृदन्त}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	सुनकर	-	-	-
7.1	प्रति-	7	प्रत्याहतास्त्रो	प्रति	प्रति	प्रादि-समासः,7.2	प्रादि-समासः,7.2	CP	अस्त्र	-	-	-
7.2	आहत-	-	-	आहत	आहत	षष्ठ्यर्थ-बहुव्रीहिः,7.3	षष्ठ्यर्थ-बहुव्रीहिः,7.3	CP				-
7.3	अस्त्रः	-	-	अस्त्र{पुं;1;एक}	अस्त्र{पुं;1;एक}	सम्बन्धः,8.2	सम्बन्धः,8.2	N1				-
8.1	गिरिश-	8	गिरिशप्रभावादात्मन्यवज्ञां	गिरिश	गिरिश	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	प्रभाव_से	-	-	-
8.2	प्रभावात्	-	-	प्रभाव{पुं;5;एक}	प्रभाव{पुं;5;एक}	हेतुः,11.1	हेतुः,11.1	N5				-
9.1	आत्मनि	-	-	आत्मन्{सर्वनाम;7;एक}/आत्मन्{सर्वनाम;पुं;7;एक}	आत्मन्{सर्वनाम;7;एक}	अधिकरणम्,8.2	अधिकरणम्,8.2	N7	आत्मन्_अ_में	-	-	-
10.1	अवज्ञाम्	-	-	अवज्ञा{स्त्री;2;एक}	अवज्ञा{स्त्री;2;एक}	कर्म,11.1	कर्म,11.1	N2	अनादर_को	-	-	-
11.1	शिथिलीचकार	9	शिथिलीचकार	शिथिली_कृ3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;डुकृञ्;तनादिः}/कृ3{कर्तरि;लिट्;उ;एक;परस्मैपदी;डुकृञ्;तनादिः}	शिथिली_कृ3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	ढीलाकर	-	-	-
