index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	एक-	1	एकातपत्रं	एक	एक	सप्तम्यर्थ-बहुव्रीहिः,1.2	सप्तम्यर्थ-बहुव्रीहिः,1.2	CP	एक-आतपत्र	-	-	-
1.2	आतप-	2	-	आतप	आतप	पञ्चमी-तत्पुरुषः,1.3	पञ्चमी-तत्पुरुषः,1.3	CP				-
1.3	त्रम्	-	-	त्र{नपुं;1;एक}	त्र{नपुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1				-
2.1	जगतः	3	जगतः	जगत्{नपुं;5;एक}/जगत्{नपुं;6;एक}/जगत्{पुं;8;बहु}/जगत्{पुं;2;बहु}/जगत्{पुं;5;एक}/जगत्{पुं;6;एक}	जगत्{पुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	विश्व_का	-	-	-
3.1	प्रभुत्वं	4	प्रभुत्वं	प्रभुत्व{नपुं;1;एक}/प्रभुत्व{नपुं;2;एक}	प्रभुत्व{नपुं;1;एक}	सुप्_समुच्चितः,8.1	सुप्_समुच्चितः,8.1	N1	प्रभुत्व	-	-	-
4.1	नवं	5	नवं	नव{पुं;2;एक}/नव{नपुं;1;एक}/नव{नपुं;2;एक}	नव{नपुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	नव	-	-	-
5.1	वयः	6	वयः	वयस्{नपुं;1;एक}/वयस्{नपुं;2;एक}/वयस्{नपुं;8;एक}	वयस्{नपुं;2;एक}	सुप्_समुच्चितः,8.1	सुप्_समुच्चितः,8.1	N2	आयु	-	-	-
6.1	कान्तम्	7	कान्तमिदं	कान्त{पुं;2;एक(कम्1;क्त;कमुँ;भ्वादिः)}/कान्त{नपुं;1;एक(कम्1;क्त;कमुँ;भ्वादिः)}/कान्त{नपुं;2;एक(कम्1;क्त;कमुँ;भ्वादिः)}	कान्त{नपुं;1;एक(कम्1;क्त;कमुँ;भ्वादिः)}	विशेषणम्,8.1	विशेषणम्,8.1	N1	चाहा_हुआ	-	-	-
7.1	इदं	-	-	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1	यह	-	-	-
8.1	वपुः	8	वपुश्च	वपुस्{नपुं;1;एक}/वपुस्{नपुं;2;एक}/वपुस्{नपुं;8;एक}	वपुस्{नपुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	शरीर	-	-	-
9.1	च	-	-	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	समुच्चय_द्योतकः,8.1	NA	और	-	-	-
10.1	(अस्ति)	-	(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	है	-	-	-
