index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	प्रजा-	10	प्रजानाथ	प्रजा	प्रजा	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	प्रजा-नाथ	-	-	-
1.2	नाथ	-	-	नाथ{पुं;8;एक}/नाथ{नपुं;8;एक}	नाथ{नपुं;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8				-
2.1	जीवन्	7	जीवन्पुनः	जीवत्{पुं;1;एक(जीव्1;शतृ_लट्;जीवँ;भ्वादिः)}	जीवत्{पुं;1;एक(जीव्1;शतृ_लट्;जीवँ;भ्वादिः)}	वर्तमानसमानकालः,8.1	वर्तमानसमानकालः,8.1	N1	जीता_हुआ	-	-	-
3.1	पुनः	-	-	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,2.1	क्रियाविशेषणम्,2.1	NA	फिर	-	-	-
4.1	पिता	11	पितेव	पितृ{पुं;1;एक}/पिता{स्त्री;1;एक}	पिता{स्त्री;1;एक}	उपमानम्,5.1	उपमानम्,5.1	N1	पिता	-	-	-
5.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,7.1	उपमान_द्योतकः,7.1	NA	जैसे	-	-	-
6.1	प्रजाः	9	प्रजाः	प्रजा{स्त्री;1;बहु}/प्रजा{स्त्री;2;बहु}/प्रज{पुं;8;बहु}/प्रजा{स्त्री;8;बहु}/प्र-ज{पुं;1;बहु}/प्र-ज{पुं;8;बहु}	प्रजा{स्त्री;2;बहु}	कर्म,9.1	कर्म,9.1	N2	प्रजा_की	-	-	-
7.1	उपप्लवेभ्यः	-	-	उपप्लव{पुं;4;बहु}/उपप्लव{पुं;5;बहु}/	उपप्लव{पुं;5;बहु}	अपादानम्,6.1	अपादानम्,6.1	N5	विघ्नों_में	-	-	-
8.1	शश्वत्	8	शश्वदुपप्लवेभ्यः	शश्वत्{अव्य}	शश्वत्{अव्य}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	NA	सतत	-	-	-
9.1	पासि	12	पासि	पा2{कर्तरि;लट्;म;एक;परस्मैपदी;पा;अदादिः}	पा2{कर्तरि;लट्;म;एक;परस्मैपदी;पा;अदादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	रक्षा_करते_हो	-	-	-
10.1	(त्वम्)	-	(-)	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	तुम	-	-	-
