index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	तार्क्ष्यात्	2	तार्क्ष्यात्	तार्क्ष्य{पुं;5;एक}/{तार्क्ष्य;नपुं;5;एक}	तार्क्ष्य{पुं;5;एक}	अपादानम्,2.1	अपादानम्,2.1	N5		
2.1	त्रस्तेन	1	त्रस्तेन	त्रस्त{पुं;3;एक(त्रस्1;क्त;दिवादिः)}/त्रस्त{नपुं;3;एक(त्रस्1;क्त;दिवादिः)}	त्रस्त{पुं;3;एक(त्रस्1;क्त;दिवादिः)}	हेतुः,6.2	हेतुः,6.2	N3	डरा_हुआ	डरा_हुआ
3.1	किल	3	किल	किल{अव्य}	किल{अव्य}	सम्बन्धः,6.2	सम्बन्धः,6.2	NA		
4.1	कालियेन	4	कालियेन	कालिय{पुं;3;एक}	कालिय{पुं;3;एक}	हेतुः,6.2	हेतुः,6.2	N3	कालिय_से	कालिय_से
5.1	मणिम्	5	मणिम्	मणि{पुं;2;एक}	मणि{पुं;2;एक}	कर्म,6.2	कर्म,6.2	N2	मणि	मणि
6.1	वि-	6	वि-सृष्टं	वि	वि	प्रादि-समासः,6.2	प्रादि-समासः,6.2	CP		
6.2	सृष्टम्			सृष्ट{पुं;2;एक(सृज्2;क्त;तुदादिः)}/सृष्ट{नपुं;1;एक(सृज्2;क्त;तुदादिः)}/सृष्ट{नपुं;2;एक(सृज्2;क्त;तुदादिः)}	सृष्ट{पुं;2;एक(सृज्2;क्त;तुदादिः)}	अभिहित_कर्ता,2.1सकर्मक	अभिहित_कर्ता,2.1सकर्मक	N2	रचित_को	रचित_को
7.1	यमुना-	7	यमुना-ओकसा	यमुना	यमुना	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	यमुना-	यमुना-
7.2	ओकसा		--	ओकस्{नपुं;3;एक}/ओकस्{पुं;3;एक}	ओकस्{नपुं;3;एक}	करणम्,4.1	करणम्,4.1	N3	ओकस्_से	ओकस्_से
8.1	यः	8	यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	विशेषणम्,15.1	विशेषणम्,15.1	N1	जिस	जिस
9.1	वक्ष-	9	वक्ष-स्थल-व्यापि-रुचम्	वक्ष	वक्ष	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	वक्ष-	वक्ष-
9.2	स्थल-		--	स्थल	स्थल	बहुव्रीहिः,9.3	बहुव्रीहिः,9.3	CP	स्थल-	स्थल-
9.3	व्यापि-		--	व्यापिन्	व्यापिन्	बहुव्रीहिः,9.4	बहुव्रीहिः,9.4	CP	व्यापि-	व्यापि-
9.4	रुचम्		--	रुच्{स्त्री;2;एक}रुच{पुं;2;एक}रुच{नपुं;1;एक}रुच{नपुं;2;एक}	रुच{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	रुच	रुच
10.1	दधानः	10	दधानः	दधान{पुं;1;एक(धा1;शानच्_लट्;कर्तरि;जुहोत्यादिः)}	दधान{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1		
11.1	स-	11	स-कौस्तुभम्	स	स	अव्ययीभावः,11.2	अव्ययीभावः,11.2	CP	स-	स-
11.2	कौस्तुभम्		--	कौस्तुभ{पुं;2;एक}/कौस्तुभ{नपुं;1;एक}/कौस्तुभ{नपुं;2;एक}	कौस्तुभ{पुं;2;एक}	कर्म,13.1	कर्म,13.1	N2	कौस्तुभ	कौस्तुभ
12.1	किल		किल	किल{अव्य}	किल{अव्य}	सम्बन्धः,11.2	सम्बन्धः,11.2	NA		
13.1	कृष्णम्	14	कृष्णम्	कृष्ण{पुं;2;एक}/{कृष्ण;नपुं;1;एक}/{कृष्ण;नपुं;2;एक}	कृष्ण{पुं;2;एक}	कर्म,15.1	कर्म,15.1	N2		
14.1	इव	13	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,15.1	उपमान_द्योतकः,15.1	NA		
15.1	ह्रेपयति	12	ह्रेपयति	ह्री{णिच्;कर्तरि;लट्;प्र;एक;परस्मैपदी;ह्री;जुहोत्यादिः}	ह्री{णिच्;कर्तरि;लट्;प्र;एक;परस्मैपदी;ह्री;जुहोत्यादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP		
