index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	विरहे		विरहे	विरह{पुं;7;एक}	विरह{पुं;7;एक}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7	विरह_में	विरह_में
2.1	तव		तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6	तुम्हारे	तुम्हारे
3.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;4;एक}	कर्म,8.1	कर्म,8.1	N4	मेरा	मेरा
4.1	गुरु-		गुरु-व्यथम्	गुरु	गुरु	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	गुरु-	गुरु-
4.2	व्यथम्		--	व्यथ{पुं;2;एक}/व्यथ{नपुं;1;एक}/व्यथ{नपुं;2;एक}	व्यथ{नपुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	व्यथ	व्यथ
5.1	हृदयम्		हृदयम्	हृदय{नपुं;1;एक}/हृदय{नपुं;2;एक}	हृदय{नपुं;1;एक}	कर्म,9.1	कर्म,9.1	N1	हृदय	हृदय
6.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	प्रतिषेधः,9.1	NA	नहीं	नहीं
7.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	तो	तो
8.1	अवलम्बितुम्		अवलम्बितुम्	अव_लब्1{अव्य;तुमुन्;भ्वादिः}	अव_लब्1{अव्य;तुमुन्;भ्वादिः}	प्रयोजनम्,9.1	प्रयोजनम्,9.1	NA	लटकने~के_लिये	लटकने~के_लिये
9.1	क्षमाः		क्षमाः	क्षम{पुं;1;बहु}/क्षमा{स्त्री;1;बहु}/क्षमा{स्त्री;2;बहु}/क्षम{पुं;8;बहु}/क्षमा{स्त्री;8;बहु}	क्षम{पुं;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1	योग्य	योग्य
10.1	(सन्ति)			अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP		
