"index"	"word"	"poem"	"sandhied_word"	"morph_analysis"	"morph_in_context"	"kaaraka_sambandha"	"possible_relations"	"color_code"	"hindi_meaning"	"hindi_meaning_active"
1.1	"कार्येषु"		"कार्येषु"	"कार्य{पुं;7;बहु}/कार्य{नपुं;7;बहु}"	"कार्य{पुं;7;बहु}"	"अधिकरणम्,5.1"	"अधिकरणम्,5.1"	"N7"	"कार्यों_में"	"कार्यों_में"
2.1	"च"		"च"	"च{अव्य}"	"च{अव्य}"	"सम्बन्धः,1.1"	"सम्बन्धः,1.1"	"NA"	"च1"	"च1"
3.1	"एक-"		"एक-कार्यत्वात्"	"एक"	"एक"	"बहुव्रीहिः,3.2"	"बहुव्रीहिः,3.2"	"CP"	"एक-"	"एक-"
3.2	"कार्यत्वात्"		"--"	"कार्य{त्व;नपुं;5;एक}"	"कार्य{त्व;नपुं;5;एक}"	"हेतुः,5.1"	"हेतुः,5.1"	"N5"	"कार्य_से"	"कार्य_से"
4.1	"अभ्यर्थ्यः"		"अभ्यर्थ्यः"	"अभ्यर्थ्य{णिच्;ण्यत्;पुं;1;एक}"	"अभ्यर्थ्य{णिच्;ण्यत्;पुं;1;एक}"	"कर्ता,5.1"	"कर्ता,5.1"	"N1"		
5.1	"अस्मि"		"अस्मि"	"अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;अदादिः}"	"अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;अदादिः}"	"अभिहित_कर्ता"	"अभिहित_कर्ता"	"KP"	"हूँ"	"हूँ"
6.1	"न"		"न"	"न{अव्य}"	"न{अव्य}"	"प्रतिषेधः,5.1"	"प्रतिषेधः,5.1"	"NA"	"नहीं"	"नहीं"
7.1	"वज्रिणा"		"वज्रिणा"	"वज्रिन्{पुं;3;एक}"	"वज्रिन्{पुं;3;एक}"	"करणम्,5.1"	"करणम्,5.1"	"N3"	"इन्द्र_के_द्वारा"	"इन्द्र_के_द्वारा"
8.1	"स्वयम्"		"स्वयम्"	"स्वयम्{अव्य}"	"स्वयम्{अव्य}"	"क्रियाविशेषणम्,12.1"	"क्रियाविशेषणम्,12.1"	"NA"	"खुद"	"खुद"
9.1	"एव"		"एव"	"एव{अव्य}"	"एव{अव्य}"	"सम्बन्धः,8.1"	"सम्बन्धः,8.1"	"NA"	"ही"	"ही"
10.1	"हि"		"हि"	"हि{अव्य}"	"हि{अव्य}"	"सम्बन्धः,11.1"	"सम्बन्धः,11.1"	"NA"	"हि"	"हि"
11.1	"वातः"		"वातः"	"वा1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;अदादिः}/वातृ{पुं;8;एक}/वात्{पुं;2;बहु(वा1;शतृ_लट्;अदादिः)}/वात्{पुं;5;एक(वा1;शतृ_लट्;अदादिः)}/वात्{पुं;6;एक(वा1;शतृ_लट्;अदादिः)}/वात्{नपुं;5;एक(वा1;शतृ_लट्;अदादिः)}/वात्{नपुं;6;एक(वा1;शतृ_लट्;अदादिः)}/वात{पुं;1;एक(वा1;क्त;अदादिः)}"	"वात{पुं;1;एक(वा1;क्त;अदादिः)}"	"कर्ता,14.1"	"कर्ता,14.1"	"N1"	"हवा"	"हवा"
12.1	"अग्नेः"		"अग्नेः"	"अग्नि{पुं;5;एक}/अग्नि{पुं;6;एक}"	"अग्नि{पुं;6;एक}"	"षष्ठीसम्बन्धः,13.1"	"षष्ठीसम्बन्धः,13.1"	"N6"	"अग्नि_के"	"अग्नि_के"
13.1	"सारथ्यम्"		"सारथ्यम्"	"सारथ्य{नपुं;1;एक}/सारथ्य{नपुं;2;एक}"	"सारथ्य{नपुं;2;एक}"	"कर्म,14.1"	"कर्म,14.1"	"N2"	"रथवान्_का_पद_का"	"रथवान्_का_पद_का"
14.1	"प्रतिपद्यते"		"प्रतिपद्यते"	"प्रति_पद्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;दिवादिः}/प्रति_पद्1{कर्मणि{लट्;प्र;एक;आत्मनेपदी;दिवादिः}"	"प्रति_पद्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;दिवादिः}"	"अभिहित_कर्ता,11.1;सकर्मक"	"अभिहित_कर्ता,11.1;सकर्मक"	"KP"	"स्वीकार_करती_है"	"स्वीकार_करती_है"
