index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	दैत्य-		दैत्य-स्त्री-गण्ड-लेखानाम्	दैत्य	दैत्य	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	दैत्य-	दैत्य-
1.2	स्त्री-		--	स्त्री	स्त्री	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP	स्त्री-	स्त्री-
1.3	गण्ड-		--	गण्ड	गण्ड	षष्ठी-तत्पुरुषः,1.4	षष्ठी-तत्पुरुषः,1.4	CP	गण्ड-	गण्ड-
1.4	लेखानाम्		--	लेख{पुं;6;बहु}/लेखा{स्त्री;6;बहु}/लेख{नपुं;6;बहु}	लेख{पुं;6;बहु}	षष्ठीसम्बन्धः,2.3	षष्ठीसम्बन्धः,2.3	N6	लेखों_के	लेखों_के
2.1	मद-		मद-राग-विलोपिभिः	मद	मद	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	मद-	मद-
2.2	राग-		--	राग	राग	उपपद-तत्पुरुषः,2.3	उपपद-तत्पुरुषः,2.3	CP	राग-	राग-
2.3	विलोपिभिः		--	विलोपि{पुं;3;बहु}	विलोपि{पुं;3;बहु}	करणम्,7.1	करणम्,7.1	N3	-	-
3.1	हेतिभिः		हेतिभिः	हेति{पुं;3;बहु}/हेति{स्त्री;3;बहु}	हेति{पुं;3;बहु}	करणम्,5.3	करणम्,5.3	N3	शस्त्रों_से	शस्त्रों_से
4.1	चेतनावद्भिः		चेतनावद्भिः	चेतना{मतुप्;पुं;3;बहु}	चेतना{मतुप्;पुं;3;बहु}	विशेषणम्,3.1	विशेषणम्,3.1	N3	चेतन-	चेतन-
5.1	उदीरित-		उदीरित-जय-स्वनम्	उदीरित	उदीरित	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP		
5.2	जय-		--	जय	जय	कर्मधारयः,5.3	कर्मधारयः,5.3	CP	जय-	जय-
5.3	स्वनम्		--	स्वन{पुं;2;एक}	स्वन{पुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2	कोलाहल_को	कोलाहल_को
6.1	(ददृशुः)		.	दृश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;दृशिँर्;:दिवादिः}	दृश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;दृशिँर्;:दिवादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	-	-
7.1	(विष्णुम्)			विष्णु{पुं;2;एक}	विष्णु{पुं;2;एक}	कर्म,6.1	कर्म,6.1	N2		
