index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	अ-	5.1	अनम्राणाम्	अ	अ	नञ्-तत्पुरुषः,1.2	नञ्-तत्पुरुषः,1.2	CP	अ-	अ-
1.2	नम्राणाम्	5.2	--	नम्रा{स्त्री;6;बहु}/नम्र{पुं;6;बहु}/नम्र{नपुं;6;बहु}	नम्रा{स्त्री;6;बहु}	षष्ठीसम्बन्धः,2.2	षष्ठीसम्बन्धः,2.2	N6		
2.1	समुत्-	6.1	--	समुत्	समुत्	उपपद-तत्पुरुषः,2.2	उपपद-तत्पुरुषः,2.2	CP	-	-
2.2	हर्तुः	6.2	--	हर्तृ{पुं;6;एक(हृ1;तृच्;भ्वादिः)}/हर्तृ{पुं;5;एक(हृ1;तृच्;भ्वादिः)}/हर्तृ{नपुं;5;एक(हृ1;तृच्;भ्वादिः)}/हर्तृ{नपुं;6;एक(हृ1;तृच्;भ्वादिः)}/हर्तृ{पुं;5;एक(हृ2;तृच्;जुहोत्यादिः)}/हर्तृ{पुं;6;एक(हृ2;तृच्;जुहोत्यादिः)}/हर्तृ{नपुं;5;एक(हृ2;तृच्;जुहोत्यादिः)}/हर्तृ{नपुं;6;एक(हृ2;तृच्;जुहोत्यादिः)}	हर्तृ{पुं;6;एक(हृ1;तृच्;भ्वादिः)}	षष्ठीसम्बन्धः,4.2	षष्ठीसम्बन्धः,4.2	N6	चोर_से	चोर_से
3.1	तस्मात्	7.1	तस्मात्	तद्{सर्वनाम;पुं;5;एक}/तद्{सर्वनाम;नपुं;5;एक}	तद्{सर्वनाम;पुं;5;एक}	हेतुः,4.2	हेतुः,4.2	N5	उससे	उससे
4.1	सिन्धु-	8.1	--	सिन्धु	सिन्धु	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	सिन्धु-	सिन्धु-
4.2	रयात्	8.2	--	रया{स्त्री;5;एक}	रया{स्त्री;5;एक}	अपादानम्,5.1	अपादानम्,5.1	N5	रया	रया
5.1	इव	9.1	--	इव{अव्य}	इव{अव्य}	समुच्चितः,6.1	समुच्चितः,6.1	NA	स्वर्ग	स्वर्ग
6.1	आत्मा	10.1	आत्मा	आत्मन्{पुं;1;एक}	आत्मन्{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	आत्मा	आत्मा
7.1	संरक्षितः	11.1	संरक्षितः	सम्_रक्षिन्{अव्य;तसिल्}	सम्_रक्षिन्{अव्य;तसिल्}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	-	-
8.1	सुह्मैः	1.1	सुह्मैर्वृत्तिमाश्रित्य	सुह्म{पुं;3;बहु}	सुह्म{पुं;3;बहु}	कर्ता,12.1	कर्ता,12.1	N3	-	-
9.1	वृत्तिम्	3.1	--	वृत्ति{स्त्री;2;एक}	वृत्ति{स्त्री;2;एक}	कर्म,10.1	कर्म,10.1	N2	अस्तित्व_को	अस्तित्व_को
10.1	आश्रित्य	4.1	--	आङ्_श्रि1{अव्य;ल्यप्;भ्वादिः}	आङ्_श्रि1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,1.2	पूर्वकालः,1.2	NA	आश्रय_ले_कर	आश्रय_ले_कर
11.1	वैतसीम्	2.1	वैतसीम्	वैतसी{स्त्री;2;एक}	वैतसी{स्त्री;2;एक}	कर्म,4.2	कर्म,4.2	N2	बेंत_से_सम्बन्ध_रखने_वाली_को	बेंत_से_सम्बन्ध_रखने_वाली_को
12.1	(अभवत्)	12.1		भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP		
