index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	यथा	1.1	यथा	यथा{अव्य}	यथा{अव्य}	उपमान_द्योतकः,3.1	उपमान_द्योतकः,3.1	NA	जैसे	जैसे
2.1	प्रह्लादनात्	3.1	प्रह्लादनाच्चन्द्रः	प्रह्लादन{पुं;5;एक}/प्रह्लादन{नपुं;5;एक}	प्रह्लादन{पुं;5;एक}	विशेषणम्,15.1	विशेषणम्, 15.1	N5		
3.1	चन्द्रः	2.1		चन्द्र{पुं;1;एक}	चन्द्र{पुं;1;एक}	उपमानम्,2.1	उपमानम्,2.1	N1	चन्द्र	चन्द्र
4.1	प्रतापात्	8.1	प्रतापात्तपनो	प्रताप{पुं;5;एक}	प्रताप{पुं;5;एक}	विशेषणम्,15.1	विशेषणम्,15.1	N5	प्रताप	प्रताप
5.1	तपनः	7.1		तपन{पुं;1;एक}	तपन{पुं;1;एक}	उपमानम्,4.1	उपमानम्,4.1	N1	सूर्य	सूर्य
6.1	यथा	6.1	यथा	यथा{अव्य}	यथा{अव्य}	उपमान_द्योतकः,5.1	उपमान_द्योतकः,5.1	NA	जैसे	जैसे
7.1	तथा	10.1	तथैव	तथा{अव्य}	तथा{अव्य}	विशेषणम्,8.1	विशेषणम्,8.1	NA	और	और
8.1	एव	11.1		एव{अव्य}	एव{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	ही	ही
9.1	सः	12.1	सोऽभूदन्वर्थो	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1	वह	वह
10.1	अभूत्	15.1		भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,11.1	अभिहित_कर्ता,11.1	KP	हुआ	हुआ
11.1	अन्वर्थः	9.1		अन्वर्थ{पुं;1;एक}	अन्वर्थ{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	अन्वर्थ	अन्वर्थ
12.1	राजा	13.1	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विधेय_विशेषणम्,11.1	विधेय_विशेषणम्,11.1	N1	राजा	राजा
13.1	प्रकृति-	14.1	प्रकृतिरञ्जनात्	प्रकृति-	प्रकृति	षष्ठी-तत्पुरुषः,13.2	षष्ठी-तत्पुरुषः,13.2	CP	प्रकृति-	प्रकृति-
13.2	रञ्जनात्	14.2	--	रञ्जन{पुं;5;एक}/रञ्जन{नपुं;5;एक}	रञ्जन{पुं;5;एक}	हेतुः,10.1	हेतुः,10.1	N5	रञ्जन_से	रञ्जन_से
14.1	(भवति)	5.1		भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता, 15.1	अभिहित_कर्ता, 15.1	KP		
15.1	(अन्वर्थः)	4.1		अन्वर्थ{पुं;1;एक}	अन्वर्थ{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	अन्वर्थ	अन्वर्थ
