index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	प्रदक्षिणीकृत्य	1	प्रदक्षिणीकृत्य	कृ3{अव्य;ल्यप्;डुकृञ्;:तनादिः}	कृ3{अव्य;ल्यप्;डुकृञ्;:तनादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA		
2.1	हुतं	2	हुतं	हुत{पुं;2;एक(हु1;क्त;जुहोत्यादिः)}/हुत{नपुं;1;एक(हु1;क्त;जुहोत्यादिः)}/हुत{नपुं;2;एक(हु1;क्त;जुहोत्यादिः)}/हुत{पुं;2;एक(ह्वे1;क्त;भ्वादिः)}/हुत{नपुं;1;एक(ह्वे1;क्त;भ्वादिः)}/हुत{नपुं;2;एक(ह्वे1;क्त;भ्वादिः)}	हुत{पुं;2;एक(हु1;क्त;जुहोत्यादिः)}	विशेषणम्,3.1	विशेषणम्,3.1	N2	जिसे_आहुति_दी_जाये_को	जिसे_आहुति_दी_जाये_को
3.1	हुताशम् 	3	हुताशमनन्तरं	हुताश{पुं;2;एक}	हुताश{पुं;2;एक}	कर्म,1.1	कर्म,1.1	N2		
4.1	अनन्तरम्			अनन्तर{नपुं;2;एक}	अनन्तर{नपुं;2;एक}	सम्बन्धः,5.1	सम्बन्धः,5.1	N2		
5.1	भर्तुः	4	भर्तुररुन्धतीं	भर्तृ{पुं;6;एक}	भर्तृ{पुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6		
6.1	अरुन्धतीम्			अरुन्धती{स्त्री;2;एक}	अरुन्धती{स्त्री;2;एक}	कर्म,1.1	कर्म,1.1	N2		
7.1	च	5	च	च{अव्य}	च{अव्य}	समुच्चितः,8.1	समुच्चितः,8.1	NA	और	और
8.1	धेनुं	6	धेनुं	धेनु{स्त्री;2;एक}	धेनु{स्त्री;2;एक}	कर्म,9.2	कर्म,9.2	N2	गाय_को	गाय_को
9.1	स-	7	सवत्सां	स	स	तृतीया-तत्पुरुषः,9.2	तृतीया-तत्पुरुषः,9.2	CP		
9.2	वत्सां			वत्सा{स्त्री;2;एक}	वत्सा{स्त्री;2;एक}	कर्म,1.1	कर्म,1.1	N2		
10.1	च	8	च	च{अव्य}	च{अव्य}	समुच्चितः,4.1	समुच्चितः,4.1	NA	और	और
11.1	नृपः	9	नृपः	नृप{पुं;1;एक}	नृप{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	राजा	राजा
12.1	प्रतस्थे	10	प्रतस्थे	प्र_ष्था1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}/प्र_ष्था1{कर्मणि{लिट्;उ;एक;आत्मनेपदी;भ्वादिः}	प्र_ष्था1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP		
13.1	सत्-	11	सन्मङ्गलोदग्रतरप्रभावः	सत्	सत्	कर्मधारयः,13.2	कर्मधारयः,13.2	CP		
13.2	मङ्गल-		.	मङ्गल	मङ्गल	तृतीया-तत्पुरुषः,13.3	तृतीया-तत्पुरुषः,13.3	CP	-	-
13.3	उदग्रतर-			उदग्रतर	उदग्रतर	षष्ठ्यर्थ-बहुव्रीहिः,13.4	षष्ठ्यर्थ-बहुव्रीहिः,13.4	CP		
13.4	प्रभावः			प्रभाव{पुं;1;एक}	प्रभाव{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1		
