index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	वत्सस्य	1	वत्सस्य	वत्स{पुं;6;एक}	वत्स{पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	पुत्र_का	Calf's(shareordrink)	-	-
2.1	होम-	2	होमार्थविधेश्च	होम	होम	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	होम-अर्थ-विधि_का	requisitequantityforsacrificialrite	-	-
2.2	अर्थ-	-	-	अर्थ	अर्थ	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP				-
2.3	विधेः	-	-	विधि{पुं;6;एक}/विधि{पुं;5;एक}	विधि{पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6				-
3.1	च	-	-	च{अव्य}	च{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	और	and	-	-
4.1	शेषम्	3	शेषमृषेरनुज्ञामधिगम्य	शेष{पुं;2;एक}/शेष{नपुं;2;एक}/शेष{नपुं;1;एक}	शेष{नपुं;1;एक}	कर्म,9.1	कर्म,9.1	N1	शेष	remaining	-	-
5.1	ऋषेः	-	-	ऋषि{पुं;6;एक}/ऋषि{पुं;5;एक}	ऋषि{पुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	ऋषि_की	ofthesage	-	-
6.1	अनुज्ञाम्	-	-	अनुज्ञा{स्त्री;2;एक}	अनुज्ञा{स्त्री;2;एक}	कर्म,7.1	कर्म,7.1	N2	अनुज्ञा	permission	-	-
7.1	अधिगम्य	-	-	गम्1{अव्य;ल्यप्;गमॢँ;भ्वादिः}	अधि_गम्1{अव्य;ल्यप्;गमॢँ;भ्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA	प्राप्त_हो_कर	havingobtained	-	-
8.1	मातः	4	मातः	मातृ{स्त्री;8;एक}	मातृ{स्त्री;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8	माता	OMother	-	-
9.1	(इच्छामि)		(इच्छामि)	इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;इषुँ;तुदादिः}	इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;इषुँ;तुदादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	इच्छा_करता_हूँ	(wouldliketohave)	-	-
