index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तथा	1	तथेति	तथा{अव्य}	तथा{अव्य}	गौणकर्म,2.1	गौणकर्म,2.1	NA	वैसे	-	-	-
2.1	इति	-	-	इति{अव्य}	इति{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	ऐसा	-	-	-
3.1	गाम्	2	गामुक्तवते	गो{पुं;2;एक}/गो{स्त्री;2;एक}	गो{स्त्री;2;एक}	मुख्यकर्म,4.1	मुख्यकर्म,4.1	N2	गाय	-	-	-
4.1	उक्तवते	-	-	उक्तवत्{पुं;4;एक(वच्1;क्तवतु;वचँ;अदादिः)}/उक्तवत्{नपुं;4;एक(वच्1;क्तवतु;वचँ;अदादिः)}	उक्तवत्{नपुं;4;एक(वच्1;क्तवतु;वचँ;अदादिः)}	विशेषणम्,5.1	विशेषणम्,5.1	N4	बोला	-	-	-
5.1	हरये	8	हरये	हरि{पुं;4;एक}	हरि{पुं;4;एक}	सम्प्रदानम्,10.2	सम्प्रदानम्,10.2	N4	हरि_के_लिये	-	-	-
6.1	सद्यः	4	सद्यः	सद्यः{अव्य}	सद्यः{अव्य}	कालाधिकरणम्,7.3	कालाधिकरणम्,7.3	NA	उसी_दिन	-	-	-
7.1	प्रतिष्टम्भ-	5	प्रतिष्टम्भविमुक्तबाहुः	प्रतिष्टम्भ	प्रतिष्टम्भ	पञ्चमी-तत्पुरुषः,7.2	पञ्चमी-तत्पुरुषः,7.2	CP	प्रतिष्टम्भ-आजाद-भुजा	-	-	-
7.2	विमुक्त-	-	-	विमुक्त	विमुक्त	षष्ठ्यर्थ-बहुव्रीहिः,7.3	षष्ठ्यर्थ-बहुव्रीहिः,7.3	CP				-
7.3	बाहुः	-	-	बाहु{पुं;1;एक}	बाहु{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1				-
8.1	सः	6	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	उस	-	-	-
9.1	दिलीपः	3	दिलीपः	दिलीप{पुं;1;एक}	दिलीप{पुं;1;एक}	कर्ता,15.1	कर्ता,15.1	N1	दिलीप	-	-	-
10.1	न्यस्त्रः-	7	न्यस्तशस्त्रो	न्यस्त्रः	न्यस्त्रः	तृतीयार्थ-बहुव्रीहिः,10.2	तृतीयार्थ-बहुव्रीहिः,10.2	CP	नि-शस्त्र_ने	-	-	-
10.2	शस्त्रः	-	-	शस्त्र{पुं;1;एक}	शस्त्र{पुं;1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1				-
11.1	स्व-	9	स्वदेहमुपानयत्पिण्डमिवामिषस्य	स्व	स्व	षष्ठी-तत्पुरुषः,11.2	षष्ठी-तत्पुरुषः,11.2	CP	अपना-शरीर_को	-	-	-
11.2	देहम्	-	-	देह{पुं;2;एक}/देह{नपुं;1;एक}/देह{नपुं;2;एक}	देह{नपुं;2;एक}	मुख्यकर्म,15.1	मुख्यकर्म,15.1	N2				-
12.1	आमिषस्य	-	-	आमिष{नपुं;6;एक}	आमिष{नपुं;6;एक}	षष्ठीसम्बन्धः,13.1	षष्ठीसम्बन्धः,13.1	N6	आमिष_के	-	-	-
13.1	पिण्डम्	-	-	पिण्ड{पुं;2;एक}	पिण्ड{पुं;2;एक}	उपमानम्,14.1	उपमानम्,14.1	N2	पिण्ड_को	-	-	-
14.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,11.2	उपमान_द्योतकः,11.2	NA	जैसे	-	-	-
15.1	उपानयत्	-	-	उप_णी1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;णीञ्;भ्वादिः}/उप_आङ्_णी1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;णीञ्;भ्वादिः}/उपानयत्{नपुं;1;एक(णी1;शतृ_लट्;णीञ्;भ्वादिः)}/उपानयत्{नपुं;2;एक(णी1;शतृ_लट्;णीञ्;भ्वादिः)}	उप_आङ्_णी1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;णीञ्;भ्वादिः}	अभिहित_कर्ता,9;सकर्मक.1	अभिहित_कर्ता,9;सकर्मक.1	KP	उप_आङ्_णी1_प्प्_स्क्या	-	-	-
