index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	ततः	1	ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,7.2	सम्बन्धः,7.2	NA	वहाँ_से	वहाँ_से
2.1	परम्	2	परम्	परम्{अव्य}/पर{सर्वनाम;पुं;2;एक}/पर{सर्वनाम;नपुं;1;एक}/पर{सर्वनाम;नपुं;2;एक}	परम्{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	बाद	बाद
3.1	दुः-	3	दुः-प्रसहम्	दुर्	दुर्	तृतीया-तत्पुरुषः,3.2	तृतीया-तत्पुरुषः,3.2	CP	दुः-	दुः-
3.2	प्रसहम्		--	प्रसह{पुं;2;एक(प्र_षह्1;घञ्;भ्वादिः)}/प्रसह{नपुं;1;एक}/प्रसह{नपुं;2;एक}	प्रसह{पुं;2;एक(प्र_षह्1;घञ्;भ्वादिः)}	विशेषणम्,9.2	विशेषणम्,9.2	N2		
4.1	द्विषद्भिः	4	द्विषद्भिः	द्विषत्{पुं;3;बहु(द्विष्1;शतृ_लट्;अदादिः)}/द्विषत्{नपुं;3;बहु(द्विष्1;शतृ_लट्;अदादिः)}	द्विषत्{पुं;3;बहु(द्विष्1;शतृ_लट्;अदादिः)}	हेतुः,3.2	हेतुः,3.2	N3	शत्रुओं_से	शत्रुओं_से
5.1	नृपम्	5	नृपम्	नृप{पुं;2;एक}	नृप{पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	राजा_को	राजा_को
6.1	नियुक्ता	6	नियुक्ता	नियुक्ता{स्त्री;1;एक}	नियुक्ता{स्त्री;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	नियुक्त	नियुक्त
7.1	प्रतिहार-	7	प्रतिहार-भूमौ	प्रतिहार	प्रतिहार	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP		
7.2	भूमौ		--	भूमि{स्त्री;7;एक}/भूमि{पुं;7;एक}	भूमि{स्त्री;7;एक}	अधिकरणम्,6.1	अधिकरणम्,6.1	N7	भूमि_में	भूमि_में
8.1	निदर्शयामास	8	निदर्शयामास	अस्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/अस्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;भ्वादिः}/अस्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}/अस्3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दिवादिः}/अस्3{कर्तरि;लिट्;म;बहु;परस्मैपदी;दिवादिः}/अस्3{कर्तरि;लिट्;उ;एक;परस्मैपदी;दिवादिः}/आसन्{नपुं;1;एक}/आसन्{नपुं;2;एक}/आस{पुं;8;एक}/आसन्{नपुं;8;एक}	अस्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	गया	गया
9.1	विशेष-	9	विशेष-दृश्यम्	विशेष	विशेष	तृतीया-तत्पुरुषः,9.2	तृतीया-तत्पुरुषः,9.2	CP		
9.2	दृश्यम्		--	दृश्य{पुं;2;एक(दृश्1;यत्;भ्वादिः)}/दृश्य{नपुं;1;एक(दृश्1;यत्;भ्वादिः)}/दृश्य{नपुं;2;एक(दृश्1;यत्;भ्वादिः)}/दृश्य{पुं;2;एक(दृश्1;ण्यत्;भ्वादिः)}/दृश्य{नपुं;1;एक(दृश्1;ण्यत्;भ्वादिः)}/दृश्य{नपुं;2;एक(दृश्1;ण्यत्;भ्वादिः)}	दृश्य{पुं;2;एक(दृश्1;यत्;भ्वादिः)}	कर्म,8.1	कर्म,8.1	N2	दृश्य_को	दृश्य_को
10.1	इन्दुम्	10	इन्दुम्	इन्दु{पुं;2;एक}	इन्दु{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	चन्द्रमा_को	चन्द्रमा_को
11.1	नव-	11	नवोत्थानम्	नव	नव	बहुव्रीहिः,11.2	बहुव्रीहिः,11.2	NA	नहीं	नहीं
11.2	उत्थानम्			उत्थान{नपुं;1;एक(उत्_ष्था1;ल्युट्;भ्वादिः)}/उत्थान{नपुं;2;एक(उत्_ष्था1;ल्युट्;भ्वादिः)}	उत्थान{नपुं;1;एक(उत्_ष्था1;ल्युट्;भ्वादिः)}	विशेषणम्,5.1	विशेषणम्,5.1	N1	उठना	उठना
12.1	इव	12	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,10.1	उपमान_द्योतकः,10.1	NA	जैसे	जैसे
13.1	इन्दुमत्यै	13	इन्दुमत्यै	इन्दु{मतुप्;स्त्री;4;एक}	इन्दु{मतुप्;स्त्री;4;एक}	प्रयोजनम्,8.1	प्रयोजनम्,8.1	N4	इन्दु_को	इन्दु_को
