index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	दिन-	8	दिनावसानोत्सुकबालवत्सा	दिन	दिन	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	उत्सुकहैछोटाबछड़ाजिसका	-	-	-
1.2	अवसान-	-	-	अवसान	अवसान	सप्तमी-तत्पुरुषः,1.3	सप्तमी-तत्पुरुषः,1.3	CP				-
1.3	उत्सुक-	-	-	उत्सुक	उत्सुक	कर्मधारयः,1.4	कर्मधारयः,1.4	CP				-
1.4	बाल-	-	-	बाल	बाल	षष्ठ्यर्थ-बहुव्रीहिः,1.5	षष्ठ्यर्थ-बहुव्रीहिः,1.5	CP				-
1.5	वत्सा	-	-	वत्सा{स्त्री;1;एक}	वत्सा{स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-
2.1	महर्षेः	11	महर्षेः	महर्षि{पुं;5;एक}/महर्षि{पुं;6;एक}	महर्षि{पुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	महर्षि_की	-	-	-
3.1	इयं	-	-	इदम्{सर्वनाम;स्त्री;1;एक}	इदम्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	यह	-	-	-
4.1	धेनुः	10	धेनुरियं	धेनु{स्त्री;1;एक}	धेनु{स्त्री;1;एक}	कर्म,6.2	कर्म,6.2	N1	गाय	-	-	-
5.1	(त्वया)	-	(-)	युष्मद्{सर्वनाम;3;एक}	युष्मद्{सर्वनाम;3;एक}	कर्ता,6.2	कर्ता,6.2	N3	तुमसे	-	-	-
6.1	वि-	9	विसृज्यतां	वि	वि	प्रादि-समासः,6.2	प्रादि-समासः,6.2	CP	छोड़दीजाए	-	-	-
6.2	सृज्यतां	-	-	सृज्1{कर्तरि;लोट्;प्र;एक;आत्मनेपदी;सृजँ;दिवादिः}/सृज्1{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;सृजँ;दिवादिः}/सृज्2{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;सृजँ;तुदादिः}	सृज्2{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;सृजँ;तुदादिः}	अभिहित_कर्म,4.1	अभिहित_कर्म,4.1	KP				-
