index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	स्थितः	1	स्थितः	स्थित{पुं;1;एक(ष्था1;क्त;ष्था;भ्वादिः)}	स्थित{पुं;1;एक(ष्था1;क्त;ष्था;भ्वादिः)}	विशेषणम्,13.1	विशेषणम्,13.1	N1	स्थित	-	-	-
2.1	स्थिताम्	2	स्थितामुच्चलितः 	स्थिता{स्त्री;2;एक(ष्था1;क्त;ष्था;भ्वादिः)}	स्थिता{स्त्री;2;एक(ष्था1;क्त;ष्था;भ्वादिः)}	विशेषणम्,12.1	विशेषणम्,12.1	N2	स्थित	-	-	-
3.1	उच्चलितः	-	-	उच्चलित{पुं;1;एक(चल्1;क्त;चलँ;भ्वादिः)}	उच्चलित{पुं;1;एक(चल्1;क्त;चलँ;भ्वादिः)}	विशेषणम्,13.1	विशेषणम्,13.1	N1	ण्थ्या_हुए	-	-	-
4.1	प्रयाताम्	3	प्रयातां 	प्र_या1{कर्तरि;लोट्;प्र;द्वि;परस्मैपदी;या;अदादिः}/प्रयात्{पुं;6;बहु(या1;शतृ_लट्;या;अदादिः)}/प्रयात्{नपुं;6;बहु(या1;शतृ_लट्;या;अदादिः)}/प्रयाता{स्त्री;2;एक(या1;क्त;या;अदादिः)}	प्रयाता{स्त्री;2;एक(या1;क्त;या;अदादिः)	विशेषणम्,12.1	विशेषणम्,12.1	N2	प्रयाण_करते_हुए	-	-	-
5.1	निषेदुषीम्	4	निषेदुषीमासनबन्धधीरः 	निषेदुषी{स्त्री;2;एक(नि+सद्3;क्वसु+ङीप्;भ्वादिः)}	निषेदुषी{स्त्री;2;एक(नि+सद्3;क्वसु+ङीप्;भ्वादिः)}	विशेषणम्,12.1	विशेषणम्,12.1	N2	-	-	-	-
6.1	आसन-	-	-	आसन	आसन	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	आसन	-	-	-
6.2	बन्ध-	-	-	बन्ध	बन्ध	सप्तमी-तत्पुरुषः,6.3	सप्तमी-तत्पुरुषः,6.3	CP				-
6.3	धीरः	-	-	धीर;{पुं;1;एक}	धीर;{पुं;1;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N1				-
7.1	जल-	5	जलाभिलाषी 	जल	जल	उपपद-तत्पुरुषः,7.2	उपपद-तत्पुरुषः,7.2	CP	जल-अभिलाषियों_को	-	-	-
7.2	अभिलाषी	-	-	अभिलाषी{पुं;1;एक}	अभिलाषी{पुं;1;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N1				-
8.1	जलम्	6	जलमाददानां 	जल{नपुं;2;एक}/जल{नपुं;1;एक}	जल{नपुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	जल	-	-	-
9.1	आ-	-	-	आ	आ	प्रादि-समासः,9.2	प्रादि-समासः,9.2	CP	आ-	-	-	-
9.2	ददानाम्	-	-	ददाना{स्त्री;2;एक(दा3;शानच्_लट्;कर्तरि;डुदाञ्;:जुहोत्यादिः)}	ददाना{स्त्री;2;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N2				-
10.1	छाया	7	छायेव 	छाया{स्त्री;1;एक}	छाया{स्त्री;1;एक}	उपमानम्,11.1	उपमानम्,11.1	N1	छाया	-	-	-
11.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,13.1	उपमान_द्योतकः,13.1	NA	जैसे	-	-	-
12.1	ताम्	8	तां	तद्{सर्वनाम;स्त्री;2;एक}/ता{स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	कर्म,14.1	कर्म,14.1	N2	उसका	-	-	-
13.1	भूपतिः	9	भूपतिरन्वगच्छत् 	भूपति{पुं;1;एक}	भूपति{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	राजा_ने	-	-	-
14.1	अन्वगच्छत्	-	-	अनु_गम्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;गमॢँ;भ्वादिः}	अनु_गम्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;गमॢँ;भ्वादिः}	अभिहित_कर्ता,13;सकर्मक.1	अभिहित_कर्ता,13;सकर्मक.1	KP	अनुसरण_किया	-	-	-
