index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	औधस्यम्	5	औधस्यमिच्छामि	ऊधस्य{नपुं;2;एक}	ऊधस्य{नपुं;2;एक}	कर्म,8.1	कर्म,8.1	N2		
2.1	इच्छामि			इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;तुदादिः}	इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	इच्छा_करता_हूँ	इच्छा_करता_हूँ
3.1	तव	6	तवोपभोक्तुं	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N6	तुम्हारा	तुम्हारा
4.1	उपभोक्तुम्			उप_भुज्2{अव्य;तुमुन्;रुधादिः}	उप_भुज्2{अव्य;तुमुन्;रुधादिः}	प्रयोजनम्,2.1	इष्कर्म,2.1	NA	उपभोग_करने~के_लिये	उपभोग_करने~के_लिये
5.1	षष्ठ-	7	षष्ठांशमुर्व्या	षष्ठ	षष्ठ	कर्मधारयः,5.2	कर्मधारयः,5.2	CP	षष्ठ-	षष्ठ-
5.2	अंशम्		--	अंश{पुं;2;एक}/अंश{नपुं;1;एक}/अंश{नपुं;2;एक}	अंश{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2	अंश	अंश
6.1	उर्व्याः			उर्वी{स्त्री;5;एक}/उर्वी{स्त्री;6;एक}	उर्वी{स्त्री;6;एक}	उपमानम्,7.1	उपमानम्,7.1	N6	भूमि_का	भूमि_का
7.1	इव	8	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,5.2	उपमान_द्योतकः,5.2	NA	जैसे	जैसे
8.1	रक्षितायाः	9	रक्षितायाः	रक्षिन्{तल्;स्त्री;5;एक}/रक्षिन्{तल्;स्त्री;6;एक}/रक्षिता{स्त्री;6;एक(रक्ष्1;क्त;भ्वादिः)}/रक्षिता{स्त्री;5;एक(रक्ष्1;क्त;भ्वादिः)}	रक्षिता{स्त्री;6;एक}	पूर्वकालः,6.1	पूर्वकालः,6.1	N6	रक्षित_का	रक्षित_का
			.	-					-	-
