index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	निवर्त्य	1	निवर्त्य	वृत्1{अव्य;ल्यप्;वृतुँ;भ्वादिः}/वृत्2{अव्य;ल्यप्;वृतुँ;दिवादिः}	वृत्2{अव्य;ल्यप्;वृतुँ;दिवादिः}	पूर्वकालः,10.1	पूर्वकालः,10.1	NA	पसन्द_करके	-	-	-
2.1	राजा	2	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	राजा	-	-	-
3.1	दयिताम्	3	दयितां	दयिता{स्त्री;2;एक(दय्1;क्त;दयँ;भ्वादिः)}	दयिता{स्त्री;2;एक}	कर्म,1.1	कर्म,1.1	N2	पत्नी	-	-	-
4.1	दयालुः	4	दयालुस्तां 	दयालु{पुं;1;एक}	दयालु{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	दयालु	-	-	-
5.1	ताम्	-	-	तद्{सर्वनाम;स्त्री;2;एक}/ता{स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2	उस	-	-	-
6.1	सौरभेयीम्	5	सौरभेयीं	सौरभेयी{स्त्री;2;एक}	सौरभेयी{स्त्री;2;एक}	कर्म,10.1	कर्म,10.1	N2	सौरभेयी_को	-	-	-
7.1	सुरभिः	6	सुरभिर्यशोभिः 	सुरभि{पुं;1;एक}	सुरभि{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	सुगंध_ने	-	-	-
8.1	यशोभिः	-	-	यशस्{नपुं;3;बहु}	यशस्{नपुं;3;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N3	यश_से	-	-	-
9.1	पयो-	7	पयोधरीभूतचतुःसमुद्रां	पयो	पयो	उपपद-तत्पुरुषः,9.2	उपपद-तत्पुरुषः,9.2	CP	-	-	-	-
9.2	धरी-	-	-	धरी	धरी	गति-तत्पुरुषः,9.3	गति-तत्पुरुषः,9.3	CP				
9.3	भूत-	-	-	भूत	भूत	षष्ठ्यर्थ-वहुव्रीहिः,9.4	षष्ठ्यर्थ-वहुव्रीहिः,9.4	CP				-
9.4	चतुः-	-	-	चतुः	चतुः	द्वितीयार्थ-बहुव्रीहिः,9.5	द्वितीयार्थ-बहुव्रीहिः,9.5	CP				-
9.5	समुद्राम्	-	-	समुद्रा{स्त्री;2;एक}	समुद्राम्{स्त्री;2;एक}	विशेषणम्,11.2	विशेषणम्,11.2	N2				-
10.1	जुगोप	8	जुगोप	गुप्3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;गुपँ;दिवादिः}/गुप्3{कर्तरि;लिट्;उ;एक;परस्मैपदी;गुपँ;दिवादिः}	गुप्3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;गुपँ;दिवादिः}	अभिहित_कर्ता,7;सकर्मक.1	अभिहित_कर्ता,7;सकर्मक.1	KP	गुप्3_प्प्_स्क्या	-	-	-
11.1	गो-	9	गोरूपधरामिवोर्वीम् 	गो	गो	षष्ठी-तत्पुरुषः,11.2	षष्ठी-तत्पुरुषः,11.2	CP	गाय-रूपधरा	-	-	-
11.2	रूपधराम्	-	-	रूपधरा{स्त्री;2;एक}	रूपधरा{स्त्री;2;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N2				-
12.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमानद्योतकः,6.1	उपमानद्योतकः,6.1	NA	जैसे	-	-	-
13.1	उर्वीम्	-	-	उर्वी{स्त्री;2;एक}	उर्वी{स्त्री;2;एक}	उपमानम्,12.1	उपमानम्,12.1	N2	-	-	-	-
