index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	प्रसाद-	2.1	प्रसादसुमुखे	प्रसाद	प्रसाद	षष्ठ्यर्थ-बहुव्रीहिः,1.2	षष्ठ्यर्थ-बहुव्रीहिः,1.2	CP	प्रसाद-	प्रसाद-
1.2	सुमुखे	2.2	--	सुमुख{पुं;7;एक}/सुमुख{नपुं;8;द्वि}/सुमुख{नपुं;1;द्वि}/सुमुख{नपुं;2;द्वि}/सुमुख{नपुं;7;एक}/सुमुखि{नपुं;8;एक}/सुमुखि{नपुं;1;एक}/सुमुखि{नपुं;2;एक}/सुमुखा{स्त्री;8;एक}/सुमुखा{स्त्री;8;द्वि}/सुमुखा{स्त्री;1;द्वि}/सुमुखा{स्त्री;2;द्वि}	सुमुख{पुं;7;एक}	विषयाधिकरणम्,2.1	विषयाधिकरणम्,2.1	N7	सुहावने_में	सुहावने_में
2.1	तस्मिन्	3.1	तस्मिंश्चन्द्रे	तद्{सर्वनाम;पुं;7;एक}/तद्{सर्वनाम;नपुं;7;एक}	तद्{सर्वनाम;पुं;7;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N7	उसमें	उसमें
3.1	चन्द्रे	5.1	--	चन्द्रा{स्त्री;8;एक}/चन्द्र{पुं;7;एक}	चन्द्र{पुं;7;एक}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7	चन्द्र_में	चन्द्र_में
4.1	च	6.1	च	च{अव्य}	च{अव्य}	समुच्चितः,3.1	समुच्चितः,3.1	NA	च2	च2
5.1	विशद-	4.1	विशदप्रभे	विशद	विशद	षष्ठ्यर्थ-बहुव्रीहिः,5.2	षष्ठ्यर्थ-बहुव्रीहिः,5.2	CP	विशद-	विशद-
5.2	प्रभे	4.2	--	प्रभा{स्त्री;1;द्वि}/प्रभा{स्त्री;2;द्वि}/प्रभा{स्त्री;8;एक}/प्रभा{स्त्री;8;द्वि}/प्रभ{पुं;7;एक}/प्रभ{नपुं;8;द्वि}/प्रभ{नपुं;1;द्वि}/प्रभ{नपुं;2;द्वि}/प्रभ{नपुं;7;एक}	प्रभ{पुं;7;एक}	अधिकरणम्,3.1	अधिकरणम्,3.1	N7	प्रभ_में	प्रभ_में
6.1	तदा	1.1	तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,1.2	कालाधिकरणम्,1.2	NA	तब	तब
7.1	चक्षुष्मताम्	8.1	चक्षुष्मताम्	चक्षुष्मत{पुं;6;बहु}	चक्षुष्मत{पुं;6;बहु}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6		
8.1	प्रीतिः	9.1	प्रीतिरासीत्समरसा	प्रीति{स्त्री;1;एक}	प्रीति{स्त्री;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	प्रसन्नता	प्रसन्नता
9.1	आसीत्	11.1	--	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	KP	थी	थी
10.1	सम-	10.1	--	सम	सम	षष्ठ्यर्थ-बहुव्रीहिः,10.2	षष्ठ्यर्थ-बहुव्रीहिः,10.2	CP	सम-	सम-
10.2	रसाः	10.2	--	रस{पुं;1;बहु}/रसा{स्त्री;1;बहु}/रसा{स्त्री;2;बहु}/रस{पुं;8;बहु}/रसा{स्त्री;8;बहु}	रस{पुं;1;बहु}	विशेषणम्,9.1	विशेषणम्,9.1	N1	रस	रस
11.1	द्वयोः	7.1	द्वयोः	द्वि{संख्येयम्;पुं;6;द्वि}/द्वि{संख्येयम्;नपुं;6;द्वि}/द्वि{संख्येयम्;स्त्री;6;द्वि}/द्वि{संख्या;नपुं;6;द्वि}/द्वि{संख्येयम्;पुं;7;द्वि}/द्वि{संख्येयम्;नपुं;7;द्वि}/द्वि{संख्येयम्;स्त्री;7;द्वि}/द्वि{संख्या;नपुं;7;द्वि}	द्वि{संख्येयम्;पुं;6;द्वि}	षष्ठीसम्बन्धः,10.2	षष्ठीसम्बन्धः,10.2	N6	दो_के	दो_के
