index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	प्रदक्षिणी-	1	प्रदक्षिणीकृत्य	प्रदक्षिणी	प्रदक्षिणी	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	प्रदक्षिणी-	प्रदक्षिणी-
1.2	कृत्य		--	कृत्य{पुं;8;एक}/कृत्य{नपुं;8;एक}	कृत्य{अव्य;ल्यप्;तनादिः}	पूर्वकालः,2.1	पूर्वकालः,2.1	NA	कृत्य	कृत्य
2.1	पयस्विनीम्	2	पयस्विनीम्	पयस्विनी{स्त्री;2;एक}	पयस्विनी{स्त्री;2;एक}	कर्म,9.1	कर्म,9.1	N2	पयस्विनी_की	पयस्विनी_की
3.1	ताम्	3	ताम्	तद्{सर्वनाम;स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2	उसको	उसको
4.1	सुदक्षिणा	4	सुदक्षिणा	सुदक्षिणा{स्त्री;1;एक}	सुदक्षिणा{स्त्री;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	सुदक्षिणा_ने	सुदक्षिणा_ने
5.1	सा	5	साक्षतपात्रहस्ता	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	वह	वह
6.1	क्षत-			क्षत	क्षत	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	क्षत-	क्षत-
6.2	पात्र-		--	पात्र	पात्र	बहुव्रीहिः,6.3	बहुव्रीहिः,6.3	CP	पात्र-	पात्र-
6.3	हस्ता		--	हस्ता{स्त्री;1;एक}	हस्ता{स्त्री;1;एक}	सम्बन्धः,4.1	सम्बन्धः,4.1	N1	हस्ता	हस्ता
7.1	प्रणम्य	6	प्रणम्य	प्र_णम्1{अव्य;ल्यप्;भ्वादिः}	प्र_णम्1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA	प्रणाम_करके	प्रणाम_करके
8.1	च	7	चानर्च	च{अव्य}	च{अव्य}	समुच्चितः,7.1	समुच्चितः,7.1	NA	और	और
9.1	आनर्च			ऋच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तुदादिः}/ऋच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;तुदादिः}	ऋच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	स्तुति_की	स्तुति_की
10.1	विशालम्	8	विशालमस्याः	विशाल{पुं;2;एक}/विशाल{नपुं;1;एक}/विशाल{नपुं;2;एक}	विशाल{पुं;2;एक}	कर्म,12.2	कर्म,12.2	N2	विशाल	विशाल
11.1	अस्याः			अस्1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;भ्वादिः}/अस्3{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;दिवादिः}/असि{स्त्री;5;एक}/असि{स्त्री;6;एक}/इदम्{सर्वनाम;स्त्री;5;एक}/इदम्{सर्वनाम;स्त्री;6;एक}	असि{स्त्री;6;एक}	षष्ठीसम्बन्धः,12.2	षष्ठीसम्बन्धः,12.2	N6	तलवार_की	तलवार_की
12.1	शृङ्ग-	9	शृङ्गान्तरं	शृङ्ग	शृङ्ग	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	CP	शृङ्ग-	शृङ्ग-
12.2	अन्तरम्		--	अन्तर{पुं;2;एक}/अन्तर{नपुं;1;एक}/अन्तर{नपुं;2;एक}/अन्तर{सर्वनाम;पुं;2;एक}/अन्तर{सर्वनाम;नपुं;1;एक}/अन्तर{सर्वनाम;नपुं;2;एक}	अन्तर{पुं;2;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N2	अन्तर_को	अन्तर_को
13.1	द्वारम्	10	द्वारमिवार्थसिद्धेः	द्वार{नपुं;1;एक}/द्वार{नपुं;2;एक}	द्वार{नपुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	द्वार_को	द्वार_को
14.1	इव			इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,13.1	उपमान_द्योतकः,13.1	NA	जैसे	जैसे
15.1	अर्थ-			अर्थ	अर्थ	षष्ठी-तत्पुरुषः,15.2	षष्ठी-तत्पुरुषः,15.2	CP	अर्थ-	अर्थ-
15.2	सिद्धेः		--	सिद्धि{स्त्री;5;एक}/सिद्धि{स्त्री;6;एक}/सिद्धि{पुं;5;एक}/सिद्धि{पुं;6;एक}	सिद्धि{स्त्री;6;एक}	उपमानम्,11.1	उपमानम्,11.1	N6	पूर्णता_का	पूर्णता_का
			.	-						
