index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	गुरोः	1	गुरोः	गुरु{पुं;5;एक}/गुरु{पुं;6;एक}	गुरु{पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	गुरु	गुरु
2.1	स-	2	सदारस्य	स	स	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	हमेशा	हमेशा
2.2	दारस्य			आङ्_रस्1{अव्य;ल्यप्;भ्वादिः}/आर{पुं;6;एक(आङ्_ऋ2;घञ्;जुहोत्यादिः)}	दार{पुं;6;एक}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6		
3.1	निपीड्य	3	निपीड्य	नि_पीड्1{अव्य;ल्यप्;चुरादिः}	नि_पीड्1{अव्य;ल्यप्;चुरादिः}	पूर्वकालः,14.1	पूर्वकालः,14.1	NA	तंग_करके	तंग_करके
4.1	पादौ	4	पादौ	पाद{पुं;1;द्वि}/पाद{पुं;2;द्वि}/पाद{पुं;8;द्वि}	पाद{पुं;2;द्वि}	कर्म,3.1	कर्म,3.1	N2	पैर	पैर
5.1	समाप्य	5	समाप्य	सम्_आप्1{अव्य;ल्यप्;स्वादिः}	सम्_आप्1{अव्य;ल्यप्;स्वादिः}	पूर्वकालः,14.1	पूर्वकालः,14.1	NA	समाप्त_हो_कर	समाप्त_हो_कर
6.1	सान्ध्यम्	6	सान्ध्यम्	सान्ध्यम्{पुं;2;एक}	सान्ध्यम्{पुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2		
7.1	च	7	च	च{अव्य}	च{अव्य}	समुच्चितः,6.1	समुच्चितः,6.1	NA	और	और
8.1	विधिम्	8	विधिम्	विधि{पुं;2;एक}	विधि{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	विधि_की	विधि_की
9.1	दिलीपः	9	दिलीपः	दिलीप{पुं;1;एक}	दिलीप{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	दिलीप_ने	दिलीप_ने
10.1	दोह-	10	दोहावसाने	दोह	दोह	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	दोह-	दोह-
10.2	अवसाने			अवसान{नपुं;1;द्वि(अव_षो1;ल्युट्;दिवादिः)}/अवसान{नपुं;2;द्वि(अव_षो1;ल्युट्;दिवादिः)}/अवसान{नपुं;7;एक(अव_षो1;ल्युट्;दिवादिः)}/अवसान{पुं;7;एक}/अवसान{नपुं;8;द्वि}/अवसाना{स्त्री;8;एक}/अवसाना{स्त्री;8;द्वि}/अवसाना{स्त्री;1;द्वि}/अवसाना{स्त्री;2;द्वि}	अवसान{नपुं;7;एक}	अधिकरणम्,14.1	अधिकरणम्,14.1	N7	समाप्त_करने~को	समाप्त_करने~को
11.1	पुनः	11	पुनरेव	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,14.1	क्रियाविशेषणम्,14.1	NA	फिर	फिर
12.1	एव			एव{अव्य}	एव{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	ही	ही
13.1	दोग्ध्रीम्	12	दोग्ध्रीम्	दोग्ध्री{स्त्री;2;एक(दुह्2;तृच्;अदादिः)}	दोग्ध्री{स्त्री;2;एक(दुह्2;तृच्;अदादिः)}	कर्म,12.1	कर्म,12.1	N2		
14.1	भेजे	13	भेजे	भज्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}/भज्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;भ्वादिः}/भज्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}/भज्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;भ्वादिः}	भज्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	सेवा_की	सेवा_की
15.1	भुज-	14	भुजोच्छिन्नरिपुर्निषण्णाम्	भुज	भुज-	षष्ठी-तत्पुरुषः,15.2	षष्ठी-तत्पुरुषः,15.2	CP	भुज-	भुज-
15.2	उच्छिन्न-			उच्छिन्न	उच्छिन्न	बहुव्रीहिः,15.3	बहुव्रीहिः,15.3	CP		
15.3	रिपुः			रिपु{पुं;1;एक}	रिपु{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	शत्रु	शत्रु
16.1	निषण्णाम्			निषण्णा{स्त्री;2;एक(नि_षद्1;क्त;भ्वादिः)}	निषण्णा{स्त्री;2;एक(नि_षद्1;क्त;भ्वादिः)}	कर्म,14.1	कर्म,14.1	N2	नीचे_बैठी_हुई	नीचे_बैठी_हुई
