index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	किम्	1	किमप्यहिंस्यस्तव	किम्{अव्य}/किम्{सर्वनाम;नपुं;1;एक}/किम्{सर्वनाम;नपुं;2;एक}	किम्{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	क्या	-	-	-
2.1	अहम्	-	-	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	मैं	-	-	-
3.1	अपि	-	-	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	भी	-	-	-
4.1	तव	-	-	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,6.2	षष्ठीसम्बन्धः,6.2	N6	तुम्हारा	-	-	-
5.1	मतः	-	-	मत{पुं;1;एक(मन्1;क्त;मनँ;दिवादिः)}/मत{पुं;1;एक(मन्2;क्त;मनुँ;तनादिः)}	मत{पुं;1;एक(मन्2;क्त;मनुँ;तनादिः)}	कर्तृसमानाधिकरणम्,7.1	कर्तृसमानाधिकरणम्,7.1	N1	चिन्तित	-	-	-
6.1	अ-	-	-	अ	अ	नञ्-तत्पुरुषः,6.2	नञ्-तत्पुरुषः,6.2	CP	अ-जो_क्षतिग्रस्त_किया_जा_सके	-	-	-
6.2	हिंस्यः	-	-	हिंस्य{पुं;1;एक(अ	हिंस्य{पुं;1;एक}	कर्तृसमानाधिकरणम्,5.1	कर्तृसमानाधिकरणम्,5.1	N1				-
7.1	(अस्मि)	-	(-)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,6;सकर्मक.1	अभिहित_कर्ता,6;सकर्मक.1	KP	अस्2_प्प्_स्क्ता_है	-	-	-
8.1	चेत्	2	चेन्मतोऽहं	चेत्{अव्य}	चेत्{अव्य}	प्रतियोगी,4.1	प्रतियोगी,4.1	NA	-	-	-	-
9.1	यशस्-	3	यशःशरीरे	यशस्	यशस्	कर्मधारयः,9.2	कर्मधारयः,9.2	CP	-	-	-	-
9.2	शरीरे	-	-	शरीर{नपुं1द्वि}/शरीर{नपुं2द्वि}/शरीर{नपुं7एक}/शरीर{नपुं8द्वि}	शरीर{नपुं7एक}	अधिकरणम्,11.1	अधिकरणम्,11.1	N7				-
10.1	मे	5	मे	अस्मद्{सर्वनाम4एक}/अस्मद्{सर्वनाम6एक}	अस्मद्{सर्वनाम6एक}	षष्ठीसम्बन्धः,9.2	षष्ठीसम्बन्धः,9.2	N6	-	-	-	-
11.1	दयालुः	6	दयालुः	दयालु{पुं1एक}	दयालु{पुं1एक}	कर्ता,12.1	कर्ता,12.1	N1	-	-	-	-
12.1	भव	4	भव	भव{पुं8एक}/भव{नपुं8एक}/भू{कर्तरिलोट्मएकपरस्मैपदी{धातुःभू}भ्वादिः}	भू{कर्तरिलोट्मएकपरस्मैपदी{धातुःभू}भ्वादिः}	अभिहित_कर्ता,	अनुयोगी,	KP	-	-	-	-
