index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	वपुषः	1	आपीनभारोद्वहनप्रयत्नाद्गृष्टिर्गुरुत्वाद्वपुषो	वपुस्{नपुं;5;एक}/वपुस्{नपुं;6;एक}	वपुस्{नपुं;6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	शरीर_से	-	-	-
2.1	आपीनः	-		आपीन{पुं;1;एक(प्याय्1;क्त;ओँप्यायीँ;भ्वादिः)}	आपीन{पुं;1;एक(प्याय्1;क्त;ओँप्यायीँ;भ्वादिः)}	विशेषणम्,3.2	विशेषणम्,3.2	N1	ण्थ्या_हुए	-	-	-
3.1	भार-	-		भार	भार	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	उद्वहन-उठाने~को	-	-	-
3.2	उद्वहनं	-		वह्1{ल्युट्;वहँ;भ्वादिः)}/उद्वहन{नपुं;2;एक(वह्1;ल्युट्;वहँ;भ्वादिः)}	उद्वहन{नपुं;2;एक}	कर्म,4.1	कर्म,4.1	N2				-
4.1	प्रयत्नात्	-		प्रयत्न{पुं;5;एक}	प्रयत्न{पुं;5;एक}	अपादानम्,10.1	अपादानम्,10.1	N5	प्रयत्न_से	-	-	-
5.1	गृष्टिः	-		गृष्टि{स्त्री;1;एक}	गृष्टि{स्त्री;1;एक}	सुप्_समुच्चितः,2.1	सुप्_समुच्चितः,2.1	N1	गृष्टि	-	-	-
6.1	नरेन्द्रः	2	नरेन्द्रः	नरेन्द्र{पुं;1;एक}	नरेन्द्र{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	नरेन्द्र_ने	-	-	-
7.1	च	-	च	च{अव्य}	च{अव्य}	समुच्चितः,6.1	समुच्चितः,6.1	NA	और	-	-	-
8.1	तपः-	4	तपोवनावृत्तिपथं	तपः	तपः	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	तपः-वन	-	-	-
8.2	वन-	-		वन	वन	पञ्चमी-तत्पुरुषः,8.3	पञ्चमी-तत्पुरुषः,8.3	N8				-
8.3	आवृत्ति-	-		आवृत्ति	आवृत्ति	षष्ठी-तत्पुरुषः,8.4	षष्ठी-तत्पुरुषः,8.4	CP	आवृत्ति-पथ_को	-	-	-
8.4	पथम्	-		पथ{पुं;2;एक}/पथ{नपुं;1;एक}/पथ{नपुं;2;एक}	पथ{नपुं;2;एक}	कर्म,9.1	कर्म,9.1	N2				-
9.1	अञ्चिताभ्याम्	3	उभावलंचक्रतुरञ्चिताभ्यां	अञ्चित{पुं;3;द्वि(अन्च्2;क्त;अन्चुँ;चुरादिः)}/अञ्चित{पुं;4;द्वि(अन्च्2;क्त;अन्चुँ;चुरादिः)}/अञ्चित{पुं;5;द्वि(अन्च्2;क्त;अन्चुँ;चुरादिः)}/अञ्चित{नपुं;3;द्वि(अन्च्2;क्त;अन्चुँ;चुरादिः)}/अञ्चित{नपुं;4;द्वि(अन्च्2;क्त;अन्चुँ;चुरादिः)}/अञ्चित{नपुं;5;द्वि(अन्च्2;क्त;अन्चुँ;चुरादिः)}/अञ्चिता{स्त्री;3;द्वि(अन्च्2;क्त;अन्चुँ;चुरादिः)}/अञ्चिता{स्त्री;4;द्वि(अन्च्2;क्त;अन्चुँ;चुरादिः)}/अञ्चिता{स्त्री;5;द्वि(अन्च्2;क्त;अन्चुँ;चुरादिः)}	अञ्चिता{स्त्री;5;द्वि(अन्च्2;क्त;अन्चुँ;चुरादिः)}	हेतुः,13.1	हेतुः,13.1	N5	अन्च्2या_हुईं	-	-	-
10.1	अलंचक्रतुः	-		अलं_कृ2{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;कृञ्;स्वादिः}/अलं_कृ3{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;डुकृञ्;तनादिः}	अलं_कृ{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,6;सकर्मक.1	अभिहित_कर्ता,6;सकर्मक.1	KP	अलंकृत_किया	-	-	-
11.1	गुरुत्वात्	-		गुरुत्व{पुं;5;एक}	गुरुत्व{पुं;5;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N5	-	-	-	-
12.1	उभौ	-		उभ{सर्वनाम;पुं;5;द्वि}	उभ{सर्वनाम;पुं;1;द्वि}	कर्ता,9.1	कर्ता,9.1	N1	-	-	-	-
13.1	गताभ्याम्	5	गताभ्याम्	गत{नपुं5द्वि{कृदन्त}({कृत्_धातुगम्1}क्त{धातुःगमॢँ}भ्वादिः}	गत{नपुं;5;द्वि}	हेतुः,10.1	हेतुः,10.1	N5	-	-	-	-
