index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	प्रमुदित-	1	प्रमुदितवरपक्षमेकतस्तत्क्षितिपतिमण्डलमन्यतो	प्रमुदित(प्र_मुद्1;क्त;भ्वादिः)	प्रमुदित(प्र_मुद्1;क्त;भ्वादिः)	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP		
1.2	वर-		--	वर	वर	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP	वर-	वर-
1.3	पक्षम्		--	पक्ष{पुं;2;एक}/पक्ष{नपुं;1;एक}/पक्ष{नपुं;2;एक}	पक्ष{नपुं;1;एक}	विशेषणम्,11.4	विशेषणम्,11.4	N1	पक्ष	पक्ष
2.1	एकतः		एकतः	एकतः{अव्य}	एकतः{अव्य}	सम्बन्धः,1.3	सम्बन्धः,1.3	NA	एक_ओर	एक_ओर
3.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,11.4	विशेषणम्,11.4	N1	वह	वह
4.1	क्षिति-		क्षिति-पति-मण्डलम्	क्षिति	क्षिति	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	क्षिति-	क्षिति-
4.2	पति-		--	पति	पति	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP	पति-	पति-
4.3	मण्डलम्		--	मण्डल{पुं;2;एक}/मण्डल{नपुं;1;एक}/मण्डल{नपुं;2;एक}	मण्डल{पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2	मण्डल	मण्डल
5.1	अन्यतः		अन्यतः	अन्यतः{अव्य}	अन्यतः{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA		
6.1	वितानम्	2	वितानम्	वितान{पुं;2;एक}/वितान{पुं;2;एक(वि_तन्1;घञ्;तनादिः)}	वितान{पुं;2;एक}	कर्म,11.4	कर्म,11.4	N2	ख्॥़आली	ख्॥़आली
7.1	उषसि	3	उषसि	उषस्{नपुं;7;एक}	उषस्{नपुं;7;एक}	अधिकरणम्,11.4	अधिकरणम्,11.4	N7	उषस्_में	उषस्_में
8.1	सरः	4	सरः	सरस्{नपुं;1;एक}/सरस्{नपुं;2;एक}/सरस्{नपुं;8;एक}	सरस्{नपुं;2;एक}	उपमानम्,6.1	उपमानम्,6.1	N2	सरोवर_को	सरोवर_को
9.1	इव	5	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,8.1	उपमान_द्योतकः,8.1	NA	जैसे	जैसे
10.1	प्रफुल्ल-	6	प्रफुल्ल-पद्मम्	प्रफुल्ल	प्रफुल्ल	बहुव्रीहिः,10.2	बहुव्रीहिः,10.2	CP	प्रफुल्ल-	प्रफुल्ल-
10.2	पद्मम्		--	पद्म{नपुं;1;एक}/पद्म{नपुं;2;एक}/पद्म{संख्येयम्;नपुं;1;एक}/पद्म{संख्येयम्;नपुं;2;एक}/पद्म{संख्या;नपुं;1;एक}/पद्म{संख्या;नपुं;2;एक}/पद्म{पुं;2;एक}	पद्म{नपुं;1;एक}	विशेषणम्,11.4	विशेषणम्,11.4	N1	पद्म	पद्म
11.1	कुमुद-	7	कुमुदवनप्रतिपन्ननिद्रमासीत्	कुमुद	कुमुद	षष्ठी-तत्पुरुषः,11.2	षष्ठी-तत्पुरुषः,11.2	CP	कुमुद-	कुमुद-
11.2	वन-		--	वन	वन	तृतीया-तत्पुरुषः,11.3	तृतीया-तत्पुरुषः,11.3	CP	वन-	वन-
11.3	प्रतिपन्न-		--	प्रतिपन्न(प्रति_पद्1;क्त;दिवादिः)}/प्रतिपन्न(प्रति_पत्1{क्त;भ्वादिः)	प्रतिपन्न(प्रति_पद्1;क्त;दिवादिः)	बहुव्रीहिः,11.4	बहुव्रीहिः,11.4	CP		
11.4	निद्रम्		--	निद्र{पुं;2;एक}/निद्र{नपुं;1;एक}/निद्र{नपुं;2;एक}	निद्र{नपुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	निद्र	निद्र
12.1	आसीत्		आसीत्	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,11.4;सकर्मक	अभिहित_कर्ता,11.4;सकर्मक	KP	था	था
