index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	इति	1	इति	इति{अव्य}	इति{अव्य}	कर्म,13.1	कर्म,13.1	NA	ऐसा	ऐसा
2.1	शत्रुषु	2	शत्रुषु	शत्रु{पुं;7;बहु}	शत्रु{पुं;7;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N7	शत्रुओं_में	शत्रुओं_में
3.1	च	3	चेन्द्रियेषु	च{अव्य}	च{अव्य}	सम्बन्धः,9.2	सम्बन्धः,9.2	NA	और	और
4.1	इन्द्रियेषु			इन्द्रिय{पुं;7;बहु}/इन्द्रिय{नपुं;7;बहु}	इन्द्रिय{पुं;7;बहु}	अधिकरणम्,7.1	अधिकरणम्,7.1	N7	इन्द्रियों_में	इन्द्रियों_में
5.1	च	4	च	च{अव्य}	च{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	और	और
6.1	प्रतिषिद्ध-	5	प्रतिषिद्ध-प्रसरेषु	प्रतिषिद्ध	प्रतिषिद्ध	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP	प्रतिषिद्ध-	प्रतिषिद्ध-
6.2	प्रसरेषु		--	प्रसर{पुं;7;बहु}/प्रसर{नपुं;7;बहु}	प्रसर{पुं;7;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N7	प्रसरों_में	प्रसरों_में
7.1	जाग्रतौ	6	जाग्रतौ	जाग्रत्{पुं;1;द्वि(जागृ1;शतृ_लट्;अदादिः)}	जाग्रत्{पुं;1;द्वि(जागृ1;शतृ_लट्;अदादिः)}	कर्ता,13.1	कर्ता,13.1	N1		
8.1	प्रसितौ	7	प्रसितावुदयापवर्गयोरुभयीं	प्रसित{पुं;1;द्वि}प्रसिति{स्त्री;7;एक}	प्रसित{पुं;1;द्वि}	विशेषणम्,12.1	विशेषणम्,12.1	N1	प्रसितौ-	प्रसितौ-
9.1	उदया-			उदया	उदया	द्वन्द्वः,9.2	द्वन्द्वः,9.2	CP	उदया-	उदया-
9.2	अपवर्गयोः		--	अपवर्ग{पुं;6;द्वि}	अपवर्ग{पुं;6;द्वि}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	अपवर्गयोः-	अपवर्गयोः-
10.1	उभयीम्			उभयी{स्त्री;2;एक}	उभयी{स्त्री;2;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N2	उभयी	उभयी
11.1	सिद्धिम्	8	सिद्धिमुभाववापतुः	सिद्धि{स्त्री;2;एक}	सिद्धि{स्त्री;2;एक}	कर्म,13.1	कर्म,13.1	N2	पूर्णता_को	पूर्णता_को
12.1	उभौ			उभ{सर्वनाम;पुं;1;द्वि}/उभ{सर्वनाम;पुं;2;द्वि}/उभ{पुं;8;द्वि}	उभ{सर्वनाम;पुं;1;द्वि}	कर्ता,13.1	कर्ता,13.1	N1	दोनों_ने	दोनों_ने
13.1	अवापतुः		अवापतुः	अव_आप्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;स्वादिः}	अव_आप्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;स्वादिः}	अभिहित_कर्ता,10.1;सकर्मक	अभिहित_कर्ता,10.1;सकर्मक	KP	पाये	पाये
