index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अस्य	-	अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;दिवादिः}	इदम्{सर्वनाम;नपुं;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	इसके	-	-	-
2.1	प्रतिस्वनेन	-	प्रतिस्वनेन	प्रतिस्वन{पुं;3;एक}	प्रतिस्वन{पुं;3;एक}	हेतुः,10.1	हेतुः,10.1	N3	प्रतिस्वन_से	-	-	-
3.1	शिलोच्चयः	-	शिलोच्चयः	शिलोच्चय{पुं;1;एक}	शिलोच्चय{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	पहाड़	-	-	-
4.1	अपि	-	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	भी	-	-	-
5.1	प्रीत्या	-	प्रीत्या	प्रीति{स्त्री;3;एक}	प्रीति{स्त्री;3;एक}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	N3	प्रसन्नता_से	-	-	-
6.1	तम्	-	तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2	उस	-	-	-
7.1	एव	-	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	ही	-	-	-
8.1	अर्थम्	-	अर्थम्	अर्थ{पुं;2;एक}/अर्थ{नपुं;1;एक}/अर्थ{नपुं;2;एक}	अर्थ{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	अर्थ_को	-	-	-
9.1	क्षितिपालम्-	-	क्षितिपालमुच्चैः	क्षितिपालम्	क्षितिपालम्	तृतीया-तत्पुरुषः,9.2	तृतीया-तत्पुरुषः,9.2	CP	क्षितिपालम्-उच्चों_से	-	-	-
9.2	उच्चैः	-	-	उच्चैः{अव्य}/उच्च{पुं;3;बहु}/उच्च{नपुं;3;बहु}	उच्च{पुं;3;बहु}	हेतुः,10.1	हेतुः,10.1	N3				-
10.1	अभाषत	-	अभाषत	भाष्1{कर्तरि;लङ्;प्र;एक;आत्मनेपदी;भाषँ;भ्वादिः}	भाष्1{कर्तरि;लङ्;प्र;एक;आत्मनेपदी;भाषँ;भ्वादिः}	अभिहित_कर्ता,3;सकर्मक.1	अभिहित_कर्ता,3;सकर्मक.1	KP	बोला	-	-	-
11.1	मृगेन्द्रे	-	मृगेन्द्रे	मृगेन्द्र{पुं;7;एक}	मृगेन्द्र{पुं;7;एक}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	सिंह_में	-	-	-
12.1	एतावत्	-	एतावत्	एता{अव्य;वत्}/एता{मतुप्;नपुं;1;एक}/एता{मतुप्;नपुं;2;एक}	एता{अव्य;वत्}	कर्म,13.1	कर्म,13.1	NA	एते_वत्	-	-	-
13.1	उक्त्वा	-	उक्त्वा	वच्1{अव्य;क्त्वा;वचँ;अदादिः}	वच्1{अव्य;क्त्वा;वचँ;अदादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	बोल_कर	-	-	-
14.1	विरते	-	विरते	विरत{नपुं;1;द्वि}/विरत{नपुं;2;द्वि}/विरता{स्त्री;1;द्वि}/विरता{स्त्री;2;द्वि}/विरत{नपुं;8;द्वि}/विरति{स्त्री;8;एक}/विरत{पुं;7;एक}/विरत{नपुं;7;एक}	विरत{पुं;7;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N7	रुका_हुए_में	-	-	-
15.1	गुहा-	5	गुहागतेन	गुहा	गुहा	द्वितीया-तत्पुरुषः,15.2	द्वितीया-तत्पुरुषः,15.2	CP				
15.2	गतेन			गत{पुं;3;एक(गम्1;क्त;भ्वादिः)}	गत{पुं;3;एक(गम्1;क्त;भ्वादिः)}	विशेषणम्,2.1	विशेषणम्,2.1	N3				
