index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	ये	1	ये	यद्{पुं}{1;बहु}/यद्{स्त्री}{1;द्वि}/यद्{स्त्री}{2;द्वि}/यद्{नपुं}{1;द्वि}/यद्{नपुं}{2;द्वि}	यद्{पुं}{1;बहु}	विशेषणम्,5	जो	अल्ल्_ट्होसे				
2	च	2	चैव	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	और	अन्ड्				
3	एव	3	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,2	भी	चेर्टइन्ल्य्				
4	सात्त्विकाः	4	सात्त्विका	सात्त्विक{पुं}{1;बहु}/सात्त्विक{पुं}{8;बहु}	सात्त्विक{पुं}{1;बहु}	विशेषणम्,5	सत्त्वगुण_से_उत्पन्न_होनेवाले	इन्_गोओड्नेस्स्				
5	भावाः	5	भावा	भाव{पुं}{1;बहु}/भाव{पुं}{8;बहु}	भाव{पुं}{1;बहु}	कर्ता,5.1	भाव	स्टटेस्_ओङ्_बेइन्ग्				
5.1	(सन्ति)	6	(0)	(सत्{नपुं}{1;बहु}/सत्{नपुं}{2;बहु}/सत्{नपुं}{8;बहु}/सन्ती{स्त्री}{8;एक}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	अभिहितकर्ता,5;अकर्मकः	(हैं)	अरे				
6	राजसाः	8	राजसास्तामसाश्च	राजस{पुं}{1;बहु}/राजस{पुं}{8;बहु}/राजसा{स्त्री}{1;बहु}/राजसा{स्त्री}{2;बहु}/राजसा{स्त्री}{8;बहु}	राजस{पुं}{1;बहु}	सुप्_समुच्चितः,7	रजोगुण_से	मोडे_ओङ्_पस्सिओन्				
7	तामसाः	9	0	तामस{पुं}{1;बहु}/तामस{पुं}{8;बहु}	तामस{पुं}{1;बहु}	कर्ता,9.1	तमोगुण_से_होनेवाले_भाव	मोडे_ओङ्_इग्नोरन्चे				
8	च	10	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7	तथा	अल्सो				
9	ये	7	ये	यद्{पुं}{1;बहु}/यद्{स्त्री}{1;द्वि}/यद्{स्त्री}{2;द्वि}/यद्{नपुं}{1;द्वि}/यद्{नपुं}{2;द्वि}	यद्{पुं}{1;बहु}	विशेषणम्,7	जो	अल्ल्_ट्होसे				
9.1	(सन्ति)	11	(0)	(सत्{नपुं}{1;बहु}/सत्{नपुं}{2;बहु}/सत्{नपुं}{8;बहु}/सन्ती{स्त्री}{8;एक}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	अभिहितकर्ता,7;अकर्मकः	(हैं)	अरे				
10	मत्तः	13	मत्त	मत्त{पुं}{1;एक}	मत्त{तसिल्}	अपादानम्,11.1	मुझसे	ङ्रोम्_ंए				
11	एव	14	एवेति	एव{अव्य}	एव{अव्य}	सम्बन्धः,10	ही	चेर्टइन्ल्य्				
11.1	(सन्ति)	15	(0)	(सत्{नपुं}{1;बहु}/सत्{नपुं}{2;बहु}/सत्{नपुं}{8;बहु}/सन्ती{स्त्री}{8;एक}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	सम्बन्धः,12	(हैं)	अरे				
11.2	(ते)	12	()	तद्{पुं}{1;बहु}/तद्{स्त्री}{1;द्वि}/तद्{स्त्री}{2;द्वि}/तद्{नपुं}{1;द्वि}/तद्{नपुं}{2;द्वि}/युष्मद्{4;एक}/युष्मद्{6;एक}	तद्{पुं}{1;बहु}	कर्ता,11.1	वे	ट्हेय्				
12	इति	16	0	इति{अव्य}	इति{अव्य}	सम्बन्धः,14	ऐसा	ट्हुस्				
13	तान्	18	तान्विद्धि	तद्{पुं}{2;बहु}	तद्{पुं}{2;बहु}	कर्म,14	उन	ट्होसे				
14	विद्धि	19	0	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	अभिहितकर्ता,14.1;सकर्मकः	जान	ट्र्य्_टो_क्नोत्				
14.1	(त्वम्)	17	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,14	(तुम)	योउ				
15	न	23	न	न{अव्य}	न{अव्य}	प्रतिषेधः,18.1	नहीं	नोट्				
16	तु	21	त्वहं	तु{अव्य}	तु{अव्य}	सम्बन्धः,18.1	परंतु	बुट्				
17	अहम्	20	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,18.1	मैं	ई				
18	तेषु	22	तेषु	तद्{पुं}{7;बहु}/तद्{नपुं}{7;बहु}	तद्{पुं}{7;बहु}	अधिकरणम्,18.1	उनमें	इन्_ट्होसे				
18.1	(अस्मि)	24	(0)	(अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः})	अभिहितकर्ता,17;अकर्मकः	(हूँ)	अम्				
19	ते	25	ते	तद्{पुं}{1;बहु}/तद्{स्त्री}{1;द्वि}/तद्{स्त्री}{2;द्वि}/तद्{नपुं}{1;द्वि}/तद्{नपुं}{2;द्वि}/युष्मद्{4;एक}/युष्मद्{6;एक}	तद्{पुं}{1;बहु}	कर्ता,20.1	वे	ट्हेय्				
20	मयि	26	मयि	अस्मद्{7;एक}	अस्मद्{7;एक}	अधिकरणम्,20.1	मुझमें	उन्टो_ंए				
20.1	(सन्ति)	27	(0)	(सत्{नपुं}{1;बहु}/सत्{नपुं}{2;बहु}/सत्{नपुं}{8;बहु}/सन्ती{स्त्री}{8;एक}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	अभिहितकर्ता,19;अकर्मकः	(हैं)	अरे				
