index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	शुभ-अ-शुभ-फलैः	3	शुभाशुभफलैरेवं	शुभ-अशुभ-फल{नपुं}{3;बहु}	शुभ-अशुभ-फल{नपुं}{3;बहु}	विशेषणम्,4	शुभाशुभ_फलरूप	गोओड्_अन्ड्_एविल्_रेसुल्ट्स्	<<शुभ-<न-शुभ>ठ्न्>ढि-फलैः>ठ्6			
2	एवम्	1	0	एवम्{अव्य}	एवम्{अव्य}	सम्बन्धः,3	इस_प्रकार	ट्हुस्				
3	मोक्ष्यसे	5	मोक्ष्यसे	मुच्1{कर्तरि;लृट्;म;एक;आत्मनेपदी;मुचॢँ;तुदादिः}/मुच्1{कर्मणि;लृट्;म;एक;आत्मनेपदी;मुचॢँ;तुदादिः}/मुह्1{भावे;लृट्;म;एक;आत्मनेपदी;मुहँ;दिवादिः}	मुच्1{कर्तरि;लृट्;म;एक;आत्मनेपदी;मुचॢँ;तुदादिः}	अभिहित_कर्ता,4.1;सकर्मकः	 मुक्त हो जाओगे	ङ्रेए				
4	कर्म-बन्धनैः	4	कर्मबन्धनैः	कर्मन्-बन्धन{नपुं}{3;बहु}	कर्मन्-बन्धन{नपुं}{3;बहु}	करणम्,3	कर्मबन्धन_से	बोन्डगे_ओङ्_अच्टिओन्	<कर्म-बन्धनैः>ख्6			
4.1	(त्वम्)	2	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,3	(तुम)	योउ				
5	सन्न्यास-योग-युक्त-आत्मा	6	सन्न्यासयोगयुक्तात्मा	सन्न्यास-योग-युक्त-आत्मन्{पुं}{1;एक}	सन्न्यास-योग-युक्त-आत्मन्{पुं}{1;एक}	विशेषणम्,8.1	जिसमें_समस्त_कर्म_मुझ_भगवान्_के_अर्पण_होते_हैं_ऐसे_संन्यासयोग_से_युक्त_चित्तवाला	हविन्ग्_ट्हे_मिन्ड्_ङिर्म्ल्य्_सेट्_ओन्_रेनुन्चिअटिओन्_अन्ड्_योग	<<<संन्यास-योग>ख्3-युक्त>ठ्3-आत्मा>भ्स्6			
6	वि-मुक्तः	7	विमुक्तो	वि-मुक्त{पुं}{1;एक}	वि_मुच्1{कृत्_प्रत्ययः:क्त;वि_मुचॢँ;तुदादिः;पुं}{1;एक}	विशेषणम्,8.1	सबसे_ मुक्त होकर 	लिबेरटेड्	<वि-मुक्तः>भ्व्प्			
7	माम्	9	मामुपैष्यसि	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,8	मुझको_ही	टो_ंए				
8	उपैष्यसि	10	0	उप_इ1{कर्तरि;लृट्;म;एक;परस्मैपदी;इण्;अदादिः}	उप_इ1{कर्तरि;लृट्;म;एक;परस्मैपदी;उप_इण्;अदादिः}	अभिहित_कर्ता,8.1;सकर्मकः	 प्राप्त हो जाओगे  	तिल्ल्_अट्टइन्				
8.1	(त्वम्)	8	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,8	(तुम)	योउ				
