index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	न	5	न	न{अव्य}	न{अव्य}	प्रतिषेधः,7	नहीं	नेवेर्				
2	हि	6	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,1	निःसन्देह	चेर्टइन्ल्य्				
3	ज्ञानेन	2	ज्ञानेन	ज्ञान{नपुं}{3;एक}	ज्ञान{नपुं}{3;एक}	उपपदसम्बन्धः,4	ज्ञान_के	तिट्ह्_क्नोत्लेड्गे				
4	सदृशम्	3	सदृशं	सदृश्{पुं}{2;एक}/सदृश्{नपुं}{2;एक}/सदृश{पुं}{2;एक}/सदृश{नपुं}{1;एक}/सदृश{नपुं}{2;एक}	सदृश{नपुं}{1;एक}	विशेषणम्,5	समान	इन्_चोम्परिसोन्				
5	पवित्रम्	4	पवित्रमिह	पवित्र{पुं}{2;एक}	पवित्र{पुं}{1;एक}	कर्ता,7	पवित्र_करनेवाला	सन्च्टिङिएड्				
6	इह	1		इह{अव्य}	इह{अव्य}	अधिकरणम्,7	यहाँ_(इस_संसार_में)	इन्_ट्हिस्_तोर्ल्ड्				
7	विद्यते	7	विद्यते	विद्यता{स्त्री}{1;द्वि}/विद्यता{स्त्री}{2;द्वि}/विद्यता{स्त्री}{8;एक}/विद्यता{स्त्री}{8;द्वि}/विद्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;विदँ;अदादिः}/विद्2{कर्तरि;लट्;प्र;एक;आत्मनेपदी;विदँ;दिवादिः}/विद्2{भावे;लट्;प्र;एक;आत्मनेपदी;विदँ;दिवादिः}/विद्4{कर्मणि;लट्;प्र;एक;आत्मनेपदी;विदँ;रुधादिः}/विद्3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;विदॢँ;तुदादिः}	विद्2{कर्तरि;लट्;प्र;एक;आत्मनेपदी;विदँ;दिवादिः}		है	एदिस्ट्स्				
8	तत्	8	तत्स्वयं	तद्{नपुं}{1;एक}/तद्{नपुं}{2;एक}	तद्{नपुं}{2;एक}	कर्म,13	उसको_(ज्ञान_को)	ट्हट्				
9	स्वयम्	11		स्वयम्{अव्य}	स्वयम्{अव्य}	विधेय_विशेषणम्,13	अपने-आप	हिम्सेल्ङ्				
10	योग-सं-सिद्धः	10	योगसंसिद्धः	योग-संसिद्ध{पुं}{1;एक}	योग-संसिद्ध{पुं}{1;एक}	कर्ता,13	कर्मयोग_के_द्वारा_शुद्धान्तःकरण_हुआ_मनुष्य	मटुरेड्_इन्_डेवोटिओन्	<योग-<सं-सिद्धः>ठ्प्>ठ्3			
11	कालेन	9	कालेनात्मनि	काल{पुं}{3;एक}/काल{नपुं}{3;एक}	काल{पुं}{3;एक}	करणम्,13	कितने_ही_काल_से	इन्_चोउर्से_ओङ्_टिमे				
12	आत्मनि	12		आत्मन्{पुं}{7;एक}	आत्मन्{पुं}{7;एक}	अधिकरणम्,13	आत्मा_में	इन्_हिम्सेल्ङ्				
13	विन्दति	13	विन्दति	विद्3{कर्तरि;लट्;प्र;एक;परस्मैपदी;विदॢँ;तुदादिः}	विद्3{कर्तरि;लट्;प्र;एक;परस्मैपदी;विदॢँ;तुदादिः}		पा_लेता_है	एन्जोय्स्				
