@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	piwA	1	piwA	piwq{puM;1;eka}/piwA{swrI;1;eka}	piwq{puM;1;eka}	karwA,4	piwA	-	-	-	-	-
2	samArAXana-wawpareNa	2	samArAXanawawpareNa	samArAXana-wawpara{puM;3;eka}/wawpara{napuM;3;eka}	samArAXana-wawpara{napuM;3;eka}	viSeRaNam,3	sanwuRta_karane_kA_sAXana-wawpara_se	-	-	-	-	-
3	puwreNa	3	puwreNa	puwra{puM;3;eka}	puwra{puM;3;eka}	karaNam,4	puwra	-	-	-	-	-
4	puwrI(baBUva)	4	puwrImAn	puwrI_BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	puwrI_BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,1	puwrI	-	-	-	-	-
5	saH	5	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,1	-	-	-	-	-	-
6	yaWA	6	yaWEva	yaWA{avya}	yaWA{avya}	kriyAviSeRaNam,4	jEse	-	-	-	niwya_sambanXaH,11	-
7	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,6	hI	-	-	-	-	-
8	wena	7	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;puM;3;eka}	viSeRaNam,3	usase	-	-	-	-	-
10	puwraH	8	puwraswaWEvAwmajavawsalena	puwra{puM;1;eka}	puwra{puM;1;eka}	karwA,18	puwra	-	-	-	-	-
11	waWA	-	waWA	waWA{avya}	waWA{avya}	kriyAviSeRaNam,18	vEse	-	-	-	-	-
12	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,11	hI	-	-	-	-	-
13	Awmaja-vawsalena	-	Awmajavawsalena	Awmaja-vawsala{puM;3;eka}/vawsala{napuM;3;eka}	Awmaja-vawsala{napuM;3;eka}	viSeRaNam,16	puwra-baccoM_ko_pyAra_karane_vAle_se	-	-	-	-	-
14	saH	9	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,10	vaha	-	-	-	-	-
15	wena	10	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;puM;3;eka}	viSeRaNam,16	usa	-	-	-	-	-
16	piwrA	11	piwrA	piwq{puM;3;eka}	piwq{puM;3;eka}	karaNam,18	piwA_se	-	-	-	-	-
17	piwqmAn	12	piwqmAnbaBUva	piwq{mawup;puM;1;eka}	piwq{mawup;puM;1;eka}	karwqsamAnAXikaraNam,18	-	-	-	-	-	-
18	baBUva	-	baBUva	BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,10	huA	-	-	-	-	-
