@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saKyAM	-	saKyAM	saKI{puM;6;bahu}	saKI{puM;6;bahu}	RaRTIsambanXaH,3	saKiyoM_kA	-	-	-	-	-
2	waWAgawAyAM	-	waWAgawAyAM	waWAgawA{swrI;7;eka}	waWAgawA{swrI;7;eka}	karwA,3	waWAgawA_meM	-	-	-	-	-
3	sawyAM	-	sawyAM	sawyA{swrI;2;eka}/sawi{swrI;7;eka}/sawI{swrI;7;eka}	sawyA{swrI;2;eka}/sawiswrI;7;eka}/sawIswrI;7;eka}	BAvalakRaNasapwamI_samAnakAlaH,12	saccAI_ko	-	-	-	-	-
4	saKI	-	saKI	saKI{swrI;1;eka}	saKI{swrI;1;eka}	viSeRaNam,5	saKI	-	-	-	-	-
5	vewra-Bqw	-	vewra-Bqw	vewra-Bqw{swrI;1;eka}	vewra-Bqw{swrI;1;eka}	karwA,12	vewa-Bqw	-	-	-	-	-
6	he	-	he	he{avya}	he{avya}	samboXanasUcakam,7	he	-	-	-	-	-
7	Arye	-	Arye	AryA{swrI;1;xvi}/AryA{swrI;2;xvi}/q1{karmaNi;laf;u;eka;AwmanepaxI;q;:BvAxiH}/q2{karmaNi;laf;u;eka;AwmanepaxI;q;:juhowyAxiH}/AryA{swrI;8;eka}/AryA{swrI;8;xvi}/Arya{puM;7;eka}	AryAswrI;8;eka}	samboXyaH,9	AryAyeM	-	-	-	-	-
8	anyawaH	-	anyawaH	anya{avya;wasil}	anya{avya;wasil}	apAxAnam,9	jiye	-	-	-	-	-
9	vrajAmaH	-	vrajAmaH	vraj1{karwari;lat;u;bahu;parasmEpaxI;vrajaz;:BvAxiH}	vraj1{karwari;lat;u;bahu;parasmEpaxI;vrajaz;:BvAxiH}	vAkyakarma,12	jAwe_hEM	-	-	-	-	-
10	iwi	-	iwi	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,9	EsA	-	-	-	-	-
11	parihAsa-pUrvaM	-	parihAsa-pUrvaM	parihAsa-pUrva{napuM;2;eka}	parihAsa-pUrva{napuM;2;eka}	kriyAviSeRaNam,12	has1_ko	-	-	-	-	-
12	AbaBARe	-	AbaBARe	Af_BAR1{karwari;lit;pra;eka;AwmanepaxI;BARaz;:BvAxiH}/Af_BAR1{karwari;lit;u;eka;AwmanepaxI;BARaz;:BvAxiH}/Af_BAR1{karmaNi;lit;pra;eka;AwmanepaxI;BARaz;:BvAxiH}/Af_BAR1{karmaNi;lit;u;eka;AwmanepaxI;BARaz;:BvAxiH}	Af_BAR1{karwari;lit;pra;eka;AwmanepaxI;BARaz;:BvAxiH}/Af_BAR1karwari;lit;u;eka;AwmanepaxI;BARaz;:BvAxiH}/Af_BAR1karmaNi;lit;pra;eka;AwmanepaxI;BARaz;:BvAxiH}/Af_BAR1karmaNi;lit;u;eka;AwmanepaxI;BARaz;:BvAxiH}	-	bolA	-	-	-	-	-
13	aWa	-	aWa	aWa{avya}	aWa{avya}	sambanXaH,17	Ora	-	-	-	-	-
14	vaXUH	-	vaXUH	vaXU{swrI;1;eka}/vaXU{swrI;2;bahu}/vaXu{swrI;2;bahu}	vaXU{swrI;1;eka}/vaXUswrI;2;bahu}/vaXuswrI;2;bahu}	karwA,17	bahU	-	-	-	-	-
15	enAM	-	enAM	ixam{sarvanAma;swrI;2;eka}	ixam{sarvanAma;swrI;2;eka}	karma,17	isako	-	-	-	-	-
16	asUyA-kutilaM	-	asUyA-kutilaM	asUyA-kutila{puM;2;eka}/kutila{napuM;1;eka}/kutila{napuM;2;eka}	asUyA-kutila{napuM;2;eka}	kriyAviSeRaNam,17	asUyA-teDe_ne	-	-	-	-	-
17	xaxarSa	-	xaxarSa	xqS1{karwari;lit;u;eka;parasmEpaxI;xqSizr;:BvAxiH}/xqS1{karwari;lit;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	xqS1{karwari;lit;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	aBihiwa_karwA,14;sakarmaka	xeKA	-	-	-	-	-
