@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	inxoH	-	inxoH	inxu{puM;5;eka}/inxu{puM;6;eka}	inxu{puM;6;eka}	RaRTIsambanXaH,4	canxramA_ke	-	-	-	-	-
2	paxme	-	paxme	paxma{napuM;1;xvi}/paxma{napuM;2;xvi}/paxma{saMKyeyam;1;xvi}/paxma{saMKyeyam;2;xvi}/paxma{napuM;8;xvi}/paxma{napuM;7;eka}/paxma{saMKyeyam;7;eka}	paxma{saMKyeyam;7;eka}	aXikaraNam,6	paxma_a_meM	-	-	-	-	-
3	sUryasya	-	sUryasya	sUrya{puM;6;eka}	sUrya{puM;6;eka}	RaRTIsambanXaH,4	sUrya_ke	-	-	-	-	-
4	aMSavaH	-	aMSavaH	aMSu{puM;1;bahu}/aMSu{puM;8;bahu}	aMSu{puM;1;bahu}	karwA,14	aMSu	-	-	-	-	-
5	kumuxe	-	kumuxe	kumux{napuM;4;eka}/kumuxa{napuM;1;xvi}/kumuxa{napuM;2;xvi}/kumuxa{napuM;8;xvi}/kumuxa{puM;7;eka}/kumuxa{napuM;7;eka}	kumuxa{napuM;7;eka}	aXikaraNam,6	saPexa_kumuxinI_meM	-	-	-	-	-
6	a-gawayaH	-	agawayaH	agawi{swrI;1;bahu}/agawi{swrI;8;bahu}	agawi{puM;1;bahu}	karwqsamAnAXikaraNam,14	agawiyAz	-	-	-	-	-
7	guNinaH	-	guNinaH	guNin{puM;1;bahu}/guNin{puM;2;bahu}/guNin{puM;5;eka}/guNin{puM;6;eka}/guNin{puM;8;bahu}	guNin{puM;6;eka}	viSeRaNam,8	guNI	-	-	-	-	-
8	wasya	-	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,9	usakI	-	-	-	-	-
9	guNAH	-	guNAH	guNa{puM;1;bahu}/guNA{swrI;1;bahu}/guNA{swrI;2;bahu}/guNa{puM;8;bahu}	guNA{swrI;1;bahu}	karwA,13	guNAyeM	-	-	-	-	-
10	vipakRe	-	vipakRe	vipakRa{napuM;1;xvi}/vipakRa{napuM;2;xvi}/vipakRA{swrI;1;xvi}/vipakRA{swrI;2;xvi}/vipakRa{napuM;8;xvi}/vipakRa{puM;7;eka}/vipakRa{napuM;7;eka}	vipakRa{napuM;7;eka}	aXikaraNam,13	vErI_meM	-	-	-	-	-
11	api	-	api	api{avya}	api{avya}	sambanXaH,10	BI	-	-	-	-	-
12	anwaram	-	anwaram	anwara{puM;2;eka}/anwara{napuM;1;eka}/anwara{napuM;2;eka}/anwara{sarvanAma;puM;2;eka}/anwara{sarvanAma;napuM;1;eka}/anwara{sarvanAma;napuM;2;eka}	anwara{sarvanAma;napuM;2;eka}	karma,13	anwara_ko	-	-	-	-	-
13	leBire	-	leBire	laB1{karwari;lit;pra;bahu;AwmanepaxI;dulaBazR;:BvAxiH}/laB1{karmaNi;lit;pra;bahu;AwmanepaxI;dulaBazR;:BvAxiH}	laB1{karwari;lit;pra;bahu;AwmanepaxI;dulaBazR;:BvAxiH}	aBihiwa_karwA,9;sakarmaka	prApwa_huIM	-	-	-	-	-
14	(Bavanwi)	-	(Bavanwi)	BU{karwari lat pra bahu parasmEpaxI{XAwuH BU} BvAxiH}	BU{karwari lat pra bahu parasmEpaxI{XAwuH BU} BvAxiH}	prawiyogI,15	-	-	-	-	-	-
15	(kinwu)	-	(kinwu)	kinwu{avya}	kinwu{avya}	sambanXaH,8	-	-	-	-	-	-
