@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	yoga-viw	5	yogaviw	yogavix{napuM;1;eka}	yogavix{napuM;1;eka}	viSeRaNam,2	yogavix	-	-	-	-	-
2	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,10	usane	-	-	-	-	-
3	sarayU-wIram	3	sarayUwIram	sarayU-wIra{puM;2;eka}/wIra{napuM;1;eka}/wIra{napuM;2;eka}	sarayU-wIra{napuM;2;eka}	karma,4	sarayU-wIra	-	-	-	-	-
4	gawvA	2	gawvA	gam1{avya;kwvA;gamLz;:BvAxiH}	gam1{avya;kwvA;gamLz;:BvAxiH}	pUrvakAlaH,10	jA_kara	-	-	-	-	-
5	xeha-wyAgena	4	xehawyAgena	xeha-wyAga{puM;3;eka}/wyAga{napuM;3;eka}	xeha-wyAga{napuM;3;eka}	karaNam,10	SarIra-wyAga_se	-	-	-	-	-
6	pUrva-janmanaH	10	pUrvajanmanaH	pUrva-janman{napuM;5;eka}/janman{napuM;6;eka}	pUrva-janman{napuM;6;eka}	RaRTIsambanXaH,7	pUrva-janma_ke	-	-	-	-	-
7	BrAwuH	8	BrAwuH	BrAwq{puM;5;eka}/BrAwq{puM;6;eka}	BrAwq{puM;6;eka}	RaRTIsambanXaH,8	BAI_kI	-	-	-	-	-
8	prawijFAm	9	prawijFAm	prawijFA{swrI;2;eka}	prawijFA{swrI;2;eka}	karma,10	prawijFA_ko	-	-	-	-	-
9	a-viwaWAm	7	aviwaWAm	viwaWA{swrI;2;eka}	viwaWA{swrI;2;eka}	karmasamAnAXikaraNam,10	viwaWA_ko	-	-	-	-	-
10	cakAra	6	cakAra	kq1{karwari;lit;u;eka;parasmEpaxI;kqF;:BvAxiH}/kq1{karwari;lit;pra;eka;parasmEpaxI;kqF;:BvAxiH}/kq2{karwari;lit;u;eka;parasmEpaxI;kqF;:svAxiH}/kq2{karwari;lit;pra;eka;parasmEpaxI;kqF;:svAxiH}/kq3{karwari;lit;u;eka;parasmEpaxI;dukqF;:wanAxiH}/kq3{karwari;lit;pra;eka;parasmEpaxI;dukqF;:wanAxiH}/kQ1{karwari;lit;u;eka;parasmEpaxI;kQ;:wuxAxiH}/kQ1{karwari;lit;pra;eka;parasmEpaxI;kQ;:wuxAxiH}/kQ2{karwari;lit;u;eka;parasmEpaxI;kQF;:kryAxiH}/kQ2{karwari;lit;pra;eka;parasmEpaxI;kQF;:kryAxiH}/ca-kAra{puM;8;eka}	kq3{karwari;lit;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,2;sakarmaka	kiyA	-	-	-	-	-
