@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	sunanxA	-	sunanxA	sunanxA{puM;3;eka}/sunanxA{swrI;1;eka}	sunanxA{swrI;1;eka}	karwA,14	sunanxe_se	-	-	-	-	-
2	wAma-rasa-anwara-ABAm	-	wAmarasAnwarABAm	wAma-rasa-anwara-ABA{swrI;2;eka}/Af_BA1{karwari;laf;u;eka;parasmEpaxI;BA;:axAxiH}	wAma-rasa-anwara-ABA{swrI;2;eka}	viSeRaNam,5	wAma-rasa-anwara-ABA_ko	-	-	-	-	-
3	guNEH	-	guNEH	guNa{puM;3;bahu}	guNa{puM;3;bahu}	karaNam,4	guNoM_se	-	-	-	-	-
4	anUnAm	-	anUnAm	anUnA{swrI;2;eka}	anUnA{swrI;2;eka}	viSeRaNam,5	anUnA_ko	-	-	-	-	-
5	suxawIM	-	suxawIM	suxawIm}	suxawI{swrI;2;eka}	karma,14	-	-	-	-	-	-
6	wAm	-	wAm	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	viSeRaNam,5	usako	-	-	-	-	-
7	viXAwuH	-	viXAwuH	viXAwq{puM;5;eka}/viXAwq{puM;6;eka}/viXAwq{puM;5;eka(XA1;wqc;duXAF;:juhowyAxiH)}/viXAwq{puM;6;eka(XA1;wqc;duXAF;:juhowyAxiH)}/viXAwq{napuM;5;eka(XA1;wqc;duXAF;:juhowyAxiH)}/viXAwq{napuM;6;eka(XA1;wqc;duXAF;:juhowyAxiH)}/viXAwq{puM;5;eka(Xe1;wqc;Xet;:BvAxiH)}/viXAwq{puM;6;eka(Xe1;wqc;Xet;:BvAxiH)}/viXAwq{napuM;5;eka(Xe1;wqc;Xet;:BvAxiH)}/viXAwq{napuM;6;eka(Xe1;wqc;Xet;:BvAxiH)}	viXAwq{puM;6;eka}	RaRTIsambanXaH,8	viXAwA_se	-	-	-	-	-
8	laliwAM	-	laliwAM	laliwA{swrI;2;eka}	laliwA{swrI;2;eka}	viSeRaNam,9	laliwA_ko	-	-	-	-	-
9	sqRtiM	-	sqRtiM	sqRti{swrI;2;eka}	sqRti{swrI;2;eka}	karma,12	sqRti_ko	-	-	-	-	-
10	anUpa-rAjasya	-	anUparAjasya	anUpa-rA-ja{puM;6;eka}/rAja{napuM;6;eka}/rAja{puM;6;eka}	anUpa-rAja{puM;6;eka}	RaRTIsambanXaH,11	jalIya-re_ke	-	-	-	-	-
11	agrawaH	-	agrawaH	agrawaH{avya}	agrawaH{avya}	kriyAviSeRaNam,12	Age	-	-	-	-	-
12	viXAya	-	viXAya	viXa{puM;4;eka}/viXa{napuM;4;eka}/XA1{avya;lyap;duXAF;:juhowyAxiH}/Xe1{avya;lyap;Xet;:BvAxiH}	vi_XA1{avya;lyap;duXAF;:juhowyAxiH}	sahAyakakriyA,14	prakAra_ko	-	-	-	-	-
13	BUyaH	-	BUyaH	BUyaH{avya}/BUyas{napuM;1;eka}/BUyas{napuM;2;eka}/BUyas{napuM;8;eka}	BUyaH{avya}	kriyAviSeRaNam,14	-	-	-	-	-	-
14	jagAxa	-	jagAxa	gax1{karwari;lit;pra;eka;parasmEpaxI;gaxaz;:BvAxiH}/gax1{karwari;lit;u;eka;parasmEpaxI;gaxaz;:BvAxiH}	gax1{karwari;lit;pra;eka;parasmEpaxI;gaxaz;:BvAxiH}	aBihiwa_karwA,1	spaRta_bolA	-	-	-	-	-
