@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	waw	1	waxeRa sargaH	waw{avya}/wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;2;eka}	sambanXaH,8	-	-	-	-	niwya_sambanXaH,16	-
2	eRaH	-	-	ewax{sarvanAma;puM;1;eka}	ewax{sarvanAma;puM;1;eka}	viSeRaNam,4	yaha	-	-	-	-	-
3	me	3	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,4	merA	-	-	-	-	-
4	sargaH	-	-	sarga{puM;1;eka}	sarga{puM;1;eka}	karma,8	CodZanA	-	-	-	-	-
5	karuNa-Arxra-ciwwEH	2	karuNArxraciwwErna	karuNa-Arxra-ciwwa{napuM;3;bahu}/ciwwa{puM;3;bahu}	karuNa-Arxra-ciwwa{puM;3;bahu}	viSeRaNam,6	anukampA-gIlA-ciwwa_se	-	-	-	-	-
6	BavaxBiH	4	BavaxBiH	Bavaw{sarvanAma;puM;3;bahu}/Bavaw{puM;3;bahu}	Bavaw{puM;3;bahu}	karwA,8	Apase	-	-	-	-	-
7	na	-	-	na{avya}	na{avya}	prawiReXaH,8	nahIM	-	-	-	-	-
8	prawiReXanIyaH	5	prawiReXanIyaH	prawiReXanIya{puM;1;eka(prawi_RiX1;anIyar;Ri\_Xuz;:BvAxiH)}	prawiReXanIya{puM;1;eka(prawi_RiX1;anIyar;Ri\_Xuz;:BvAxiH)}	aBihiwa_karwA,6;sakarmaka	prawi_RiX1nA	-	-	-	-	-
9	nirhqwa-vAcya-SalyAn	7	nirhqwavAcyaSalyAnprANAnmayA	nirhqwa-vac1{Nyaw;vacaz;:axAxiH}/brU1{Nyaw;brUF;:axAxiH}/vac2{yaw;vacaz;:curAxiH-Salya;puM;2;bahu}	nirhqwa-vac1{Nyaw;vacaz;:axAxiH}	viSeRaNam,10	-	-	-	-	-	-
10	prANAn	-	-	prANa{puM;2;bahu}	prANa{puM;2;bahu}	karma,13	prANa	-	-	-	-	-
11	mayA	-	-	asmax{sarvanAma;3;eka}	asmax{sarvanAma;3;eka}	hewuH,13	muJase	-	-	-	-	-
12	ciraM	9	ciraM	ciram{avya}/cira{napuM;1;eka}/cira{napuM;2;eka}	ciram{avya}	kriyAviSeRaNam,13	aXika	-	-	-	-	-
13	XArayiwum	8	XArayiwum	XA1{avya;Nijanwa;wumun;duXAF;:juhowyAxiH}	XA1{avya;Nijanwa;wumun;duXAF;:juhowyAxiH}	prayojanam,15	XAraNe~ke_liye	-	-	-	-	-
14	vaH	10	vaH	yuRmax{sarvanAma;2;bahu}/yuRmax{sarvanAma;4;bahu}/yuRmax{sarvanAma;6;bahu}	yuRmax{sarvanAma;6;bahu}	RaRTIsambanXaH,15	ApakA	-	-	-	-	-
15	arWiwA	-	-	arWa1{karmaNi;lut;pra;eka;AwmanepaxI;arWa;:curAxiH}/arWiwA{swrI;1;eka(arWa1;kwa;arWa;:curAxiH)}	arWiwA{swrI;1;eka(arWa1;kwa;arWa;:curAxiH)}	karwA,17	mAMgI_huI	-	-	-	-	-
16	yaxi	6	yaxyarWiwA	yaxi{avya}	yaxi{avya}	niwya_sambanXaH,17	yaxi	-	-	-	-	-
17	(aswi)	-	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,15;sakarmaka	as2_pp_skwI_hE	-	-	-	-	-
