@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	uBayoH	-	uBayoH	uBa{sarvanAma;puM;6;xvi}/uBa{sarvanAma;napuM;6;xvi}/uBA{sarvanAma;swrI;6;xvi}/uBa{sarvanAma;puM;7;xvi}/uBa{sarvanAma;napuM;7;xvi}/uBA{sarvanAma;swrI;7;xvi}	uBA{sarvanAma;swrI;7;xvi}	aXikaraNam,5	uBA_meM	-	-	-	-	-
2	pArSva-varwinAm	-	pArSva-varwinAm	pArSva-varwin{puM;6;bahu}/varwin{napuM;6;bahu}	pArSva-varwin{napuM;6;bahu}	RaRTIsambanXaH,3	pAsa-hone_vAloM_ke	-	-	-	-	-
3	wumulena	-	wumulena	wumula{puM;3;eka}/wumula{napuM;3;eka}	wumula{napuM;3;eka}	viSeRaNam,4	wumula_se	-	-	-	-	-
4	Arwa-raveNa	-	Arwa-raveNa	q2{kwa;q;:juhowyAxiH-rava;puM;3;eka}/rava{napuM;3;eka}	rava{napuM;3;eka}	karaNam,5	rava	-	-	-	-	-
5	vejiwAH	-	BIwAH	vejiwA{puM;1;bahu(vijI;kwa;ozvijIz:wuxAxiH)}	vejiwA{puM;1;bahu(vijI;kwa;ozvijIz:wuxAxiH)}	viSeRaNam,7	AwaMkiwa_ko	-	-	-	-	-
6	kamala-Akara-AlayAH	-	kamala-Akara-AlayAH	kamala-Akara-Alaya{puM;1;bahu}/Alaya{puM;8;bahu}	kamala-Akara-Alaya{puM;1;bahu}	viSeRaNam,7	kamala-Akara-AvAsa	-	-	-	-	-
7	vihagAH	-	vihagAH	vihaga{puM;1;bahu}/vihaga{puM;8;bahu}	vihaga{puM;1;bahu}	karwA,12	pakRiyoM_ne	-	-	-	-	-
8	api	-	api	api{avya}	api{avya}	sambanXaH,12	BI	-	-	-	-	-
9	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,12	vahAz	-	-	-	-	-
10	sama-xuHKAH	-	xuHKAH	sama-xuHKA{swrI;1;bahu}/xuHKA{swrI;2;bahu}	sama-xuHKA{swrI;2;bahu}	upamAnam,11	xuHKoM_ko	-	-	-	-	-
11	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,12	jEse	-	-	-	-	-
12	cukruSuH	-	cukruSuH	kruS1{karwari;lit;pra;bahu;parasmEpaxI;kruSaz;:BvAxiH}	kruS1{karwari;lit;pra;bahu;parasmEpaxI;kruSaz;:BvAxiH}	aBihiwa_karwA,7;sakarmaka	pukArA	-	-	-	-	-
